"","cct","cal_esp1","N1","cal_esp2","N2","cal_esp3","N3","PromedioSecundaria","NTotal"
"58363","15EES0242O",388.207111903599,14,429.056215922038,12,435.884882876748,19,417.716070234128,45
"58364","15EES1290E",504.510342932051,157,494.964520031893,158,526.045365227593,144,508.506742730512,459
"58365","15EES1292C",527.705350748698,45,460.887906806414,43,505.840537109375,25,498.144598221495,113
"58366","15EES1296Z",446.257140514897,102,437.344117469394,97,482.901481028353,89,455.500913004215,288
"58367","15EES1349N",466.144239807129,20,434.580271402995,36,442.154390277285,33,447.626300495803,89
"58368","15EST0059I",513.992193674076,346,490.930215489795,342,528.883589249623,316,511.268666137831,1004
"58369","15EST0083I",453.879405692772,216,495.257518298005,146,519.300789603974,179,489.479237864917,541
"58370","15EST0839N",458.998771279545,118,464.199346033732,120,491.91451793606,118,471.704211749779,356
"58371","15PES0438F",535.966333065393,106,512.050260913464,129,571.775519272377,116,539.930704417078,351
"58372","15PES0785N",561.821149020725,90,547.382571441959,99,584.29582664853,105,564.499849037071,294
"58373","15PES0826X",556.598075660499,74,542.707867608554,69,574.852867126465,80,558.052936798506,223
"58374","15PES0936C",483.769139009364,34,420.671224778698,31,520.938693884647,33,475.12635255757,98
"58375","15EST0769I",456.358614380597,171,464.722735493978,150,503.290324795631,124,474.790558223402,445
"58376","15EST0080L",467.191620511247,263,496.677037757213,254,477.965597038595,234,480.611418435685,751
"58377","15EST0760R",459.235465931443,212,412.274474953705,212,475.678564866384,192,449.062835250511,616
"58378","15EES0336C",459.393348156566,142,454.108446044922,125,470.732008033824,107,461.411267411771,374
"58379","15EES1291D",495.091663013805,132,482.058735600224,108,501.602914402628,117,492.917771005552,357
"58380","15EES1441U",453.221749350663,191,451.079814691653,174,468.716558316859,164,457.672707453058,529
"58381","15EES1442T",433.853391275777,154,464.41529083252,146,475.922866295124,145,458.063849467807,445
"58382","15EST0768J",489.155634129301,188,494.656937271509,195,493.475913338039,184,492.42949491295,567
"58383","15EST0785Z",476.79539653541,177,456.342601776123,140,449.647161327818,159,460.92838654645,476
"58384","15PES0595W",575.449480888171,39,561.561604091099,28,525.459433419364,35,554.156839466211,102
"58385","15PES0873H",482.004207835478,17,483.114293715533,17,522.050217764718,28,495.722906438576,62
"58386","15PES0913S",467.112346873564,51,425.339709846341,49,496.500379454415,53,462.98414539144,153
"58387","15PES0963Z",557.153399299173,17,501.319090576172,25,535.246904161241,18,531.239798012195,60
"58388","15ETV0087S",436.951076112945,58,385.873731994629,70,429.823383472584,54,417.549397193386,182
"58389","15ETV0197Y",432.332911682129,40,464.325824031123,54,456.085475612331,37,450.914737108528,131
"58390","15ETV0203S",397.60723223005,14,407.883430032169,17,418.71705547132,19,408.069239244513,50
"58391","15ETV0285S",403.254451527315,68,407.291027577718,60,456.264503479004,60,422.269994194679,188
"58392","15ETV0397W",447.509806315104,6,367.321986607143,7,459.265197753906,5,424.698996892051,18
"58393","15ETV0398V",471.723733084542,28,464.18314068134,26,475.442872314453,25,470.449915360112,79
"58394","15ETV0086T",458.496808138761,22,379.654358436321,29,444.200453016493,27,427.450539863858,78
"58395","15ETV0746L",425.255319213867,10,435.294196234809,9,421.320918491908,7,427.290144646862,26
"58396","15ETV0401S",471.532076235171,27,499.804170670048,31,480.845175170898,30,484.060474025372,88
"58397","15ETV0410Z",437.458274147727,22,377.521548622533,19,407.287125531365,17,407.422316100542,58
"58398","15ETV0550Z",381.790157318115,20,440.383760724749,14,425.741859837582,19,415.971925960149,53
"58399","15ETV0655U",362.022379557292,3,388.740832519531,5,483.30766805013,6,411.356960042318,14
"58400","15EES0303L",497.202713012695,96,495.723451025692,81,535.206927755605,92,509.377697264664,269
"58401","15EES0598N",480.040499674479,75,451.634693975034,46,471.241713562012,50,467.638969070508,171
"58402","15EES0801I",479.387382373475,57,468.122764078776,45,486.492606939271,43,478.000917797174,145
"58403","15EES0802H",505.600969719164,165,514.739233270392,143,535.385915621905,142,518.575372870487,450
"58404","15EES0845F",451.36098170425,165,428.292692167265,111,451.81551859929,104,443.823064156935,380
"58405","15EES0896M",497.126618448893,120,496.173688805622,115,523.412014372452,115,505.570773875656,350
"58406","15EES0997K",448.372816445171,69,444.73237334102,83,491.423139299665,70,461.509443028619,222
"58407","15EES0998J",462.329037902176,93,451.548185051812,90,485.008510644885,69,466.295244532958,252
"58408","15EES1059X",471.856073153221,118,470.736491656063,99,469.444613613925,91,470.679059474403,308
"58409","15EES1289P",488.114510069502,94,498.228491143866,91,469.940895996094,75,485.427965736487,260
"58410","15EES1474L",475.554588804854,47,460.820924270985,43,528.911803109305,28,488.429105395048,118
"58411","15PES0006R",474.602787233749,53,508.726143798828,50,577.648633783514,44,520.325854938697,147
"58412","15PES0580U",450.079193115234,9,522.464605712891,15,543.317996554905,9,505.287265127676,33
"58413","15PES0196Z",551.987602002693,66,570.163380650112,70,605.30655343192,56,575.819178694908,192
"58414","15EES0843H",511.617040361677,168,475.816934634478,156,508.260023488294,149,498.564666161483,473
"58415","15EES0844G",461.439018818869,134,461.889628601074,130,455.574384581368,106,459.634344000437,370
"58416","15EES0941I",512.318668233937,87,537.563846625171,103,533.911476828835,99,527.931330562648,289
"58417","15EES1027E",473.460437052959,148,446.480977108604,114,527.853701353073,128,482.598371838212,390
"58418","15EES1028D",507.940137713143,89,471.369239544046,87,497.855774561564,96,492.388383939584,272
"58419","15EES1060M",477.780788060238,95,488.134537662368,83,505.994847191705,72,490.63672430477,250
"58420","15EES1127D",457.506287299262,90,490.918069148409,69,450.793357849121,48,466.405904765598,207
"58421","15EES1155Z",486.055242629278,63,404.210704334995,57,478.170657122577,54,456.145534695617,174
"58422","15EST0783B",467.945964707269,144,517.592879894168,129,510.136574264121,113,498.558472955186,386
"58423","15EST0803Z",471.377698625837,126,445.714875702165,117,480.343302815755,75,465.811959047919,318
"58424","15PES0197Y",480.486849271334,52,430.03450012207,57,532.004211425781,64,480.841853606395,173
"58425","15PES0390C",542.027372472426,17,520.109008789062,22,477.323038736979,21,513.153139999489,60
"58426","15PES0578F",592.668752670288,16,625.13533266129,31,590.370444557884,11,602.724843296487,58
"58427","15PES0627Y",578.050003949334,17,433.309494018555,16,487.35946858724,15,499.572988851709,48
"58428","15PES0734G",551.630301339286,14,499.337187025282,9,568.149100748698,15,539.705529704422,38
"58429","15PES0789J",547.718720656175,26,432.612756093343,24,498.906020028251,28,493.07916559259,78
"58430","15PES0832H",731.278686523438,1,471.343193417504,21,569.55561689897,22,590.72583227997,44
"58431","15EES0384M",468.888065011161,140,458.923585640368,129,469.416989622998,119,465.742880091509,388
"58432","15EES1336J",462.050143155185,77,435.0092666835,73,457.340609382181,68,451.466673073622,218
"58433","15EES0251W",489.73927843003,168,495.917181619784,164,510.480222455193,170,498.712227501669,502
"58434","15EES0582M",463.547817975106,169,445.151243873879,135,482.972412347794,128,463.890491398926,432
"58435","15EES1017Y",491.971320313293,154,494.44801158905,160,529.115584278835,131,505.178305393726,445
"58436","15EES1018X",449.461687740203,155,452.020496674698,137,458.886005728585,140,453.456063381162,432
"58437","15EES1145T",443.005449858166,105,489.718300819397,96,521.397779247429,79,484.707176641664,280
"58438","15EES1456W",0,0,438.566254003088,179,458.478976582372,172,299.01507686182,351
"58439","15EES1479G",533.156312709901,164,502.917227790469,168,514.737051645915,144,516.936864048762,476
"58440","15EES1554X",479.316278076172,70,426.976485561317,71,485.663183278051,58,463.985315638513,199
"58441","15PES0690Z",572.488040831031,41,547.013952291237,53,550.164463124377,47,556.555485415548,141
"58442","15PES0733H",532.029355367025,48,503.151553284888,51,564.595767094539,52,533.258891915484,151
"58443","15PES0852V",542.669025127704,13,530.788623628162,21,583.007069905599,21,552.154906220489,55
"58444","15PES0910V",533.569310155408,58,557.271357355891,74,563.99424050071,55,551.611636004003,187
"58445","15PES0950W",573.352832612537,21,536.5600104081,19,581.204571063702,13,563.70580469478,53
"58446","15EES0184O",510.339664459229,32,482.142189025879,28,495.773706896552,29,496.085186793886,89
"58447","15EES0187L",475.556954916421,77,429.968171131762,79,475.565438811312,97,460.363521619832,253
"58448","15EES0556O",405.187520980835,16,413.087177821568,14,484.842525482178,16,434.37240809486,46
"58449","15EES0838W",537.380060753455,130,515.666649936644,121,554.722916864716,113,535.923209184939,364
"58450","15PES0195Z",584.409594217936,12,575.336281516335,11,556.515397505327,11,572.087091079866,34
"58451","15PES0407M",605.861209596315,461,596.409997558594,400,607.208138869038,343,603.159782007982,1204
"58452","15PES0823Z",588.666099185035,42,544.38295618693,48,566.02784798362,44,566.358967785195,134
"58453","15PST0067X",540.837275187174,6,419.90278486772,11,521.501935686384,14,494.080665247093,31
"58454","15EES0185N",492.567186581191,93,477.666558159722,72,484.672506232011,76,484.968750324308,241
"58455","15EES0186M",465.786873433127,67,503.037321578625,43,478.800213206898,44,482.541469406217,154
"58456","15EES0592T",0,0,468.986441219554,51,496.892147064209,48,321.959529427921,99
"58457","15EES0841J",485.37558274042,21,429.501218032837,40,503.150623078042,47,472.675807950433,108
"58458","15PES0123G",0,0,561.158050537109,32,619.935199737549,40,393.697750091553,72
"58459","15PES0194A",0,0,476.637189344926,88,555.67395900451,97,344.103716116479,185
"58460","15PES0429Y",551.429835510254,20,534.032019042969,25,551.294789960307,31,545.585548171177,76
"58461","15PES0575I",513.963655170641,19,521.510129292806,12,517.739606221517,12,517.737796894988,43
"58462","15PES0577G",562.862840924944,28,529.064129169171,26,559.729290232939,34,550.552086775685,88
"58463","15PES0730K",556.757790998979,44,616.266285896301,32,607.057831554878,41,593.360636150053,117
"58464","15PES0765Z",554.258509709285,26,547.662070138114,14,454.993394639757,9,518.971324829052,49
"58465","15EES0071L",521.085186165823,71,519.924335734049,60,580.487986936408,59,540.499169612093,190
"58466","15EES0191Y",515.259719225825,147,497.400920744865,124,554.980610615498,111,522.54708352873,382
"58467","15EES0301N",471.316821457049,109,491.804225552467,124,483.31181810723,122,482.144288372249,355
"58468","15EES0839V",442.183660333807,99,439.234667430205,85,490.943340351055,77,457.453889371689,261
"58469","15EES0984G",484.168770499851,92,476.850805257161,75,520.624367909889,73,493.881314555634,240
"58470","15EST0050R",496.838723784512,103,470.145754835341,90,538.528722251334,82,501.837733623729,275
"58471","15PES0193B",491.573631147905,55,484.607542057627,97,533.673874363755,66,503.285015856429,218
"58472","15PES0590A",611.24789983576,22,660.03074244449,19,631.751311125579,27,634.343317801943,68
"58473","15PES0642Q",545.61764056866,13,509.755894978841,12,532.83763885498,16,529.403724800827,41
"58474","15PES0952U",634.626770019531,2,503.02420425415,8,444.51643371582,10,527.389135996501,20
"58475","15PES0969U",582.956916503906,25,587.387150691106,26,611.255229603161,11,593.866432266057,62
"58476","15PES0990X",603.422592163086,4,616.252044677734,4,661.123770577567,7,626.932802472796,15
"58477","15EES1014A",502.898787362235,56,458.021000024044,66,490.316965738932,75,483.74558437507,197
"58478","15EES0351V",513.656796656617,109,501.317218315311,82,512.602323986235,84,509.192112986054,275
"58479","15EES0986E",452.995137648149,44,457.186190605164,32,506.571313806482,37,472.250880686598,113
"58480","15EES0014U",535.12018712937,221,534.713167327443,209,560.390999907657,193,543.40811812149,623
"58481","15EES0188K",465.07842970628,195,468.065638224284,180,537.152250726539,166,490.098772885701,541
"58482","15EES0189J",519.380731133355,225,546.102498709873,211,603.644200240031,202,556.375810027753,638
"58483","15EES0655O",449.49459369366,13,387.203261155349,13,505.270473480225,16,447.322776109744,42
"58484","15EES0687G",468.101877775124,139,455.442389139315,123,493.154395427179,109,472.232887447206,371
"58485","15EES0688F",463.51389058431,42,435.254675645095,52,447.702341715495,45,448.823635981633,139
"58486","15EES1061L",445.734994283537,41,473.173023597867,51,450.326940917969,30,456.411652933124,122
"58487","15PES0016Y",482.854202270508,16,413.864312065972,18,531.878806220161,18,476.199106852214,52
"58488","15PES0198X",559.354944631594,109,498.569634951078,104,493.223299407959,100,517.049292996877,313
"58489","15PES0792X",634.450087547302,64,618.687890370687,48,601.560461228894,31,618.232813048961,143
"58490","15PES0937B",626.497819380327,11,542.874334716797,10,543.837890625,8,571.070014907375,29
"58491","15EES0771E",460.480998029613,99,467.64065806071,90,495.894953285776,82,474.672203125366,271
"58492","15EES1088S",472.00523926491,86,471.255290985107,72,485.32468276426,83,476.195071004759,241
"58493","15EES0087M",469.942361043294,150,472.855374237985,165,480.331318766276,150,474.376351349185,465
"58494","15EES0088L",504.414672944604,164,523.368827875513,137,534.214195416128,139,520.665898745415,440
"58495","15EES0180S",453.11130236903,141,461.565266031614,142,489.195587983003,111,467.957385461216,394
"58496","15EES0181R",522.207086002125,34,420.927471160889,24,503.654198141659,17,482.262918434891,75
"58497","15PES0758Q",490.529325358073,15,535.690011160714,14,500.22274017334,12,508.814025564042,41
"58498","15PES0968V",607.515375137329,32,628.581882642663,23,606.62557220459,28,614.240943328194,83
"58499","15PES0989H",638.270461612278,72,595.886595052083,75,0,0,411.385685554787,147
"58500","15EES0089K",477.315680252878,247,451.774376699858,214,496.792339359948,218,475.294132104228,679
"58501","15EES0192X",523.154429495999,269,514.770678897556,278,518.539652612474,288,518.82158700201,835
"58502","15EES0689E",489.999119251698,222,426.749009957763,223,486.06859729423,233,467.60557550123,678
"58503","15EES0722W",497.49645933813,98,483.470858726972,81,498.166065123023,82,493.044461062708,261
"58504","15EES0885G",456.451320698608,227,427.788522035377,181,478.436458308522,164,454.225433680836,572
"58505","15EES1062K",403.579631571867,49,432.898458753313,56,391.189637836657,38,409.222576053946,143
"58506","15PES0003U",563.901140998391,17,561.888133081897,29,616.176244321077,23,580.655172800455,69
"58507","15PES0004T",526.937365940639,28,552.294583638509,24,540.442450890174,26,539.891466823107,78
"58508","15PES0967W",657.657666015625,5,615.49853515625,6,750.040832519531,2,674.399011230469,13
"58509","15EES0579Z",486.442898772484,86,474.81118888855,80,479.198467197703,67,480.150851619579,233
"58510","15EES0769Q",488.086807483344,197,507.387935173221,164,514.186927253969,155,503.220556636845,516
"58511","15EES0842I",521.499572163787,181,497.17366986397,156,506.749124363491,140,508.474122130416,477
"58512","15EST0766L",435.35306514075,109,447.032072716153,97,459.458414937114,91,447.281184264672,297
"58513","15EST0767K",423.415653183881,170,442.064335542567,136,463.809498439325,107,443.096495721924,413
"58514","15PES0080Z",522.578024727958,7,558.247065734863,20,544.586220296224,15,541.803770253015,42
"58515","15PES0768X",574.768742487981,91,552.379097063517,97,588.513115543059,87,571.886985031519,275
"58516","15PES0790Z",642.606368291946,21,613.914775303432,14,766.11464621804,11,674.211929937806,46
"58517","15PES0898Q",537.915163786515,23,502.18593343099,12,554.007692224839,17,531.369596480781,52
"58518","15PES0899P",607.810428619385,8,542.302749633789,2,548.449266706194,7,566.187481653123,17
"58519","15EES1499U",479.167560445851,29,491.611891313033,22,532.438314998851,17,501.072588919245,68
"58520","15EES0157R",431.760569023364,66,439.186351957775,63,478.815642309971,61,449.92085443037,190
"58521","15EES0477B",454.695858342861,123,432.083285498241,126,473.142495440622,117,453.307213093908,366
"58522","15EES0712P",503.513608558156,107,459.520175170898,85,487.325643019243,88,483.453142249432,280
"58523","15EES0768R",456.781134865501,110,460.626023032449,110,488.441563813583,92,468.616240570511,312
"58524","15EES0770F",451.721149902344,25,407.910063970657,21,460.115527117694,27,439.915580330231,73
"58525","15EES0933Z",458.646044862037,51,471.539455929318,37,471.087130459872,44,467.090877083742,132
"58526","15EES0966R",469.93820699056,102,475.540403144304,86,448.726478286936,79,464.735029473933,267
"58527","15EES1331O",546.610389915672,74,547.838283739592,76,600.870426402372,68,565.106366685879,218
"58528","15EES1412Z",470.418141849705,61,479.418909900593,53,486.588880750868,54,478.808644167056,168
"58529","15EES0076G",457.473607277384,98,451.771273416186,126,460.289142123136,110,456.511340938902,334
"58530","15EES0605G",486.343456211375,134,504.561183810234,128,509.811724540515,117,500.238788187375,379
"58531","15EES0840K",448.761489412678,67,381.42344259914,79,466.678179423014,72,432.287703811611,218
"58532","15EES0981J",0,0,433.615175374349,15,465.561945597331,12,299.72570699056,27
"58533","15EES0985F",446.096708374023,50,487.195937633514,64,493.373483886719,50,475.555376631419,164
"58534","15EST0049B",508.686982766176,156,479.156861766285,151,516.701726835068,146,501.515190455843,453
"58535","15PES0669X",524.112167358398,4,496.033938937717,9,473.552739461263,6,497.899615252459,19
"58536","15PES0731J",555.432534599304,160,556.019550367333,174,561.133453991948,147,557.528512986195,481
"58537","15PES0732I",456.247482299805,2,463.996561686198,3,462.943031311035,4,461.062358432346,9
"58538","15EST0094O",520.868303719213,59,494.966012252005,76,498.426870291574,70,504.753728754264,205
"58539","15EST0800B",450.580055067274,45,446.854846000671,32,486.678787231445,54,461.37122943313,131
"58540","15EES0003O",452.148204510029,182,485.409599485851,168,509.755729178705,169,482.437844391528,519
"58541","15EES0536A",432.618103027344,149,418.094648891025,144,456.787607386492,138,435.83345310162,431
"58542","15EES0765U",509.968016217469,157,486.615447512098,157,510.052155558268,150,502.211873095945,464
"58543","15EES0846E",478.691036783854,150,477.103407491048,150,493.624521255493,144,483.139655176798,444
"58544","15EES1577H",480.354487935051,61,0,0,0,0,160.118162645017,61
"58545","15EST0784A",467.72883625272,79,444.395260104885,77,455.848689430638,76,455.990928596081,232
"58546","15EST0805X",0,0,424.338174477602,156,456.901743570964,162,293.746639349522,318
"58547","15EST0810I",476.964939347233,83,515.173660110641,91,492.462244481216,81,494.866947979697,255
"58548","15EST0842A",0,0,419.248574150933,18,419.455599103655,14,279.568057751529,32
"58549","15PES0727X",586.554245704828,86,576.313165774291,87,559.103695991712,78,573.990369156944,251
"58550","15PES0884N",510.239627000762,41,515.583721160889,32,542.194738620665,41,522.672695594105,114
"58551","15PST0020C",467.379868727464,13,453.128639221191,8,510.715188598633,10,477.074565515763,31
"58552","15EES0113U",510.567100795448,141,498.240515935989,126,506.119569761563,113,504.975728831,380
"58553","15EES0886F",476.003100120415,118,486.536531805992,128,467.416776639921,111,476.652136188776,357
"58554","15EES0721X",479.067555296655,102,511.790200484426,76,537.774348364936,72,509.544034715339,250
"58555","15EES0733B",502.57971110026,75,489.867335665053,69,527.918580951113,66,506.788542572142,210
"58556","15EES0767S",491.46497768826,72,483.961752261756,53,512.166149902344,50,495.86429328412,175
"58557","15EES1405P",439.712519073486,40,418.277208830181,19,442.884964481477,31,433.624897461715,90
"58558","15EST0780E",440.170233883075,134,465.345743905127,113,478.461336054354,117,461.325771280852,364
"58559","15EST0781D",445.513841663707,55,356.361475405486,69,439.792108662923,60,413.889141910706,184
"58560","15EST0782C",502.057502500473,186,450.701240735176,156,515.256986960387,156,489.338576732012,498
"58561","15PST0057Q",556.892036327417,69,557.003238254123,63,555.097103488061,62,556.330792689867,194
"58562","15ETV0322F",430.795553456182,23,449.796962738037,16,457.218325528232,33,445.936947240817,72
"58563","15ETV0123G",430.526082356771,6,458.237836201986,6,420.413970947266,6,436.392629835341,18
"58564","15ETV0234L",425.266437364661,46,452.186178067835,41,460.945021685432,34,446.132545705976,121
"58565","15ETV0235K",456.280727325924,63,430.270517283473,58,461.659517382012,61,449.40358733047,182
"58566","15ETV0362G",425.044847869873,60,483.864554569639,58,478.856854365422,52,462.588752268311,170
"58567","15ETV0560G",427.388878716363,27,465.11575172061,21,455.191649216872,26,449.232093217948,74
"58568","15ETV0664B",422.72317533673,53,458.691049429087,52,491.235319076046,31,457.549847947287,136
"58569","15ETV0679D",456.141487121582,16,430.818852015904,7,438.48928128756,13,441.816540141682,36
"58570","15ETV0019V",420.768658806296,34,411.052097744412,36,475.08948059082,30,435.636745713843,100
"58571","15ETV0663C",407.615553114149,18,403.77110173152,13,465.072723388672,14,425.486459411447,45
"58572","15ETV0464D",449.774852752686,40,453.411068386502,36,456.895690917969,45,453.360537352385,121
"58573","15ETV0088R",437.980470445421,54,420.599227282466,49,476.734727812976,41,445.104808513621,144
"58574","15ETV0295Z",434.141628867701,38,417.552315090014,23,445.141797517475,38,432.27858049173,99
"58575","15ETV0296Y",453.213185628255,6,368.240158081055,16,441.515536838108,18,420.989626849139,40
"58576","15EES1169C",488.208830043248,70,477.618166693326,58,507.221230020328,49,491.016075585634,177
"58577","15EES0005M",463.681488037109,56,452.252886015793,58,479.325976780483,56,465.086783611129,170
"58578","15EES1049Q",463.732035510945,53,478.925787353516,40,490.021922449912,31,477.559915104791,124
"58579","15EES1261J",477.498845254221,31,492.654241289411,28,536.926489935981,27,502.359858826538,86
"58580","15EES0285M",465.787411671764,53,445.239417251275,49,459.344824109759,56,456.790551010933,158
"58581","15EES0101P",541.600327627999,28,463.656498500279,28,563.725640296936,32,522.994155475072,88
"58582","15EES0287K",466.175595630299,176,477.083135079049,185,486.93422503804,172,476.730985249129,533
"58583","15EES1216X",434.298428005642,63,450.940916199615,69,464.755389126864,66,449.998244444041,198
"58584","15EES0160E",493.028936767578,225,473.861094605689,204,508.577004238328,211,491.822345203865,640
"58585","15EES1089R",488.729496547154,35,520.574897766113,16,533.461331574813,23,514.255241962694,74
"58586","15EST0779P",484.337910851767,86,485.452707926432,78,514.254617769424,73,494.681745515875,237
"58587","15EES0123A",463.951493835449,40,457.724052877987,34,482.798566894531,25,468.158037869323,99
"58588","15EES0317O",459.512609500696,101,500.450756959241,99,501.277683909346,82,487.080350123094,282
"58589","15EES0174H",446.003003075009,84,483.984130859375,74,462.263480186462,64,464.083538040282,222
"58590","15EES0756M",463.929616734601,69,440.372594197591,48,491.798315819274,47,465.366842250489,164
"58591","15PES0907H",538.119171142578,2,612.306640625,3,0,0,383.475270589193,5
"58592","15EES0757L",496.818097663648,33,481.701897361062,44,511.279519217355,35,496.599838080688,112
"58593","15EES1050F",450.599930686512,87,455.37968649793,67,489.655615037487,62,465.211744073977,216
"58594","15EES0433E",454.562770762342,47,452.857317606608,36,432.600689697266,30,446.673592688739,113
"58595","15EES0480P",463.012412221808,76,477.238070359871,67,477.297669865535,65,472.516050815738,208
"58596","15EES0011X",380.770909396085,44,388.328455607096,39,451.244952862079,39,406.78143928842,122
"58597","15EES0169W",498.037329389464,265,476.411740722656,225,470.614399769267,244,481.687823293796,734
"58598","15PES0929T",480.628514607747,18,549.32506942749,40,482.93085538424,26,504.294813139826,84
"58599","15EES0365Y",450.452439977768,47,454.331874378941,57,485.211057739258,50,463.331790698655,154
"58600","15EES0682L",431.347498713313,74,451.787170410156,73,457.344311184353,54,446.826326769274,201
"58601","15EES0279B",527.361963593558,178,505.029620768229,150,523.004547523347,151,518.465377295045,479
"58602","15EES0798L",422.183905776666,49,435.840688069661,24,476.744534660788,34,444.923042835705,107
"58603","15EES0277D",439.534968325966,19,442.364004952567,21,461.00153503418,10,447.633502770904,50
"58604","15EES1475K",444.293060302734,61,454.938122731335,53,475.201048559072,49,458.144077197714,163
"58605","15EES0010Y",468.689764976501,80,503.814254562576,77,518.735026640051,68,497.079682059709,225
"58606","15EES1030S",451.541850122912,29,483.407506103516,25,449.638978377632,23,461.52944486802,77
"58607","15EES0045N",478.393068475238,59,481.722981220967,37,489.19333301891,44,483.103127571705,140
"58608","15EES1098Z",484.063612313106,29,457.520927792504,21,475.845128109581,19,472.47655607173,69
"58609","15EES0588G",449.601836027922,54,430.530430343916,53,453.442980496389,53,444.525082289409,160
"58610","15EES0013V",439.115475829218,142,421.829242643763,122,467.776970150596,95,442.907229541193,359
"58611","15EES0139B",482.357296413845,90,447.340496578732,74,467.045645751953,50,465.581146248177,214
"58612","15EES0027Y",511.055932512935,322,486.989193472893,314,519.895520792379,308,505.980215592735,944
"58613","15EES0134G",495.202388180395,229,447.651049216232,223,495.459347294826,204,479.437594897151,656
"58614","15EES0544J",460.312471098058,85,460.157361711775,98,488.287331015377,118,469.58572127507,301
"58615","15EES0595Q",437.334653218587,12,421.400905609131,12,441.294419138055,19,433.343325988591,43
"58616","15EES0831C",515.02937348356,97,504.497801193083,99,526.130591392517,32,515.219255356387,228
"58617","15EES0832B",499.705203148627,155,520.054052696465,161,523.000997248912,149,514.253417698001,465
"58618","15EES0890S",535.848163838289,49,529.672806760098,47,540.335864140437,52,535.285611579608,148
"58619","15EES0948B",470.107003662109,125,475.024740258042,98,481.749000859454,123,475.626914926535,346
"58620","15EES1215Y",511.641928058781,73,523.895386794518,58,536.44878048367,72,523.995365112323,203
"58621","15EES1418T",518.69711973609,41,576.317700554343,34,536.085233800551,34,543.700018030328,109
"58622","15PES0904K",517.907136535645,20,547.447526041667,15,571.657994809358,23,545.670885795556,58
"58623","15EES0100Q",448.750577886054,47,434.970230401731,51,452.1035119259,33,445.274773404562,131
"58624","15EES0145M",504.57957068155,129,506.013715252187,159,504.047016197527,142,504.880100710421,430
"58625","15EES0408F",495.598854589098,131,487.852687807436,135,481.950707637902,132,488.467416678146,398
"58626","15EES0797M",483.642831186148,65,433.459218950414,67,477.831031060988,62,464.977693732517,194
"58627","15EES0029W",522.909923169979,378,502.266530368527,371,541.096433199369,325,522.090962245958,1074
"58628","15EES0136E",516.822858679386,262,482.93628185942,262,500.507967494084,260,500.089036010963,784
"58629","15EES0419L",508.680832769932,195,528.11348769244,170,544.803931650489,198,527.199417370954,563
"58630","15EES0420A",510.197389411926,160,511.362395653358,156,515.139799081596,157,512.233194715627,473
"58631","15EES1258W",464.854262813445,31,482.222179412842,40,476.131648344152,34,474.402696856813,105
"58632","15PES0140X",560.867790825933,139,537.802631867238,117,582.618346725685,138,560.429589806285,394
"58633","15PES0902M",581.298206735165,47,571.310834981627,59,607.091260212224,41,586.566767309672,147
"58634","15EES0028X",503.134324327937,379,479.328008304943,352,511.179707124873,339,497.880679919251,1070
"58635","15EES0135F",508.164556659636,244,478.797584084904,238,494.330200434666,255,493.764113726402,737
"58636","15EES0138C",558.589822947979,256,548.659201318733,261,560.916861749464,248,556.055295338726,765
"58637","15EES0388I",557.152449226379,160,541.475587298156,157,548.509901618958,160,549.045979381164,477
"58638","15PES0389N",572.083432584196,37,570.27582804362,54,544.823838112571,55,562.394366246795,146
"58639","15PES0944L",544.140740288628,9,565.347357855903,9,575.283889770508,12,561.590662638346,30
"58640","15PES0949G",575.673563639323,18,531.691397530692,21,586.87585067749,24,564.746937282502,63
"58641","15EES0432F",489.03895175382,159,488.210097872826,155,474.255479991007,139,483.834843205885,453
"58642","15EES0488H",460.119099686785,41,392.501319146925,31,449.241528962788,38,433.953982598833,110
"58643","15EES0267X",497.445828455145,220,483.696396788144,217,514.228767582936,203,498.456997608742,640
"58644","15EES0268W",448.330577709057,54,469.196366852405,51,426.521550157335,45,448.016164906266,150
"58645","15EES0385L",518.431186560429,231,493.374134708213,219,533.391602345002,234,515.065641204548,684
"58646","15EES0386K",487.978709697723,128,480.361581099661,133,507.215734983745,152,491.85200859371,413
"58647","15PES0576H",475.614552815755,12,418.292566935221,18,417.064476013184,12,436.990531921387,42
"58648","15EES1172Q",469.829877580915,35,477.966463286301,29,517.096952739515,19,488.297764535577,83
"58649","15EES1175N",513.573842098838,38,473.15694088406,36,503.855613425926,27,496.862132136275,101
"58650","15EES1217W",463.919206058278,68,410.550886046212,53,475.163826127486,55,449.877972743992,176
"58651","15EES1173P",426.895278930664,22,491.756440904405,18,461.643195800781,25,460.09830521195,65
"58652","15EES0546H",457.162577465913,263,450.299968015026,287,478.366167100809,236,461.942904193916,786
"58653","15EES1171R",422.437952762892,119,460.017312331427,105,474.845681908017,105,452.433649000779,329
"58654","15EES1373N",448.602179787376,22,462.031778508967,22,499.093930562337,12,469.909296286226,56
"58655","15EES0410U",469.305498772267,191,466.602615679383,189,480.632756850299,187,472.180290433983,567
"58656","15EES0652R",429.193271670134,115,442.467301102372,111,438.349189690784,113,436.669920821097,339
"58657","15EES1259V",475.057659310354,71,470.232015390865,61,505.275192943972,67,483.521622548397,199
"58658","15PES1008W",482.827540183554,49,504.110870361328,33,558.177932739258,36,515.038781094713,118
