"","cct","cal_esp1","N1","cal_esp2","N2","cal_esp3","N3","PromedioSecundaria","NTotal"
"33157","11ETV0067I",481.792503767116,93,458.034060428017,76,453.921256736473,81,464.582606977202,250
"33158","11ETV0068H",438.529183523996,21,482.400391798753,26,487.682042902166,22,469.537206074972,69
"33159","11ETV0069G",459.375283559163,48,524.706243896484,50,506.058339118958,32,496.713288858202,130
"33160","11ETV0070W",420.932373046875,83,530.253941622647,88,441.958217075893,70,464.381510581805,241
"33161","11ETV0071V",531.663924871707,51,647.254071553548,36,575.228952581232,44,584.715649668829,131
"33162","11ETV0072U",446.932472129921,77,452.190186457847,67,473.992071336316,62,457.704909974695,206
"33163","11ETV0073T",551.915229797363,56,476.955162353516,75,463.823405521017,71,497.564599223965,202
"33164","11ETV0074S",474.063472202846,35,504.007726332721,34,521.972849919246,26,500.014682818271,95
"33165","11ETV0075R",485.281147548131,14,508.417157854353,21,531.110328674316,8,508.269544692267,43
"33166","11ETV0076Q",496.837357165767,51,455.580415145211,46,468.450823528011,41,473.622865279663,138
"33167","11ETV0077P",468.176415051912,95,486.186983618406,101,510.358716810072,74,488.24070516013,270
"33168","11ETV0078O",436.019896189372,24,472.669985816592,21,500.744441441127,21,469.81144114903,66
"33169","11ETV0079N",413.242174784342,12,480.859145220588,17,437.446791215376,11,443.849370406769,40
"33170","11ETV0080C",471.320376714071,48,449.622809975834,59,491.622847299727,63,470.855344663211,170
"33171","11ETV0081B",449.318788628829,38,443.195992720755,38,472.931809708879,37,455.148863686154,113
"33172","11ETV0082A",493.227862040202,24,474.953979492188,24,449.412287173064,23,472.531376235151,71
"33173","11ETV0083Z",447.935063838959,64,452.22388671875,50,460.830133977926,53,453.663028178545,167
"33174","11ETV0084Z",456.381242355498,101,503.175612016158,110,438.836233520508,100,466.131029297388,311
"33175","11ETV0085Y",612.476018996466,21,462.310395893298,19,720.351675415039,20,598.379363434934,60
"33176","11ETV0086X",456.358100043403,36,465.891236154657,38,495.049011230469,39,472.432782476176,113
"33177","11ETV0087W",438.294977823893,30,415.646516022859,27,456.454170509621,27,436.798554785458,84
"33178","11ETV0088V",485.020134845763,131,502.263804487749,110,507.666111616655,110,498.316683650055,351
"33179","11ETV0089U",495.172786088423,55,501.496896597055,52,477.742625427246,60,491.470769370908,167
"33180","11ETV0090J",499.252576387846,26,466.429527545797,29,497.087923916903,22,487.590009283515,77
"33181","11ETV0091I",490.853193452087,79,478.599733958525,85,465.484977048986,68,478.312634819866,232
"33182","11ETV0092H",506.162183425006,68,445.697750735593,77,470.995440673828,60,474.285124944809,205
"33183","11ETV0093G",457.304766845703,15,471.093161010742,20,490.511502352628,22,472.969810069691,57
"33184","11ETV0094F",516.05772506359,43,503.687651570638,30,528.998887585055,31,516.248088073095,104
"33185","11ETV0095E",517.171095848083,32,535.520815762607,11,519.557342529297,26,524.083084713329,69
"33186","11ETV0096D",471.118815981109,58,446.50952548668,61,476.19778968548,58,464.608710384423,177
"33187","11ETV0097C",481.060400494074,59,432.898896437425,52,480.539596557617,58,464.832964496372,169
"33188","11ETV0098B",470.431683796208,41,485.74240805886,22,472.380627950033,36,476.1849066017,99
"33189","11ETV0099A",429.763522377497,79,407.384961869982,72,504.519918290396,63,447.222800845958,214
"33190","11ETV0100Z",492.648693038757,83,448.733346660485,89,480.624354771205,77,474.002131490149,249
"33191","11ETV0101Z",517.013430660718,73,468.861401167072,61,550.011627197266,57,511.962153008352,191
"33192","11ETV0102Y",479.36167035784,14,498.077924645465,23,491.639336480035,18,489.692977161114,55
"33193","11ETV0103X",499.247897847494,60,446.713939666748,48,411.839442952474,60,452.600426822238,168
"33194","11ETV0104W",584.072211162861,65,428.562397003174,56,521.23458066194,46,511.289729609325,167
"33195","11ETV0105V",478.643782766242,19,520.83422313017,17,488.478184000651,15,495.985396632354,51
"33196","11ETV0106U",445.614691656989,74,501.929134271084,78,454.221536125935,71,467.255120684669,223
"33197","11ETV0107T",453.485699190952,101,499.807553006202,97,539.065684759795,67,497.452978985649,265
"33198","11ETV0108S",483.433732874253,102,491.492712505793,118,511.172085748203,138,495.36617704275,358
"33199","11ETV0109R",449.454799432864,87,456.647521510269,66,484.610786946615,60,463.571035963249,213
"33200","11ETV0110G",492.73291015625,98,454.062150637309,96,639.290354505878,107,528.695138433146,301
"33201","11ETV0111F",486.862613932292,90,483.891191313538,79,522.830819106684,82,497.861541450838,251
"33202","11ETV0112E",493.824794062862,54,521.790556589762,60,476.46525314619,53,497.360201266271,167
"33203","11ETV0113D",455.01280476888,75,468.144697825114,72,500.280488077799,60,474.479330223931,207
"33204","11ETV0114C",452.942840576172,121,453.66555816052,102,483.632110873136,110,463.413503203276,333
"33205","11ETV0115B",499.990728692694,91,426.330477845435,102,463.415198567708,75,463.245468368612,268
"33206","11ETV0116A",429.105709075928,64,450.186825752258,64,457.65975995745,70,445.650764928545,198
"33207","11ETV0117Z",401.588077218192,35,409.108283996582,40,440.961261402477,44,417.219207539084,119
"33208","11ETV0118Z",453.012477450901,36,493.369754638672,25,491.430266007133,23,479.270832698902,84
"33209","11ETV0119Y",465.5055361296,76,460.062146935096,65,450.78459259958,66,458.784091888092,207
"33210","11ETV0120N",486.224477386475,80,439.649157549884,74,492.186311385211,68,472.686648773856,222
"33211","11ETV0121M",444.485399599429,54,509.552156888522,52,430.551078796387,8,461.529545094779,114
"33212","11ETV0122L",465.667351195531,161,468.894232950093,162,476.897996333607,114,470.48652682641,437
"33213","11ETV0123K",443.35530872834,78,516.483569700326,67,512.819707234701,72,490.886195221122,217
"33214","11ETV0124J",490.798539717119,91,448.643836975098,96,489.592097160144,78,476.344824617453,265
"33215","11ETV0125I",433.490909152561,18,502.873662312826,12,432.847076416016,6,456.403882627134,36
"33216","11ETV0126H",474.067026367188,25,449.193197886149,24,522.93776823345,19,482.065997495595,68
"33217","11ETV0127G",440.34795616413,58,437.13598580196,58,477.589046571313,41,451.690996179134,157
"33218","11ETV0128F",592.281467437744,32,391.141567832545,19,422.691062233665,22,468.704699167985,73
"33219","11ETV0129E",556.829382324219,40,440.972899169922,25,482.813062744141,25,493.538448079427,90
"33220","11ETV0130U",479.862416976537,39,480.688291549683,32,592.758978271484,30,517.769895599235,101
"33221","11ETV0131T",473.095664978027,64,459.727037795047,47,500.573110543045,51,477.798604438706,162
"33222","11ETV0132S",466.060711038524,29,508.444318498884,35,492.259187062581,24,488.92140553333,88
"33223","11ETV0133R",499.307901058557,53,511.940969293768,44,473.828506469727,40,495.025792274017,137
"33224","11ETV0134Q",484.235126495361,64,526.163460653336,61,557.472308930897,42,522.623632026531,167
"33225","11ETV0135P",418.667144775391,11,509.53556060791,8,462.848388671875,10,463.683698018392,29
"33226","11ETV0136O",511.433473285876,19,531.983186340332,20,477.23130607605,16,506.882655234086,55
"33227","11ETV0137N",482.257904052734,10,491.137176513672,17,493.03471105239,17,488.809930539599,44
"33228","11ETV0138M",479.343406295776,40,485.870185852051,24,525.725989023844,24,496.979860390557,88
"33229","11ETV0139L",504.71712135782,49,492.915487484056,49,481.659004830025,37,493.097204557301,135
"33230","11ETV0140A",445.568462761081,49,480.843600389434,41,452.468648856027,35,459.626904002181,125
"33231","11ETV0141Z",423.543039957682,33,447.508974942294,22,445.106981549944,21,438.719665483307,76
"33232","11ETV0142Z",516.5641149302,122,451.81510105606,121,512.203867423434,119,493.527694469898,362
"33233","11ETV0143Y",487.938989868164,50,529.464397341706,43,530.142007381358,47,515.848464863743,140
"33234","11ETV0144X",492.224157998728,43,425.365860882927,34,443.492664337158,32,453.694227739605,109
"33235","11ETV0145W",481.131292978923,24,429.538471679688,25,449.224024454753,24,453.297929704454,73
"33236","11ETV0146V",461.441489841627,23,458.9588671875,25,503.155094312585,23,474.518483780571,71
"33237","11ETV0147U",505.97709109805,109,456.41199710391,109,501.856031885687,106,488.081706695882,324
"33238","11ETV0148T",438.723951152727,51,495.32809109158,54,509.29069575557,54,481.114245999959,159
"33239","11ETV0149S",398.002557754517,16,482.54989188058,14,539.398154518821,11,473.316868051306,41
"33240","11ETV0150H",458.561634063721,32,456.330587599013,36,441.101741366916,36,451.99798767655,104
"33241","11ETV0151G",502.526032686234,64,430.506122334798,60,466.222865988991,55,466.418340336674,179
"33242","11ETV0152F",384.490500047472,90,425.375643539429,80,427.91443340595,78,412.593525664283,248
"33243","11ETV0153E",461.0072623805,19,473.227329600941,22,486.964682442801,21,473.733091474747,62
"33244","11ETV0154D",460.796329498291,16,466.358641052246,20,551.012218128551,11,492.722396226363,47
"33245","11ETV0155C",416.354786392086,121,405.182234130859,125,443.09560190333,101,421.544207475425,347
"33246","11ETV0156B",418.413718813942,42,460.442864833734,39,539.062515258789,24,472.639699635488,105
"33247","11ETV0157A",616.39748247932,17,585.56616973877,12,640.210340711806,18,614.057997643298,47
"33248","11ETV0158Z",446.942553271044,111,484.628948746441,107,500.688826474276,88,477.420109497254,306
"33249","11ETV0159Z",527.971033096313,16,420.330666678292,21,414.024351421155,19,454.10868373192,56
"33250","11ETV0160O",491.751650221804,94,477.395308482496,79,540.196224636502,72,503.114394446934,245
"33251","11ETV0161N",512.365772356306,70,498.103632609049,54,517.415950306675,57,509.29511842401,181
"33252","11ETV0162M",470.676480200983,31,440.810187639509,35,447.425024414062,30,452.970564084851,96
"33253","11ETV0163L",471.925942557199,84,456.33440986721,87,515.768178064683,85,481.342843496364,256
"33254","11ETV0164K",493.213621139526,48,468.200108954247,47,560.307355957031,50,507.240362016935,145
"33255","11ETV0165J",490.049772065261,58,475.91803414481,70,536.249671604322,46,500.739159271465,174
"33256","11ETV0166I",455.052286588229,52,482.646230445718,53,413.237340882767,43,450.311952638905,148
"33257","11ETV0167H",472.090015229725,42,471.027216028284,54,442.206595487373,43,461.774608915127,139
"33258","11ETV0168G",471.790004383434,22,521.392642550998,18,509.600701226128,18,500.927782720187,58
"33259","11ETV0169F",420.740737213486,87,451.185899708369,73,409.121190388997,66,427.015942436951,226
"33260","11ETV0170V",482.07401130313,84,546.991966891002,83,519.772463711825,88,516.279480635319,255
"33261","11ETV0171U",457.830699920654,72,407.129184607304,66,451.078066176262,69,438.679316901407,207
"33262","11ETV0172T",485.840500404095,58,492.207897121623,59,502.201088147286,39,493.416495224335,156
"33263","11ETV0173S",489.472679420754,54,474.948064585201,61,485.4644434611,60,483.295062489018,175
"33264","11ETV0174R",489.719738333566,70,474.299463072819,67,491.930238005403,77,485.316479803929,214
"33265","11ETV0175Q",505.001459418403,45,424.766872752797,44,479.289878286966,41,469.686070152722,130
"33266","11ETV0176P",518.777479383681,9,479.037368774414,10,477.133941650391,22,491.649596602828,41
"33267","11ETV0177O",480.53593306108,33,444.197894626194,36,482.025929170496,34,468.91991895259,103
"33268","11ETV0178N",485.430822035846,51,472.296814767938,38,541.386833699544,30,499.704823501109,119
"33269","11ETV0179M",551.307463146391,21,526.445813630757,19,524.32633972168,16,534.026538832942,56
"33270","11ETV0180B",455.982612609863,24,452.306815185547,25,501.686549260066,26,469.991992351825,75
"33271","11ETV0181A",499.221214710582,55,473.779407667077,46,492.320041857268,38,488.440221411642,139
"33272","11ETV0182Z",427.509582519531,31,466.030282369474,41,498.150656723395,41,463.896840537467,113
"33273","11ETV0183Z",441.037667274475,32,444.479519005978,33,441.844200642904,30,442.453795641119,95
"33274","11ETV0184Y",491.800937652588,8,454.205668640137,20,458.3065232497,13,468.104376514141,41
"33275","11ETV0185X",429.045859654744,24,429.592479999249,39,419.23881875315,31,425.959052802381,94
"33276","11ETV0186W",480.617725719105,22,388.008586629232,15,492.69187757704,18,453.772729975126,55
"33277","11ETV0187V",443.679045613607,30,407.944127133018,38,453.248935097142,38,434.957369281256,106
"33278","11ETV0188U",478.824674987793,20,466.333772205171,21,492.092280994762,22,479.083576062575,63
"33279","11ETV0189T",523.762230767144,27,488.344916934059,21,479.51698924877,27,497.208045649991,75
"33280","11ETV0190I",496.56322479248,12,401.406829833984,11,385.167010967548,13,427.712355198004,36
"33281","11ETV0191H",420.614840452698,87,463.372059763214,81,463.102542361698,74,449.029814192537,242
"33282","11ETV0192G",416.36557176378,9,446.435488019671,21,395.936451721191,20,419.579170501547,50
"33283","11ETV0193F",434.86656643482,47,443.599209801625,59,474.713116215725,51,451.05963081739,157
"33284","11ETV0194E",451.254568246695,13,406.266796405499,13,461.141723632812,7,439.554362761669,33
"33285","11ETV0195D",423.062243870326,28,459.750067138672,30,467.216091918945,20,450.009467642648,78
"33286","11ETV0196C",465.257732684796,13,436.289877319336,10,534.550857543945,8,478.699489182692,31
"33287","11ETV0197B",516.360102900752,27,503.642073858352,21,454.205946702224,13,491.402707820443,61
"33288","11ETV0198A",436.393354492187,25,553.007836914063,30,482.713672506398,29,490.704954637549,84
"33289","11ETV0199Z",433.719900363829,41,493.543111165365,33,534.42999134893,23,487.231000959375,97
"33290","11ETV0200Z",444.909784317017,16,449.030875069754,21,488.347528076172,10,460.762729154314,47
"33291","11ETV0201Y",491.025026593889,14,423.104328155518,8,469.973015418419,13,461.367456722609,35
"33292","11ETV0202X",546.866283416748,8,535.06588406033,9,520.97847366333,8,534.303547046803,25
"33293","11ETV0203W",524.480043247768,35,529.849157714844,35,502.586771647135,30,518.971990869916,100
"33294","11ETV0204V",433.642237943761,34,446.123093216508,27,510.061478324558,23,463.275603161609,84
"33295","11ETV0205U",535.605995178223,12,533.539733886719,12,483.659530639648,12,517.601753234863,36
"33296","11ETV0206T",359.27131652832,4,465.339248657227,2,571.83381652832,2,465.481460571289,8
"33297","11ETV0207S",430.446564894456,26,436.893221647843,23,490.457371303013,28,452.599052615104,77
"33298","11ETV0208R",467.833369797927,65,470.965449282998,38,468.979763731665,49,469.259527604196,152
"33299","11ETV0209Q",459.667206123227,244,558.083248119999,207,462.887493701691,188,493.545982648306,639
"33300","11ETV0210F",445.753659566243,12,508.650179349459,13,478.296035766602,12,477.566624894101,37
"33301","11ETV0211E",532.240624321832,18,548.192303466797,10,470.66618347168,22,517.033037086769,50
"33302","11ETV0212D",479.776957920619,28,493.395952379381,37,497.240717107599,33,490.137875802533,98
"33303","11ETV0213C",481.870728926225,22,524.067060546875,25,536.634596199825,29,514.190795224308,76
"33304","11ETV0214B",453.239245050604,55,465.226566090303,51,443.195412772042,49,453.88707463765,155
"33305","11ETV0215A",475.213877060834,34,469.896683692932,32,523.545481000628,28,489.552013918131,94
"33306","11ETV0216Z",443.730162217882,45,483.851860533369,47,475.022279285249,42,467.5347673455,134
"33307","11ETV0217Z",439.646981201172,25,406.490775730299,23,427.264645046658,18,424.467467326043,66
"33308","11ETV0218Y",447.204299926758,16,438.470639436141,23,448.246252441406,15,444.640397268102,54
"33309","11ETV0219X",408.459881591797,5,436.811213902065,7,352.137288411458,3,399.13612796844,15
"33310","11ETV0220M",478.973044046542,41,468.276350911458,45,479.615177827723,34,475.621524261908,120
"33311","11ETV0221L",426.473396809896,30,457.485577583313,32,465.805293363683,34,449.921422585631,96
"33312","11ETV0222K",408.745881976503,33,477.441241264343,32,466.447961104544,38,450.878361448463,103
"33313","11ETV0223J",450.705840080015,31,437.503037302118,19,501.187556873668,22,463.132144751934,72
"33314","11ETV0224I",496.679396195845,33,458.155753640568,34,443.970902663011,26,466.268684166474,93
"33315","11ETV0225H",414.487171173096,8,450.876935456928,19,560.408075506037,11,475.257394045354,38
"33316","11ETV0226G",442.026730464055,26,467.878526358769,29,503.842487335205,32,471.249248052676,87
"33317","11ETV0227F",458.055579606877,43,452.662788391113,40,431.395108609586,37,447.371158869192,120
"33318","11ETV0228E",551.75756297392,17,535.3846393932,22,559.199375915527,20,548.780526094216,59
"33319","11ETV0229D",435.110660328585,34,462.56649017334,24,435.135529581706,30,444.27089336121,88
"33320","11ETV0230T",439.779376268387,64,462.151397705078,55,494.529117237438,44,465.486630403634,163
"33321","11ETV0231S",460.627502441406,23,398.905742298473,22,454.458151424632,17,437.997132054837,62
"33322","11ETV0232R",480.078199817288,62,452.262013753255,60,502.949593135289,56,478.429935568611,178
"33323","11ETV0233Q",484.088521321615,9,464.360900878906,7,533.217669677734,10,493.889030626085,26
"33324","11ETV0234P",430.360725156723,31,422.744771321615,30,448.983084188925,37,434.029526889087,98
"33325","11ETV0235O",498.705711423889,129,499.449499511719,115,537.318146667481,100,511.824452534363,344
"33326","11ETV0236N",398.663665771484,22,400.177703292282,27,398.139108886719,25,398.993492650162,74
"33327","11ETV0237M",435.946259765625,25,493.826029459635,21,470.538175794813,18,466.770155006691,64
"33328","11ETV0238L",581.074377206656,26,466.576868960732,19,422.435202858665,22,490.028816342017,67
"33329","11ETV0239K",573.308441162109,87,414.211932247632,73,464.148240566254,64,483.889537991998,224
"33330","11ETV0240Z",426.763959099265,17,488.470542625145,27,441.654438899114,26,452.296313541174,70
"33331","11ETV0241Z",543.126922607422,24,507.698982484879,31,558.181607846861,27,536.335837646387,82
"33332","11ETV0242Y",457.766242785332,78,501.393026773032,77,516.827895254459,53,491.995721604274,208
"33333","11ETV0243X",468.022415161133,22,428.213758468628,16,423.459205627441,16,439.898459752401,54
"33334","11ETV0244W",495.218798469095,17,455.275550842285,32,497.108975365048,21,482.534441558809,70
"33335","11ETV0245V",444.680776647619,37,494.743212018694,35,500.318364760455,34,479.914117808923,106
"33336","11ETV0246U",473.16749220628,13,454.831720688764,17,500.539572821723,18,476.179595238922,48
"33337","11ETV0247T",413.213329114412,38,594.779610951742,48,497.543109258016,48,501.845349774723,134
"33338","11ETV0248S",435.684406627308,11,527.40481262207,10,467.173374176025,16,476.754197808468,37
"33339","11ETV0249R",469.550061543783,12,397.837879180908,8,427.056527273996,7,431.481489332895,27
"33340","11ETV0250G",440.245148449409,41,395.140894438091,38,444.944905281067,32,426.776982722856,111
"33341","11ETV0251F",448.711416391226,26,451.189792408663,17,443.848222732544,32,447.916477177477,75
"33342","11ETV0252E",496.546051688816,115,466.595932199985,79,494.821032473916,76,485.987672120906,270
"33343","11ETV0253D",502.33188421076,66,429.558447751132,88,486.623685322111,63,472.838005761334,217
"33344","11ETV0254C",511.999377996271,55,541.782813624332,38,467.259534482603,54,507.013908701069,147
"33345","11ETV0255B",503.870826721191,24,447.174023714933,22,480.798429489136,16,477.28109330842,62
"33346","11ETV0256A",443.236848914105,46,483.129381067613,34,474.842697635774,31,467.069642539164,111
"33347","11ETV0257Z",483.832811404497,39,461.898526360007,34,455.10787122003,29,466.946402994845,102
"33348","11ETV0258Z",461.106493781595,17,489.107386271159,30,462.040261008523,22,470.751380353759,69
"33349","11ETV0259Y",511.162793611225,19,411.526334974501,18,471.098154703776,15,464.595761096501,52
"33350","11ETV0260N",476.69204266866,48,518.497319878472,45,563.35061984592,36,519.513327464351,129
"33351","11ETV0261M",457.478191799588,54,476.955962569625,54,446.709319404934,46,460.381157924716,154
"33352","11ETV0262L",507.346755981445,35,525.875238591974,22,510.835684776306,32,514.685893116575,89
"33353","11ETV0263K",450.734567260742,40,417.77882517939,46,386.583164524388,37,418.365518988173,123
"33354","11ETV0264J",474.942150239022,124,418.241585495126,117,493.626124016592,107,462.269953250247,348
"33355","11ETV0265I",511.189078194754,7,579.304083251953,10,436.411331176758,14,508.968164207822,31
"33356","11ETV0267G",631.130336303711,50,522.95897769928,32,517.095844941981,34,557.061719648324,116
"33357","11ETV0268F",507.421538643215,46,521.518525865343,36,563.097106933594,32,530.679057147384,114
"33358","11ETV0269E",545.649736103259,38,474.588985048491,29,561.829857177734,25,527.356192776495,92
"33359","11ETV0270U",576.857536621094,25,459.320464190315,34,523.451772689819,32,519.876591167076,91
"33360","11ETV0271T",581.006035882073,37,469.673600295494,29,442.492551167806,36,497.724062448458,102
"33361","11ETV0272S",498.380211385091,30,519.614266967773,20,503.848770141602,18,507.281082831489,68
"33362","11ETV0273R",411.408402919769,32,440.567267678001,22,559.752046472886,17,470.575905690219,71
"33363","11ETV0274Q",482.665865430645,51,593.185367491187,41,529.428302965666,57,535.093178629166,149
"33364","11ETV0275P",436.766142003676,17,438.783551534017,12,512.811206817627,16,462.786966785107,45
"33365","11ETV0276O",477.096868341619,33,482.342735290527,28,452.14018758138,27,470.526597071176,88
"33366","11ETV0277N",493.250366210938,23,544.456893257473,23,485.046545175406,26,507.584601547939,72
"33367","11ETV0278M",483.630247696586,69,497.06031256207,59,462.264604765793,58,480.98505500815,186
"33368","11ETV0279L",472.927304354581,22,466.031695895725,18,474.406991577148,20,471.121997275818,60
"33369","11ETV0280A",410.194588797433,14,416.686124165853,12,484.792555067274,9,437.224422676853,35
"33370","11ETV0283Y",458.866618189318,29,454.067312140214,19,475.976166945237,26,462.970032424923,74
"33371","11ETV0284X",474.945029122489,21,482.812090787021,22,475.309977213542,18,477.68903237435,61
"33372","11ETV0285W",0,0,417.179768880208,3,447.216064453125,1,288.131944444444,4
"33373","11ETV0286V",489.269315083822,24,438.542436599731,16,519.187881469727,8,482.333211051093,48
"33374","11ETV0287U",498.720348358154,8,451.076549183239,11,528.077630615234,5,492.624842718876,24
"33375","11ETV0288T",436.252629089355,20,501.711100260417,9,500.285233931108,11,479.416321093627,40
"33376","11ETV0289S",472.969155770761,27,431.128402709961,30,455.968436104911,35,453.355331528544,92
"33377","11ETV0290H",467.026106698172,28,454.386393620418,26,450.130013858571,17,457.180838059054,71
"33378","11ETV0291G",478.052683304767,49,463.127966159728,41,458.79255398837,44,466.657734484288,134
"33379","11ETV0292F",412.417386300223,35,422.033313569568,42,468.061869901769,34,434.17085659052,111
"33380","11ETV0293E",454.2016063017,17,430.531817892323,23,447.658739089966,16,444.130721094663,56
"33381","11ETV0294D",511.615511576335,12,487.479559326172,15,492.567025320871,14,497.220698741126,41
"33382","11ETV0295C",475.008947557019,31,476.588635253906,35,493.468207359314,32,481.688596723413,98
"33383","11ETV0296B",438.241658827838,17,572.639398193359,15,601.977398681641,15,537.619485234279,47
"33384","11ETV0297A",619.284690638951,35,634.678722180818,38,569.954206194196,28,607.972539671322,101
"33385","11ETV0298Z",420.422740321006,31,423.882685805812,33,480.626788989918,37,441.644071705578,101
"33386","11ETV0299Z",437.795147962973,71,501.278148713659,61,467.545153299967,60,468.872816658867,192
"33387","11ETV0301X",451.315187153063,38,474.295495074728,23,445.806334177653,24,457.139005468482,85
"33388","11ETV0302W",578.253061294556,16,454.248320079985,21,490.191479492188,15,507.564286955576,52
"33389","11ETV0303V",442.605457652699,44,467.069142061121,51,486.327025542388,37,465.333875085403,132
"33390","11ETV0304U",572.732727050781,11,487.888652801514,8,596.491430664062,10,552.370936838786,29
"33391","11ETV0305T",617.674015590123,49,601.316060384115,42,519.720055922022,53,579.57004396542,144
"33392","11ETV0306S",487.276090785435,35,481.587611757476,29,539.253939115084,26,502.705880552665,90
"33393","11ETV0307R",513.815947159477,46,555.67261224044,38,570.213940429687,30,546.567499943201,114
"33394","11ETV0308Q",462.884692382812,10,0,0,527.501220703125,9,330.128637695313,19
"33395","11ETV0309P",472.526690858783,99,461.609309095017,94,455.9268689102,89,463.354289621334,282
"33396","11ETV0310E",412.373109817505,16,402.532717895508,15,398.504639998726,23,404.470155903913,54
"33397","11ETV0311D",456.148478354177,62,426.624274720537,47,449.409613037109,45,444.060788703941,154
"33398","11ETV0312C",460.524737040202,54,451.943905029297,50,496.300996953791,44,469.58987967443,148
"33399","11ETV0313B",466.295659479105,106,464.297847991294,94,518.021298173545,69,482.871601881315,269
"33400","11ETV0314A",527.902677990141,21,542.501867120916,22,534.287078857422,13,534.897207989493,56
"33401","11ETV0315Z",454.347351074219,14,371.240606689453,5,441.688679088246,11,422.425545617306,30
"33402","11ETV0316Z",468.233188513554,33,486.472496880425,27,491.08646774292,32,481.9307177123,92
"33403","11ETV0317Y",574.018105246804,22,481.311895033892,17,584.317076249556,22,546.549025510084,61
"33404","11ETV0318X",565.423851860894,18,467.873639977497,23,522.652907151442,13,518.650132996611,54
"33405","11ETV0319W",466.097677866618,24,520.335120567909,13,474.293143136161,14,486.908647190229,51
"33406","11ETV0320L",496.012738037109,30,436.478426419772,13,433.235592651367,20,455.242252369416,63
"33407","11ETV0321K",444.95838755946,124,444.818873426649,90,519.254744309645,65,469.677335098585,279
"33408","11ETV0322J",455.350270589193,45,520.972471725109,43,531.31448945545,42,502.545743923251,130
"33409","11ETV0323I",465.559631347656,33,455.929578145345,36,553.737676549841,27,491.742295347614,96
"33410","11ETV0324H",487.139116707495,59,489.799564615885,60,505.93617996515,51,494.29162042951,170
"33411","11ETV0325G",488.80204433865,18,388.139230901545,22,427.951446533203,24,434.964240591133,64
"33412","11ETV0326F",416.572221235795,22,422.726622581482,32,492.925471714565,21,444.074771843947,75
"33413","11ETV0327E",611.713138355928,17,411.507409667969,10,513.440088907878,12,512.220212310592,39
"33414","11ETV0328D",473.411387125651,24,460.100624084473,32,472.210713106043,34,468.574241438722,90
"33415","11ETV0329C",511.310807969835,36,517.186532592773,20,547.972060259651,17,525.489800274086,73
"33416","11ETV0330S",423.632983867939,26,367.564936828613,20,447.747388756793,23,412.981769817782,69
"33417","11ETV0331R",470.272472805447,36,423.37718963623,32,448.303409923207,22,447.317690788295,90
"33418","11ETV0332Q",504.600543212891,10,394.204398018973,7,420.922213745117,10,439.909051658994,27
"33419","11ETV0333P",348.993250528971,18,400.01411299272,11,419.336181640625,12,389.447848387439,41
"33420","11ETV0334O",449.72018737793,30,457.283477783203,24,486.558380126953,25,464.520681762695,79
"33421","11ETV0335N",488.586428715633,26,548.054791768392,12,492.224663474343,22,509.621961319456,60
"33422","11ETV0336M",448.678871801344,59,503.600593397352,45,530.058665348933,52,494.112710182543,156
"33423","11ETV0337L",504.115608539987,94,518.555176105905,94,497.174834152748,87,506.615206266213,275
"33424","11ETV0338K",433.378711615668,45,419.787979450632,47,512.076159247037,29,455.080950104446,121
"33425","11ETV0339J",483.587181091309,20,510.993278220848,27,485.691683682528,22,493.424047664895,69
"33426","11ETV0340Z",499.813336459073,22,525.424968719482,24,504.107246985802,26,509.781850721453,72
"33427","11ETV0341Y",495.684438265287,52,507.082147216797,55,505.485568922393,49,502.750718134826,156
"33428","11ETV0342X",481.975388236668,23,489.544459533691,20,503.713376998901,16,491.74440825642,59
"33429","11ETV0343W",475.139686867043,27,467.786110256029,23,465.433435854704,23,469.453077659259,73
"33430","11ETV0344V",543.624179840088,72,491.210771502871,66,537.432671649639,65,524.089207664199,203
"33431","11ETV0345U",508.075974313836,19,485.893477121989,24,543.928731282552,12,512.632727572793,55
"33432","11ETV0346T",509.597821322354,44,541.751553703757,34,532.665860198265,43,528.005078408125,121
"33433","11ETV0347S",483.347132664101,51,449.802361121544,52,462.883898760821,37,465.344464182155,140
"33434","11ETV0348R",489.246490478516,12,592.901489257812,11,436.123830159505,18,506.090603298611,41
"33435","11ETV0349Q",482.455423990885,9,404.714992523193,8,452.496131896973,8,446.555516137017,25
"33436","11ETV0350F",474.211398384788,44,452.113378709362,62,457.877465524981,62,461.40074753971,168
"33437","11ETV0351E",419.290136000689,17,433.800415039062,22,480.849548339844,15,444.646699793199,54
"33438","11ETV0352D",468.738934834798,24,423.746577336238,26,389.136507034302,24,427.207339735113,74
"33439","11ETV0353C",475.932428380945,91,457.556896100725,70,484.404000674977,51,472.631108385549,212
"33440","11ETV0354B",478.742402449898,23,480.51878290591,23,565.624235454359,19,508.295140270056,65
"33441","11ETV0355A",448.200591278076,60,434.123123862527,44,449.771206810361,42,444.031640650321,146
"33442","11ETV0356Z",462.859437641345,114,464.701230684916,96,456.622541676397,92,461.394403334219,302
"33443","11ETV0357Z",443.344207763672,16,470.448478297183,19,503.220707484654,14,472.337797848503,49
"33444","11ETV0358Y",491.947806222098,21,438.113415527344,20,401.616161346436,16,443.892461031959,57
"33445","11ETV0359X",426.506829794351,77,447.041369628906,50,422.104171428275,47,431.884123617177,174
