"","cct","cal_mat1","N1","cal_mat2","N2","cal_mat3","N3","PromedioSecundaria","NTotal"
"58384","15PES0595W",561.167809902093,39,611.773052760533,28,579.98735874721,35,584.309407136612,102
"58385","15PES0873H",453.859862383674,17,530.085768755745,17,483.983644757952,28,489.309758632457,62
"58386","15PES0913S",480.972646077474,51,479.873793621452,49,501.347204820165,53,487.397881506364,153
"58387","15PES0963Z",495.27440329159,17,509.68567199707,25,502.623655531141,18,502.527910273267,60
"58388","15ETV0087S",421.823669696676,58,435.222292218889,70,438.991503680194,54,432.01248853192,182
"58389","15ETV0197Y",446.795616912842,40,460.150078667535,54,459.719136006123,37,455.554943862167,131
"58390","15ETV0203S",431.463503156389,14,463.648489559398,17,419.228748522307,19,438.113580412698,50
"58391","15ETV0285S",420.910083770752,68,452.204561360677,60,480.322783406576,60,451.145809512668,188
"58392","15ETV0397W",458.326161702474,6,443.145765032087,7,482.198724365234,5,461.223550366599,18
"58393","15ETV0398V",467.868161882673,28,488.967208862305,26,536.151849365234,25,497.662406703404,79
"58394","15ETV0086T",466.197887073864,22,437.898833176185,29,449.675873933015,27,451.257531394355,78
"58395","15ETV0746L",440.345791625977,10,504.143361409505,9,472.370208740234,7,472.286453925239,26
"58396","15ETV0401S",505.841052020038,27,493.587808916646,31,501.282259114583,30,500.237040017089,88
"58397","15ETV0410Z",427.831520080566,22,438.437631707442,19,400.800504796645,17,422.356552194885,58
"58398","15ETV0550Z",415.731414794922,20,508.972117832729,14,458.975303248355,19,461.226278625335,53
"58399","15ETV0655U",454.125773111979,3,455.277868652344,5,529.532562255859,6,479.645401340061,14
"58400","15EES0303L",467.030021985372,96,501.492230450665,81,503.22475002123,92,490.582334152422,269
"58401","15EES0598N",499.488676757813,75,476.264264314071,46,498.358526000977,50,491.370489024287,171
"58402","15EES0801I",472.761385198225,57,468.010586208767,45,460.655542418014,43,467.142504608336,145
"58403","15EES0802H",513.457060657848,165,510.073870465472,143,530.472086301992,142,518.001005808437,450
"58404","15EES0845F",442.942030843099,165,441.474587930215,111,448.086825444148,104,444.167814739154,380
"58405","15EES0896M",484.527182769775,120,499.93876926588,115,498.523070492952,115,494.329674176202,350
"58406","15EES0997K",456.593231201172,69,459.995809899755,83,478.809522356306,70,465.132854485744,222
"58407","15EES0998J",463.127970049458,93,495.878018188477,90,500.436326621235,69,486.480771619723,252
"58408","15EES1059X",461.240967572746,118,480.744809545652,99,475.9598603301,91,472.648545816166,308
"58409","15EES1289P",500.005849960002,94,472.331096942608,91,497.653278401693,75,489.996741768101,260
"58410","15EES1474L",499.328773660863,47,504.524951313817,43,533.743431091309,28,512.532385355329,118
"58411","15PES0006R",530.129460748636,53,597.672291870117,50,601.756791548295,44,576.51951472235,147
"58412","15PES0580U",495.100294325087,9,539.45029296875,15,460.664201524523,9,498.40492960612,33
"58413","15PES0196Z",540.795522978812,66,568.077045985631,70,574.691869463239,56,561.188146142561,192
"58414","15EES0843H",504.529717763265,168,496.689304449619,156,482.997312404965,149,494.73877820595,473
"58415","15EES0844G",442.685105736576,134,473.738327495868,130,460.480391304448,106,458.967941512297,370
"58416","15EES0941I",502.167246851428,87,552.114563284568,103,520.741006253946,99,525.007605463314,289
"58417","15EES1027E",450.482027620883,148,452.647292555424,114,474.531057596207,128,459.220125924171,390
"58418","15EES1028D",491.947310544132,89,488.875047705639,87,528.374217351278,96,503.06552520035,272
"58419","15EES1060M",497.601457455284,95,509.23219648614,83,524.751087188721,72,510.528247043381,250
"58420","15EES1127D",459.171920437283,90,505.890379532524,69,477.388516743978,48,480.816938904595,207
"58421","15EES1155Z",468.0511847602,63,449.256997627124,57,477.811724062319,54,465.039968816548,174
"58422","15EST0783B",448.19127591451,144,522.730600519698,129,509.852142874118,113,493.591339769442,386
"58423","15EST0803Z",453.046512179905,126,448.369616125384,117,457.558301595052,75,452.991476633447,318
"58424","15PES0197Y",474.446340414194,52,469.822079307155,57,514.622796535492,64,486.297072085613,173
"58425","15PES0390C",496.718477136949,17,554.605932062322,22,473.472428094773,21,508.265612431348,60
"58426","15PES0578F",644.614143371582,16,704.913621471774,31,681.269162264737,11,676.932309036031,58
"58427","15PES0627Y",551.567386402803,17,476.908657073975,16,503.30234375,15,510.592795742259,48
"58428","15PES0734G",471.827996390206,14,578.184936523438,9,549.939685058594,15,533.317539324079,38
"58429","15PES0789J",479.442010732797,26,520.173992156982,24,489.97288949149,28,496.529630793757,78
"58430","15PES0832H",765.017028808594,1,499.149642217727,21,588.93151994185,22,617.69939698939,44
"58431","15EES0384M",469.712763432094,140,483.430965689726,129,502.335077365907,119,485.159602162576,388
"58432","15EES1336J",466.157081504921,77,468.049905019264,73,475.01849230598,68,469.741826276721,218
"58433","15EES0251W",484.406079519363,168,555.650071306926,164,491.74141702091,170,510.5991892824,502
"58434","15EES0582M",475.258003189719,169,455.961174406829,135,489.395148515701,128,473.538108704083,432
"58435","15EES1017Y",484.406461245054,154,532.791735458374,160,530.43663246213,131,515.878276388519,445
"58436","15EES1018X",464.989393074282,155,497.349031991332,137,470.282939801897,140,477.540454955837,432
"58437","15EES1145T",425.410753667922,105,500.156639417013,96,499.166977508159,79,474.911456864364,280
"58438","15EES1456W",0,0,471.682925091109,179,464.080709767896,172,311.921211619668,351
"58439","15EES1479G",507.448928646925,164,559.025088900612,168,548.072082095676,144,538.182033214404,476
"58440","15EES1554X",462.940054975237,70,441.845340352663,71,482.099942963699,58,462.295112763866,199
"58441","15PES0690Z",547.727109583413,41,561.810117325693,53,531.897721310879,47,547.144982739995,141
"58442","15PES0733H",527.891354560852,48,547.757040584789,51,594.353185800406,52,556.667193648682,151
"58443","15PES0852V",507.394967886118,13,546.329794747489,21,503.313428606306,21,519.012730413304,55
"58444","15PES0910V",519.922122297616,58,563.608405860695,74,560.069679953835,55,547.866736037382,187
"58445","15PES0950W",571.35001046317,21,520.52911537572,19,587.551750769982,13,559.810292202957,53
"58446","15EES0184O",475.989104270935,32,465.920744759696,28,479.302108238483,29,473.737319089705,89
"58447","15EES0187L",515.565810760894,77,477.766271663617,79,472.589243466092,97,488.640441963535,253
"58448","15EES0556O",552.757274627686,16,451.814978463309,14,513.698234558105,16,506.0901625497,46
"58449","15EES0838W",522.758862774189,130,532.925977974884,121,546.349904288233,113,534.011581679102,364
"58450","15PES0195Z",562.693890889486,12,613.704839533026,11,570.775726318359,11,582.39148558029,34
"58451","15PES0407M",584.316641387608,461,620.518324050903,400,608.888884875239,343,604.57461677125,1204
"58452","15PES0823Z",525.217387608119,42,578.548039118449,48,556.914476568049,44,553.559967764872,134
"58453","15PST0067X",524.511703491211,6,515.319654984908,11,473.172644478934,14,504.334667651684,31
"58454","15EES0185N",475.090768301359,93,467.466042412652,72,480.449438396253,76,474.335416370088,241
"58455","15EES0186M",469.452612577979,67,481.687949247138,43,484.010811545632,44,478.383791123583,154
"58456","15EES0592T",0,0,485.739802940219,51,462.319232940674,48,316.019678626964,99
"58457","15EES0841J",450.818910144624,21,466.727452850342,40,497.912759334483,47,471.81970744315,108
"58458","15PES0123G",0,0,645.652603149414,32,681.913290405273,40,442.521964518229,72
"58459","15PES0194A",0,0,528.372660203413,88,564.402448831145,97,364.258369678186,185
"58460","15PES0429Y",585.361740112305,20,594.509769287109,25,603.819199100617,31,594.563569500011,76
"58461","15PES0575I",517.384401020251,19,634.78266398112,12,558.082112630208,12,570.083059210526,43
"58462","15PES0577G",580.918816702707,28,588.71042574369,26,574.693052404067,34,581.440764950155,88
"58463","15PES0730K",566.588272094727,44,667.872761726379,32,647.383418385576,41,627.281484068894,117
"58464","15PES0765Z",568.420261089618,26,608.304216657366,14,449.767622205946,9,542.164033317644,49
"58465","15EES0071L",512.216054996974,71,516.935926310221,60,535.598241256455,59,521.583407521217,190
"58466","15EES0191Y",497.814635192456,147,511.973341418851,124,577.817486737226,111,529.201821116177,382
"58467","15EES0301N",432.045765868021,109,480.3197452176,124,499.293559090036,122,470.553023391886,355
"58468","15EES0839V",449.941528936829,99,484.940106201172,85,514.821999289773,77,483.234544809258,261
"58469","15EES0984G",502.880938322648,92,489.898846028646,75,494.820888571543,73,495.866890974279,240
"58470","15EST0050R",476.478951759709,103,497.325865003798,90,612.520759768602,82,528.77519217737,275
"58471","15PES0193B",434.292928522283,55,538.79288946722,97,520.539433334813,66,497.875083774772,218
"58472","15PES0590A",556.468985817649,22,676.173245078639,19,643.926156503183,27,625.522795799824,68
"58473","15PES0642Q",560.756239670974,13,599.002286275228,12,616.559494018555,16,592.106006654919,41
"58474","15PES0952U",645.159393310547,2,533.099578857422,8,486.559228515625,10,554.939400227865,20
"58475","15PES0969U",530.385357666016,25,623.899095975436,26,682.517350630327,11,612.267268090593,62
"58476","15PES0990X",572.46363067627,4,620.631576538086,4,733.329110281808,7,642.141439165388,15
"58477","15EES1014A",428.489592143468,56,461.472624807647,66,489.441412760417,75,459.801209903844,197
"58478","15EES0351V",482.765248709862,109,497.421013064501,82,534.75714583624,84,504.981135870201,275
"58479","15EES0986E",437.161188992587,44,485.305856704712,32,507.271160228832,37,476.579401975377,113
"58480","15EES0014U",508.851329061241,221,562.932866000673,209,573.24053947172,193,548.341578177878,623
"58481","15EES0188K",462.851232440655,195,499.119947475857,180,492.178807270096,166,484.716662395536,541
"58482","15EES0189J",542.187376302083,225,597.320937893402,211,593.277831578019,202,577.595381924501,638
"58483","15EES0655O",454.929323636568,13,449.400202824519,13,487.504283905029,16,463.944603455372,42
"58484","15EES0687G",438.147908601829,139,459.424740675019,123,504.696716028616,109,467.423121768488,371
"58485","15EES0688F",459.751751854306,42,449.380398090069,52,461.99033610026,45,457.040828681545,139
"58486","15EES1061L",516.170861220941,41,504.53624830059,51,495.300383504232,30,505.335831008588,122
"58487","15PES0016Y",445.12110710144,16,432.889987521701,18,477.067343817817,18,451.692812813653,52
"58488","15PES0198X",543.711029052734,109,542.321310483492,104,508.747891235352,100,531.593410257193,313
"58489","15PES0792X",657.659152507782,64,708.89826075236,48,688.67175194525,31,685.076388401797,143
"58490","15PES0937B",575.154560435902,11,595.474569702148,10,541.291786193848,8,570.640305443966,29
"58491","15EES0771E",476.163803562973,99,463.881705050998,90,468.577918075934,82,469.541142229969,271
"58492","15EES1088S",467.240276247956,86,441.573750813802,72,468.931303460914,83,459.248443507557,241
"58493","15EES0087M",461.044070638021,150,477.582648999763,165,476.161288655599,150,471.596002764461,465
"58494","15EES0088L",480.048733967107,164,530.69085938391,137,527.893960637154,139,512.87785132939,440
"58495","15EES0180S",444.575411749224,141,484.692074842856,142,500.39501073339,111,476.554165775157,394
"58496","15EES0181R",508.442330753102,34,427.545998891195,24,504.358543844784,17,480.11562449636,75
"58497","15PES0758Q",472.977744547526,15,534.303303309849,14,517.549054463704,12,508.276700773693,41
"58498","15PES0968V",605.878900527954,32,636.558117410411,23,663.134077889579,28,635.190365275981,83
"58499","15PES0989H",572.099288516574,72,660.361988932292,75,0,0,410.820425816289,147
"58500","15EES0089K",456.819580881219,247,500.484320239486,214,486.582899601088,218,481.295600240598,679
"58501","15EES0192X",504.973977411547,269,547.386335523866,278,515.425896114773,288,522.595403016729,835
"58502","15EES0689E",472.232804581926,222,481.208527706129,223,495.101788696813,233,482.847706994956,678
"58503","15EES0722W",470.811086070781,98,484.673648787134,81,490.950812735209,82,482.145182531041,261
"58504","15EES0885G",451.458901023025,227,462.665749059856,181,495.088468598156,164,469.737706227012,572
"58505","15EES1062K",414.575217422174,49,454.894221169608,56,392.703288831209,38,420.72424247433,143
"58506","15PES0003U",551.158948112937,17,578.584226410964,29,570.682610553244,23,566.808595025715,69
"58507","15PES0004T",470.180591038295,28,554.552693684896,24,489.553854135367,26,504.762379619519,78
"58508","15PES0967W",648.941644287109,5,730.096150716146,6,842.259307861328,2,740.432367621528,13
"58509","15EES0579Z",445.079803466797,86,502.763185882568,80,531.586852571858,67,493.143280640408,233
"58510","15EES0769Q",507.139379820848,197,512.081576091487,164,511.331036967616,155,510.18399762665,516
"58511","15EES0842I",518.109863112645,181,501.767821483123,156,524.851722717285,140,514.909802437684,477
"58512","15EST0766L",430.347120232538,109,451.47017520236,97,443.166851337139,91,441.661382257346,297
"58513","15EST0767K",413.392886711569,170,466.122224246754,136,453.884502375237,107,444.466537777854,413
"58514","15PES0080Z",544.880584716797,7,562.546455383301,20,551.455450439453,15,552.96083017985,42
"58515","15PES0768X",617.949136251932,91,619.897213650733,97,618.346587433212,87,618.730979111959,275
"58516","15PES0790Z",637.359630766369,21,549.355357578823,14,682.197304465554,11,622.970764270249,46
"58517","15PES0898Q",528.955558445143,23,551.528312683105,12,576.864484001609,17,552.449451709952,52
"58518","15PES0899P",595.153587341309,8,557.972503662109,2,527.325426374163,7,560.150505792527,17
"58519","15EES1499U",479.436027789938,29,522.840504039418,22,558.859324735754,17,520.378618855037,68
"58520","15EES0157R",413.482422799775,66,458.916812472873,63,466.023483526511,61,446.140906266387,190
"58521","15EES0477B",439.55769310928,123,459.719214424254,126,489.106199867705,117,462.794369133746,366
"58522","15EES0712P",487.253129620418,107,488.905548454733,85,472.773966355757,88,482.977548143636,280
"58523","15EES0768R",506.391867897727,110,495.058463356712,110,487.068484762441,92,496.172938672293,312
"58524","15EES0770F",424.835570068359,25,415.319535028367,21,484.616050437645,27,441.590385178124,73
"58525","15EES0933Z",448.957757688036,51,484.625176507073,37,473.859175942161,44,469.147370045757,132
"58526","15EES0966R",457.831681793811,102,467.358444568723,86,435.3098708527,79,453.499999071745,267
"58527","15EES1331O",477.697806281012,74,522.703122590717,76,539.858877294204,68,513.419935388645,218
"58528","15EES1412Z",444.948531854348,61,484.83035566222,53,496.139216670284,54,475.306034728951,168
"58529","15EES0076G",457.545051730409,98,492.470729282924,126,480.988084550337,110,477.001288521223,334
"58530","15EES0605G",472.733180715077,134,518.405735492706,128,530.119335728833,117,507.086083978872,379
"58531","15EES0840K",427.292321048566,67,413.542265686808,79,461.359875573052,72,434.064820769475,218
"58532","15EES0981J",0,0,497.470581054688,15,508.058568318685,12,335.176383124457,27
"58533","15EES0985F",437.85291015625,50,493.571645736694,64,501.253610229492,50,477.559388707479,164
"58534","15EST0049B",502.414812723796,156,509.735491619994,151,527.408493982603,146,513.186266108797,453
"58535","15PES0669X",523.491722106934,4,535.859052870009,9,468.190277099609,6,509.180350692184,19
"58536","15PES0731J",540.789218521118,160,570.39526419804,174,547.575850713821,147,552.920111144326,481
"58537","15PES0732I",513.880081176758,2,443.285980224609,3,408.726768493652,4,455.297609965007,9
"58538","15EST0094O",499.544851529396,59,552.038862128007,76,559.998454066685,70,537.194055908029,205
"58539","15EST0800B",430.097009277344,45,451.279453277588,32,511.37380472819,54,464.250089094374,131
"58540","15EES0003O",461.929143297803,182,527.563147590274,168,496.604981732792,169,495.36575754029,519
"58541","15EES0536A",413.596618754752,149,465.462831073337,144,449.117733941562,138,442.725727923217,431
"58542","15EES0765U",511.386547015731,157,518.256473808531,157,519.705948893229,150,516.449656572497,464
"58543","15EES0846E",480.13963684082,150,478.916414388021,150,505.895817862617,144,488.317289697153,444
"58544","15EES1577H",471.012483690606,61,0,0,0,0,157.004161230202,61
"58545","15EST0784A",464.570618834677,79,497.639628224559,77,495.247193587454,76,485.81914688223,232
"58546","15EST0805X",0,0,459.176427596655,156,487.673351523317,162,315.616593039991,318
"58547","15EST0810I",454.968575167369,83,483.912370954241,91,466.809557125892,81,468.563501082501,255
"58548","15EST0842A",0,0,436.757892184787,18,409.771490914481,14,282.176461033089,32
"58549","15PES0727X",587.232769278593,86,612.412035361104,87,557.046240390875,78,585.563681676857,251
"58550","15PES0884N",501.691168064024,41,537.234652519226,32,545.775632532631,41,528.233817705294,114
"58551","15PST0020C",430.569533128005,13,460.782005310059,8,479.570666503906,10,456.97406831399,31
"58552","15EES0113U",518.202847528119,141,535.418521215045,126,539.612995519047,113,531.078121420737,380
"58553","15EES0886F",479.412917832197,118,518.994757890701,128,494.781276393581,111,497.729650705493,357
"58554","15EES0721X",489.946581373028,102,541.181871113024,76,575.288949330648,72,535.472467272233,250
"58555","15EES0733B",498.424114990234,75,534.767032346864,69,513.04656196363,66,515.41256976691,210
"58556","15EES0767S",479.107989841037,72,535.793200798754,53,555.624858398437,50,523.508683012743,175
"58557","15EES1405P",431.857379150391,40,454.477792840255,19,471.749213434035,31,452.69479514156,90
"58558","15EST0780E",443.898997406461,134,500.541566021674,113,485.912204840244,117,476.78425608946,364
"58559","15EST0781D",445.767924915661,55,414.853686346524,69,470.885279846191,60,443.835630369459,184
"58560","15EST0782C",491.499133694556,186,498.209997715094,156,551.086563697228,156,513.598565035626,498
"58561","15PST0057Q",564.652165951936,69,601.018609909784,63,549.537451959425,62,571.736075940382,194
"58562","15ETV0322F",472.317229561184,23,475.301248550415,16,495.798492431641,33,481.13899018108,72
"58563","15ETV0123G",444.172475179036,6,506.812825520833,6,406.54941813151,6,452.511572943793,18
"58564","15ETV0234L",443.355833634086,46,463.977050036919,41,505.063027774586,34,470.798637148531,121
"58565","15ETV0235K",448.100944882347,63,481.132786191743,58,492.747428518827,61,473.993719864306,182
"58566","15ETV0362G",439.602627309163,60,527.929885864258,58,525.939480121319,52,497.823997764913,170
"58567","15ETV0560G",464.332270869502,27,489.0951058524,21,481.196701049805,26,478.208025923902,74
"58568","15ETV0664B",415.741883475825,53,469.665130615234,52,538.85945375504,31,474.755489282033,136
"58569","15ETV0679D",423.059803009033,16,549.233136858259,7,480.412797194261,13,484.235245687184,36
"58570","15ETV0019V",442.958472756779,34,416.884313795302,36,489.33752746582,30,449.7267713393,100
"58571","15ETV0663C",413.878482394748,18,434.074143629808,13,448.234152657645,14,432.062259560734,45
"58572","15ETV0464D",450.168603134155,40,507.994372897678,36,499.67736477322,45,485.946780268351,121
"58573","15ETV0088R",431.636663931387,54,488.778352075694,49,496.465218892912,41,472.293411633331,144
"58574","15ETV0295Z",447.94866300884,38,418.194918425187,23,457.146091661955,38,441.096557698661,99
"58575","15ETV0296Y",445.923756917318,6,424.760646820068,16,460.044926961263,18,443.576443566216,40
"58576","15EES1169C",526.583522251674,70,525.853469322468,58,544.556321124641,49,532.331104232928,177
"58577","15EES0005M",487.483623504639,56,511.711048520845,58,524.740805489676,56,507.978492505053,170
"58578","15EES1049Q",453.239484679024,53,538.328426361084,40,604.140079621346,31,531.902663553818,124
"58579","15EES1261J",498.193314090852,31,523.214718409947,28,552.670618127893,27,524.692883542897,86
"58580","15EES0285M",510.953523455926,53,537.383193658323,49,502.545464651925,56,516.960727255391,158
"58581","15EES0101P",504.784146990095,28,499.04447392055,28,538.781693458557,32,514.203438123067,88
"58582","15EES0287K",498.457339633595,176,510.22193042652,185,519.264519624932,172,509.314596561682,533
"58583","15EES1216X",446.742577446832,63,473.129469719486,69,501.419223207416,66,473.763756791244,198
"58584","15EES0160E",498.102809651693,225,508.345140793744,204,545.735177713548,211,517.394376052995,640
"58585","15EES1089R",481.989817592076,35,525.446575164795,16,561.009138024372,23,522.815176927081,74
"58586","15EST0779P",464.385204581327,86,487.015632042518,78,498.689185991679,73,483.363340871841,237
"58587","15EES0123A",484.811977005005,40,457.745572258444,34,490.360388183594,25,477.639312482348,99
"58588","15EES0317O",473.493381009243,101,507.182613180141,99,507.336278031512,82,496.004090740299,282
"58589","15EES0174H",458.794170561291,84,513.550373386692,74,499.020393371582,64,490.454979106522,222
"58590","15EES0756M",466.290253570114,69,447.408842086792,48,451.675490359043,47,455.124862005316,164
"58591","15PES0907H",661.098968505859,2,668.010274251302,3,0,0,443.036414252387,5
"58592","15EES0757L",470.702854965672,33,508.018521395597,44,510.760695103237,35,496.494023821502,112
"58593","15EES1050F",466.115978372508,87,491.451750342526,67,509.913947320754,62,489.160558678596,216
"58594","15EES0433E",451.691728307846,47,477.805676778158,36,475.568785603841,30,468.355396896615,113
"58595","15EES0480P",494.4223150956,76,516.307900044455,67,539.217446664663,65,516.649220601573,208
"58596","15EES0011X",418.56342939897,44,429.785939534505,39,540.862397805238,39,463.070588912905,122
"58597","15EES0169W",496.179765981998,265,487.814267713759,225,508.339985081407,244,497.444672925721,734
"58598","15PES0929T",514.584969414605,18,555.203114318848,40,480.030950692984,26,516.606344808812,84
"58599","15EES0365Y",433.523974479513,47,487.857755426775,57,477.589705200195,50,466.323811702161,154
"58600","15EES0682L",440.547563707506,74,470.902791480496,73,459.978551228841,54,457.142968805614,201
"58601","15EES0279B",519.887414653649,178,519.007811889648,150,551.27462849396,151,530.056618345753,479
"58602","15EES0798L",435.748332743742,49,467.862503051758,24,475.511560776654,34,459.707465524051,107
"58603","15EES0277D",486.893980327405,19,505.520626976376,21,516.384884643555,10,502.933163982445,50
"58604","15EES1475K",461.663485667745,61,492.505556502432,53,514.431129299864,49,489.533390490014,163
"58605","15EES0010Y",477.227376937866,80,500.319541237571,77,549.001603968003,68,508.849507381147,225
"58606","15EES1030S",450.941692483836,29,482.287014160156,25,492.796224842901,23,475.341643828964,77
"58607","15EES0045N",484.954643637447,59,520.476443728885,37,507.348085576838,44,504.25972431439,140
"58608","15EES1098Z",505.850523850013,29,500.591234479632,21,503.002190840872,19,503.147983056839,69
"58609","15EES0588G",426.049402872721,54,460.408501966944,53,468.709338494067,53,451.722414444578,160
"58610","15EES0013V",452.76381844534,142,457.060228691726,122,494.279895340769,95,468.034647492612,359
"58611","15EES0139B",497.185401238335,90,461.298722963075,74,494.715744018555,50,484.399956073322,214
"58612","15EES0027Y",503.677893739309,322,508.528729675682,314,514.358003591562,308,508.854875668851,944
"58613","15EES0134G",494.322546146843,229,478.213601014005,223,492.557394139907,204,488.364513766918,656
"58614","15EES0544J",436.069908949908,85,509.495683631118,98,507.044302988861,118,484.203298523296,301
"58615","15EES0595Q",398.740447998047,12,461.898432413737,12,468.139825118215,19,442.926235176666,43
"58616","15EES0831C",504.407132178238,97,535.138176195549,99,549.821625709534,32,529.788978027774,228
"58617","15EES0832B",502.533671126827,155,544.721906579059,161,525.847285328295,149,524.367621011394,465
"58618","15EES0890S",506.230835583745,49,510.83157933012,47,546.751444889949,52,521.271286601271,148
"58619","15EES0948B",470.307719970703,125,488.3063500852,98,477.396295811103,123,478.670121955669,346
"58620","15EES1215Y",521.459797062286,73,553.945535067854,58,550.794779883491,72,542.066704004544,203
"58621","15EES1418T",505.271536478182,41,628.034572825712,34,574.067077636719,34,569.124395646871,109
"58622","15PES0904K",508.101432800293,20,543.357010904948,15,613.027828050696,23,554.828757251979,58
"58623","15EES0100Q",463.707925999418,47,480.175836899701,51,451.367772882635,33,465.083845260585,131
"58624","15EES0145M",496.850979827171,129,499.229783448033,159,508.339153450979,142,501.473305575395,430
"58625","15EES0408F",493.793797849699,131,497.338486961082,135,476.865386731697,132,489.332557180826,398
"58626","15EES0797M",456.824716421274,65,456.43659859273,67,482.871041082567,62,465.37745203219,194
"58627","15EES0029W",521.802282181997,378,549.571421990819,371,550.58096886268,325,540.651557678499,1074
"58628","15EES0136E",515.207260306555,262,501.169016947273,262,499.532584557166,260,505.302953936998,784
"58629","15EES0419L",507.002270977314,195,534.596959731158,170,584.645154856672,198,542.081461855048,563
"58630","15EES0420A",498.44784412384,160,547.979051443247,156,531.280083139991,157,525.902326235693,473
"58631","15EES1258W",463.429864698841,31,468.448777770996,40,479.630629595588,34,470.503090688475,105
"58632","15PES0140X",548.003351883923,139,571.266273694161,117,584.577991209168,138,567.94920559575,394
"58633","15PES0902M",555.894259838348,47,606.827931549589,59,626.322689893769,41,596.348293760569,147
"58634","15EES0028X",497.983467766352,379,503.897418455644,352,514.211450897487,339,505.364112373161,1070
"58635","15EES0135F",484.984931320441,244,499.078617769129,238,503.908090389476,255,495.990546493015,737
"58636","15EES0138C",551.012549877167,256,605.484025860198,261,573.65187281947,248,576.716149518945,765
"58637","15EES0388I",528.958077049255,160,565.608365392989,157,652.990620040894,160,582.519020827713,477
"58638","15PES0389N",570.572951033309,37,587.562487566913,54,518.230806107955,55,558.788748236059,146
"58639","15PES0944L",563.60890367296,9,545.938761393229,9,584.267550150553,12,564.605071738914,30
"58640","15PES0949G",595.773342556424,18,575.27735101609,21,594.040729522705,24,588.363807698406,63
"58641","15EES0432F",485.54120698365,159,511.073335512223,155,490.492568201298,139,495.70237023239,453
"58642","15EES0488H",453.814305747428,41,450.074937389743,31,472.864266646536,38,458.917836594569,110
"58643","15EES0267X",498.694655470415,220,503.206684727823,217,541.709479872229,203,514.536940023489,640
"58644","15EES0268W",444.609972918475,54,494.773215499579,51,466.618591308594,45,468.667259908882,150
"58645","15EES0385L",514.151974896848,231,524.626438646012,219,543.287244747847,234,527.355219430235,684
"58646","15EES0386K",497.708643198013,128,485.098282663446,133,517.795176255076,152,500.200700705512,413
"58647","15PES0576H",410.299883524577,12,468.230177137587,18,405.047080993652,12,427.859047218605,42
"58648","15EES1172Q",457.668189348493,35,463.903874890558,29,515.578025416324,19,479.050029885125,83
"58649","15EES1175N",549.245512309827,38,574.040040757921,36,512.809651692708,27,545.365068253486,101
"58650","15EES1217W",459.690343071433,68,451.460511981316,53,479.761553955078,55,463.637469669276,176
"58651","15EES1173P",451.295245083896,22,530.81977335612,18,485.784886474609,25,489.299968304875,65
"58652","15EES0546H",458.780585865557,263,464.359655081187,287,500.17790112253,236,474.439380689758,786
"58653","15EES1171R",429.901552601021,119,505.163559395926,105,515.152823021298,105,483.405978339415,329
"58654","15EES1373N",463.216106068004,22,449.637488625266,22,514.379870096842,12,475.744488263371,56
"58655","15EES0410U",460.523819209393,191,483.411967282573,189,515.474944415577,187,486.470243635848,567
"58656","15EES0652R",416.550812032948,115,458.996215270446,111,479.289771966175,113,451.61226642319,339
"58657","15EES1259V",469.011156538842,71,521.442683985976,61,503.760803222656,67,498.071547915825,199
"58658","15PES1008W",493.880438979791,49,507.678101510713,33,531.239366319444,36,510.932635603316,118
"58659","15EES0166Z",458.416763756346,237,491.53975701439,223,503.481388675073,229,484.479303148603,689
"58660","15EES0651S",441.708506650703,172,474.836553071675,152,494.211785888672,150,470.25228187035,474
"58661","15EES0041R",453.794738042922,84,481.749930852576,79,502.319138711958,67,479.287935869152,230
"58662","15EES1369A",400.471545219421,16,493.478570120675,14,520.196505339249,23,471.382206893115,53
"58663","15EST0816C",470.695118571437,172,495.878373763141,136,531.850513310396,129,499.474668548324,437
"58664","15EES0942H",430.643141143176,49,472.650414603097,56,503.139482225691,56,468.811012657321,161
"58665","15EES0731D",475.469000189154,111,488.140866818635,92,506.143683693626,88,489.917850233805,291
"58666","15EES1003V",477.694054996266,34,448.80009831609,37,479.495926800896,34,468.663360037751,105
"58667","15EES0486J",462.186748009602,131,523.23088351163,132,493.64005279541,136,493.019228105547,399
"58668","15EES0679Y",445.466236413043,115,469.835207280424,97,487.327791781039,74,467.543078491502,286
"58669","15EES0106K",443.673915439182,90,456.153183322483,90,458.226545651754,96,452.684548137806,276
"58670","15EES0152W",438.371827505167,206,465.540887962461,191,506.789595877289,157,470.234103781639,554
"58671","15PES0850X",563.056111145019,20,611.356106028837,17,541.853056474165,22,572.088424549341,59
"58672","15PES0903L",574.915138607933,84,661.190967510273,77,637.968479322351,69,624.691528480186,230
"58673","15PES0945K",515.61425054641,21,543.167844645182,15,475.45999484592,18,511.414030012504,54
"58674","15EES0039C",522.572482042974,202,531.011384538076,206,518.992783939137,204,524.192216840062,612
"58675","15EES0040S",490.086308144234,148,517.269424438477,126,517.005251075039,119,508.120327885917,393
"58676","15PES0755T",578.369665996845,65,583.20414464614,51,569.589574944483,73,577.054461862489,189
"58677","15PES0767Y",510.673976353237,7,532.030862247243,17,537.104509793795,26,526.603116131425,50
"58678","15PES0870K",573.38976626926,36,578.90761751742,37,573.631959915161,32,575.309781233947,105
"58679","15EES0082R",483.488484064738,48,515.480190753937,64,518.451888402303,48,505.806854406993,160
