"","cct","cal_mat1","N1","cal_mat2","N2","cal_mat3","N3","PromedioSecundaria","NTotal"
"50426","14PES0979B",518.607098388672,15,443.249681745257,14,481.130831400553,12,480.995870511494,41
"50427","14PST0044N",0,0,771.323059082031,1,779.208475748698,3,516.843844943576,4
"50428","14EES0028Y",469.709125409807,140,504.918465750558,231,469.658705776961,189,481.428765645776,560
"50429","14EES0054W",533.530481561186,394,517.50313823672,409,519.022529140223,413,523.352049646043,1216
"50430","14PES0897S",554.299486513491,54,535.555282592773,52,558.341936077988,57,549.398901728084,163
"50431","14PES0937C",483.718189239502,16,494.014418829055,21,482.503633117676,20,486.745413728744,57
"50432","14PES0982P",376.18132019043,6,321.972045898438,2,456.261155561967,11,384.804840550278,19
"50433","14PST0016R",553.344321907341,77,583.062916722791,58,599.974780445368,71,578.7940063585,206
"50434","14EES0029X",493.505101692777,238,471.362274023203,208,510.591723124186,204,491.819699613389,650
"50435","14EES0513R",460.384222306876,290,458.211199354298,317,463.947875287456,310,460.847765649543,917
"50436","14PES0895U",542.535326821463,56,507.159135468152,49,537.973978113245,54,529.22281346762,159
"50437","14PES0898R",520.866965157645,21,580.645649157072,19,621.022610313014,19,574.178408209244,59
"50438","14PES0976E",449.939503062855,33,486.736230032785,28,500.11860148112,36,478.93144485892,97
"50439","14PST0007J",0,0,0,0,527.281074523926,16,175.760358174642,16
"50440","14EES0020F",513.600659257275,472,518.030690986419,428,533.072191640871,436,521.567847294855,1336
"50441","14EES0027Z",470.240445028215,298,454.638769448209,294,470.372762346425,303,465.083992274283,895
"50442","14EES0031L",514.729155605279,206,507.464921168277,190,538.817690397564,190,520.337255723707,586
"50443","14EES0036G",469.012335450857,149,502.75062440571,152,530.137344142369,140,500.633434666312,441
"50444","14PES0034O",405.127944946289,6,378.436197916667,3,428.801540374756,8,404.121894412571,17
"50445","14PES0417U",512.861780678354,41,565.23848542713,42,557.449764796666,28,545.18334363405,111
"50446","14PES0951W",511.011867357337,23,601.410407172309,18,568.310330477628,11,560.244201669091,52
"50447","14PES0957Q",640.011618804932,40,648.923404816658,31,658.362539755331,37,649.099187792307,108
"50448","14PST0025Z",545.40547002748,43,543.143987319049,34,555.261597853441,26,547.93701839999,103
"50449","14SES0230N",493.920516967773,4,433.241130828857,8,440.504479041466,13,455.888708946032,25
"50450","14EES0026Z",484.028773312452,205,461.217799369535,193,481.454426738502,177,475.56699980683,575
"50451","14EES0035H",473.7791420916,139,515.701816558838,88,459.559956757919,92,483.013638469452,319
"50452","14EES0128X",500.595334995107,493,486.168977906532,485,515.596353775416,468,500.786888892352,1446
"50453","14EES0132J",467.451704134053,263,465.650769214554,249,476.274629235268,256,469.792367527958,768
"50454","14EES0535C",474.212783669526,212,471.713911955577,227,497.666244259396,185,481.197646628166,624
"50455","14PES0096A",546.907295628598,38,478.108303833008,40,526.249371784489,41,517.088323748698,119
"50456","14PES0102V",565.537567489449,87,620.684736985427,91,640.927702567947,71,609.050002347607,249
"50457","14PES0129B",526.98863289573,132,541.629140302169,121,552.828310879794,121,540.482028025898,374
"50458","14PES0201V",600.113530085637,26,541.186000823975,32,537.275961171026,23,559.525164026879,81
"50459","14PES0358V",506.642301206236,54,549.649403539197,58,579.162704822629,43,545.151469856021,155
"50460","14PES0359U",549.599802149404,101,557.079091707865,96,594.223230950186,107,566.967374935819,304
"50461","14PES0461H",526.440074133495,63,495.652571293346,57,479.887748718262,60,500.660131381701,180
"50462","14SES0223D",425.562097167969,5,460.146636962891,3,416.196093241374,12,433.968275790744,20
"50463","14EES0018R",598.160354614258,264,597.51571799451,254,632.962071663993,280,609.54604809092,798
"50464","14EES0130L",490.863760989434,393,476.163167972376,404,492.167197008981,371,486.398041990264,1168
"50465","14EES0131K",479.601681976751,353,477.315782656615,348,520.555443125323,363,492.490969252896,1064
"50466","14EES0133I",511.326600579272,293,516.9266405197,313,531.843721863226,282,520.032320987399,888
"50467","14EES0349H",484.669595959117,515,477.382174152973,484,484.49366231484,404,482.181810808977,1403
"50468","14PES0254Z",475.505018446181,9,500.812584510216,13,521.332824707031,7,499.216809221143,29
"50469","14PES0949H",464.805264282227,10,512.395869328426,13,569.408052884615,13,515.536395498422,36
"50470","14PES0978C",505.351559448242,20,451.079001034007,17,474.630004882812,22,477.020188455021,59
"50471","14SES0297V",576.092987060547,4,440.68436050415,8,401.028945922852,2,472.602097829183,14
"50472","14EES0138D",508.116120522709,295,501.332923509152,261,527.725988886907,260,512.391677639589,816
"50473","14EES0509E",504.8227733059,269,507.601377705812,253,544.744342853071,233,519.056164621594,755
"50474","14PES0100X",565.093573208513,29,567.119559909986,23,599.444414774577,24,577.219182631025,76
"50475","14PES0209N",461.13801574707,12,493.628535970052,15,497.291854858398,16,484.019468858507,43
"50476","14PES0362H",504.031190490723,20,507.223057900706,31,552.570814732143,35,521.27502104119,86
"50477","14PES0502R",397.56103515625,1,331.571838378906,1,437.963439941406,1,389.032104492188,3
"50478","14EES0088M",474.743849348925,494,486.844597150695,424,476.460436830426,404,479.349627776682,1322
"50479","14EES0129W",510.758459022681,529,504.483852115136,478,538.578976573115,460,517.940429236977,1467
"50480","14EES0135G",495.809936662787,219,484.824238170277,220,501.843857538132,210,494.159344123732,649
"50481","14EST0008C",448.508583152687,91,465.66898052509,130,474.850114216176,129,463.009225964651,350
"50482","14PES0060M",555.035359954834,40,567.881818644206,30,556.873599679129,35,559.930259426056,105
"50483","14PES0128C",541.558092389788,21,636.842928799716,11,564.474134965376,11,580.95838538496,43
"50484","14PES0175N",556.831957135882,21,506.433168299058,17,567.064194452195,21,543.443106629045,59
"50485","14PES0500T",492.295877309946,13,482.930272420247,12,535.022577921549,18,503.416242550581,43
"50486","14PES0972I",533.277377857881,51,537.994876225789,48,561.943474605166,58,544.405242896279,157
"50487","14DES0010Z",488.511880597498,468,496.019650138385,422,530.131952530298,390,504.887827755394,1280
"50488","14DES0050A",489.955029478168,202,465.001622034851,179,488.028426285628,182,480.995025932882,563
"50489","14DES0077H",500.876147479981,641,505.101764484987,590,527.461597416677,588,511.146503127215,1819
"50490","14DES0098U",495.427962056706,445,487.745426274001,437,523.732067916756,401,502.301818749154,1283
"50491","14DES0101R",527.940286107,227,504.902899013421,195,541.20575886388,186,524.6829813281,608
"50492","14DSN0001Z",465.042503684576,163,496.118140968117,148,506.107083659527,121,489.08924277074,432
"50493","14DST0107D",509.928785489574,438,497.067854890606,307,491.240247562651,361,499.412295980944,1106
"50494","14PES0007R",477.616893264483,53,463.945729203658,55,509.928401216548,47,483.830341228229,155
"50495","14PES0038K",504.441509158112,43,536.648600938585,45,551.164171373522,37,530.75142715674,125
"50496","14PES0041Y",527.674934082031,50,554.765965779622,48,560.251674228244,36,547.564191363299,134
"50497","14PES0158X",565.254710061209,56,515.367035487913,53,578.019060289538,37,552.880268612887,146
"50498","14PES0229A",533.532265027364,96,537.283994501287,88,557.037584092882,63,542.617947873845,247
"50499","14PES0143V",597.446076728928,71,596.880246803977,55,620.718944905599,75,605.015089479502,201
"50500","14PES0928V",557.68216411884,26,552.992025839316,37,577.885898844401,30,562.853362934186,93
"50501","14PES0071S",553.361515045166,64,565.377875351324,82,541.500517103407,72,553.413302499966,218
"50502","14PES0140Y",601.325455253006,282,608.326860328957,270,615.744184986645,302,608.465500189536,854
"50503","14DES0020G",466.906591142927,560,485.778444810347,528,492.967147094472,479,481.884061015915,1567
"50504","14DES0063E",479.006268827457,307,490.184284344268,313,528.88126503549,328,499.357272735738,948
"50505","14DES0083S",501.493008853468,489,498.668072366307,468,507.024878951738,424,502.395320057171,1381
"50506","14DES0085Q",492.832306185636,330,490.474138543545,390,506.416829304523,332,496.574424677901,1052
"50507","14DES0100S",463.114352877178,252,477.965693814147,255,498.463334597074,208,479.8477937628,715
"50508","14PES0016Z",512.833493952166,57,529.761615132177,43,575.875991210938,50,539.490366765093,150
"50509","14PES0039J",612.326939522879,175,571.772904245477,171,594.775390458237,183,592.958411408865,529
"50510","14PES0040Z",545.850846169212,55,564.017048276704,58,574.795240129743,56,561.554378191886,169
"50511","14PES0171R",505.899185745804,27,462.229027884347,14,464.116584329044,17,477.414932653065,58
"50512","14PES0177L",499.508666992188,6,561.510000610352,10,550.523716517857,14,537.180794706799,30
"50513","14PES0225E",501.382950846354,30,484.639889526367,30,453.594288927443,47,479.872376433388,107
"50514","14PES0228B",553.341311645508,10,540.755702427455,14,527.236588911577,11,540.44453432818,35
"50515","14PES0238I",550.375440673828,25,605.193462171053,19,565.023518880208,18,573.530807241696,62
"50516","14DES0058T",518.506272815523,546,517.127295213014,587,539.126381827011,547,524.919983285182,1680
"50517","14DES0095X",483.783351106464,424,475.29508503591,381,478.229082974521,352,479.102506372298,1157
"50518","14DES0103P",507.257693114104,216,523.170759362368,201,479.878264631962,163,503.435572369478,580
"50519","14PES0048R",557.740661621094,51,601.647454433754,61,619.004194713774,42,592.797436922874,154
"50520","14PES0247Q",467.19005020805,23,466.005484008789,20,504.979782714844,25,479.391772310561,68
"50521","14DST0001K",539.9440929612,498,540.466173362373,531,578.52129379712,486,552.977186706898,1515
"50522","14DST0004H",513.396818889374,673,495.981897690717,595,523.998862645397,584,511.12585974183,1852
"50523","14DST0040M",502.193797289424,595,505.614276840496,587,542.349488000906,526,516.719187376942,1708
"50524","14DST0078Z",513.629160063886,489,519.934076751838,474,530.765811045235,436,521.443015953653,1399
"50525","14DST0113O",470.486863230931,262,462.527847925822,192,474.352424199857,199,469.122378452203,653
"50526","14DST0158K",508.254965470664,199,507.787568843564,179,508.404970623198,168,508.149168312475,546
"50527","14DST0066U",483.319817338129,377,495.023105355196,344,511.944731445313,325,496.762551379546,1046
"50528","14DST0086H",509.566235180559,464,516.985969412239,407,535.300932673098,393,520.617712421965,1264
"50529","14DST0047F",453.057447366153,85,458.502998624529,112,487.605343655423,111,466.388596548702,308
"50530","14DST0079Y",482.358388597409,459,483.56079780525,427,515.848848848927,392,493.922678417195,1278
"50531","14DST0152Q",486.086251458889,205,478.531586557064,212,491.661925662216,201,485.426587892723,618
"50532","14DST0153P",509.402947098737,414,505.003172657588,365,530.737496376038,352,515.047872044121,1131
"50533","14DST0157L",481.312437577681,286,497.63602969521,228,513.088451299452,266,497.345639524114,780
"50534","14DST0014O",540.995537279744,738,523.690225094754,757,552.378069974063,712,539.02127744952,2207
"50535","14DST0049D",472.016051981872,462,479.919619161517,409,494.919022068833,396,482.284897737407,1267
"50536","14DTV0616U",475.762513660249,21,402.048283894857,24,475.725205704973,37,451.17866775336,82
"50537","14PSN0001E",596.115847074068,13,537.551727294922,17,539.290567251352,13,557.652713873447,43
"50538","14EES0501M",471.242870512463,168,473.773722263361,151,465.569661060525,179,470.19541794545,498
"50539","14EST0024U",456.2848045936,130,447.133740092433,129,463.471241235733,128,455.629928640589,387
"50540","14PES0014A",595.589293017166,237,619.333628666063,247,634.861200623593,236,616.594707435607,720
"50541","14PES0053C",522.187816619873,16,520.726676940918,32,552.288157653809,20,531.734217071533,68
"50542","14PES0077M",461.197166442871,8,445.593712700738,9,469.45738474528,12,458.749421296296,29
"50543","14PES0084W",560.120875431941,39,554.198588444636,52,540.254425758539,43,551.524629878372,134
"50544","14PES0183W",547.217935562134,32,581.469061279297,30,611.437215405841,43,580.041404082424,105
"50545","14PES0185U",565.796680651213,38,615.465265785776,41,652.305432891846,40,611.189126442945,119
"50546","14PES0909G",535.233710793888,51,561.132999267578,50,587.771864870761,47,561.379524977409,148
"50547","14PES0919N",633.144770036664,57,605.198936462402,52,638.94720060929,46,625.763635702785,155
"50548","14EES0002Q",529.855262644698,410,499.55162044113,361,511.678564157453,289,513.695149081094,1060
"50549","14EES0021E",488.050527202549,268,502.748201472278,243,534.546113489029,235,508.448280721286,746
"50550","14EES0065B",465.765195904356,264,458.257645896629,270,468.415724175466,229,464.146188658817,763
"50551","14EES0067Z",477.72744938777,260,484.425135029436,211,492.865455558708,222,485.006013325305,693
"50552","14EES0069Y",504.447135333057,219,517.943202450401,190,519.039512871215,161,513.809950218224,570
"50553","14EES0078F",518.028564453125,100,513.418669829498,37,525.322543413211,39,518.923259231945,176
"50554","14EES0134H",485.574648327298,288,474.224133599665,388,492.411306964156,409,484.070029630373,1085
"50555","14EES0336D",494.266237127718,189,459.667929933782,228,476.714036743164,250,476.882734601555,667
"50556","14EES0503K",444.27344314487,173,471.719238819796,170,445.030773234817,159,453.674485066494,502
"50557","14EES0508F",489.852207419313,324,474.747174093909,282,508.457334198221,274,491.018905237148,880
"50558","14PES0087T",504.909181074663,22,502.591345469157,24,522.224721571978,34,509.908416038599,80
"50559","14PES0248P",565.079381769354,33,551.122674560547,25,595.39580485026,15,570.532620393387,73
"50560","14PES0249O",514.934190421269,58,542.848257882254,35,509.121509552002,24,522.301319285175,117
"50561","14PES0917P",647.505717401919,23,568.148974609375,20,585.580329201438,22,600.411673737577,65
"50562","14PES0922A",523.570662725539,21,557.431769737831,13,543.590031674034,19,541.530821379135,53
"50563","14EES0039D",435.532227696982,269,444.278459612294,271,461.895071108479,242,447.235252805918,782
"50564","14EES0209H",494.322947239231,370,494.582382920209,340,508.104795957866,304,499.003375372436,1014
"50565","14EES0334F",514.037451639991,339,511.203753221481,374,521.69618578714,315,515.645796882871,1028
"50566","14EES0511T",503.211247664232,208,474.601340269431,195,495.151639273997,178,490.988075735887,581
"50567","14EES0526V",459.200723487211,166,445.268948968082,187,460.371015861853,134,454.946896105715,487
"50568","14PES0095B",590.905452562415,23,594.888646240234,25,612.049306696112,22,599.281135166254,70
"50569","14PES0173P",563.619261741638,32,645.411477113381,39,637.967088971819,35,615.665942608946,106
"50570","14PES0226D",380.458577473958,3,401.681017194475,7,462.545917510986,8,414.895170726473,18
"50571","14PES0258W",570.633918762207,8,528.997100830078,21,0,0,366.543673197428,29
"50572","14PES0363G",563.132770385742,50,504.306908827562,52,501.293910536655,43,522.91119658332,145
"50573","14PES0916Q",629.612284342448,12,0,0,556.919381713867,10,395.510555352105,22
"50574","14PES0961C",549.2242417769,22,579.644656226749,21,622.687220255534,18,583.852039419727,61
"50575","14PES0025G",538.613816110711,38,517.77685916785,33,535.298308372498,32,530.562994550353,103
"50576","14PES0533K",484.754677242703,72,487.101110690978,123,526.819615382774,102,499.558467772152,297
"50577","14PES0205R",548.661823659703,138,570.824845709768,147,577.738028579617,161,565.74156598303,446
"50578","14PES0964Z",489.179244791667,75,494.481173842701,67,510.269121893521,87,497.976513509296,229
"50579","14PST0037D",606.25584860409,17,540.968622207642,16,591.817897796631,16,579.680789536121,49
"50580","14EES0030M",471.181984149285,265,449.878578005813,254,459.607216519664,251,460.222592891587,770
"50581","14PES0029C",486.372187296549,6,517.639885796441,9,368.525762939453,5,457.512612010815,20
"50582","14PES0104T",458.539835357666,40,468.259844693271,44,548.182997051038,38,491.660892367325,122
"50583","14PES0167E",543.354636744449,38,499.454071044922,22,561.309337747508,29,534.70601517896,89
"50584","14PST0032I",557.836629355826,82,558.581522471869,67,581.432940673828,85,565.950364167174,234
"50585","14PST0034G",544.221605088976,9,447.420207977295,8,452.934127807617,4,481.525313624629,21
"50586","14EES0005N",497.912500466032,406,496.655784664878,395,504.715578573004,394,499.761287901305,1195
"50587","14EST0001J",500.116365060298,338,512.177481636543,323,524.512513039329,330,512.268786578724,991
"50588","14EST0025T",517.612958734686,396,517.862891385621,329,530.860051505173,316,522.111967208493,1041
"50589","14PES0011D",554.597797393799,24,583.892558222232,23,582.99401059358,23,573.82812206987,70
"50590","14PES0911V",556.004812580265,73,575.400298071689,61,576.427884521484,50,569.277665057813,184
"50591","14PES0914S",491.367404237085,49,502.974069063781,61,515.838192240397,60,503.393221847088,170
"50592","14PES0931I",732.008771623884,91,728.226803957761,91,751.695956759983,90,737.310510780543,272
"50593","14PES0968W",535.930608113607,132,526.579658166686,134,555.853926296892,116,539.454730859062,382
"50594","14PST0014T",511.081037347967,44,567.112381443833,33,581.50040497651,37,553.231274589436,114
"50595","14SES0238F",399.439598083496,4,426.734110514323,6,394.445079803467,8,406.872929467095,18
"50596","14PES0124G",568.242190434383,156,542.593451173513,149,546.952244379749,146,552.595961995882,451
"50597","14PES0894V",625.030803615764,59,594.231726253734,34,606.133910148375,62,608.465480005957,155
"50598","14PES0910W",539.456374767215,43,575.787082248264,18,588.170942179362,30,567.804799731614,91
"50599","14PES0924Z",620.569243621826,40,638.0752784729,40,625.986262394832,39,628.210261496519,119
"50600","14PES0966Y",590.877126203265,140,586.655708234335,97,598.60375178944,88,592.045528742346,325
"50601","14PES0212A",503.505681654986,34,506.384307861328,26,491.932533957741,11,500.607507824685,71
"50602","14PES0952V",578.985176722209,48,548.857350667318,48,601.610963240914,23,576.484496876813,119
"50603","14PST0033H",549.398863874163,70,580.371573370856,74,604.008750801656,67,577.926396015558,211
"50604","14EES0040T",506.484978053881,46,491.328091430664,30,490.210972836143,38,496.008014106896,114
"50605","14EST0003H",503.490800268856,81,462.408388137817,80,491.535149765015,80,485.811446057229,241
"50606","14PES0986L",498.854807535807,18,521.825106972142,19,564.897392272949,24,528.525768926966,61
"50607","14EES0520A",496.210001978381,29,528.80844537143,29,537.492164163029,34,520.83687050428,92
"50608","14EES0539Z",477.664460555367,23,479.778149773093,17,517.687997671274,26,491.710202666578,66
"50609","14PES0105S",524.237094381581,46,545.014916602601,47,556.79895324707,40,542.016988077084,133
"50610","14PES0156Z",641.226426921907,61,653.554733753204,64,671.809499104818,69,655.530219926643,194
"50611","14PES0905K",580.04230857382,49,575.153988108915,34,568.958213112571,44,574.718169931769,127
"50612","14PES0933G",541.126031058175,42,521.511272151296,41,572.299186012962,44,544.978829740811,127
"50613","14PES0938B",520.220722198486,8,590.967325846354,3,555.494799804688,5,555.560949283176,16
"50614","14PES0962B",569.942621970663,49,575.568821683843,47,554.347571055094,48,566.619671569867,144
"50615","14SES0164E",584.939127604167,9,515.363216145833,15,585.744035993304,7,562.015459914434,31
"50616","14EST0007D",463.295650906033,126,455.666460238821,123,476.853252469576,130,465.271787871477,379
"50617","14EES0051Z",460.808552135121,33,467.030025906033,36,442.047875976563,35,456.628818005905,104
"50618","14EES0064C",458.015176801539,67,437.27612122493,67,480.011359197443,55,458.434219074637,189
"50619","14EES0066A",484.873846471662,169,444.044479370117,62,487.723959115835,52,472.214094985872,283
"50620","14EES0074J",463.110719540245,190,485.953247918023,144,479.483113708496,100,476.182360388921,434
"50621","14EES0077G",467.806847356981,31,447.506276776714,31,498.203419346963,31,471.172181160219,93
"50622","14PES0030S",545.77099609375,71,510.310624747441,58,548.277619117914,43,534.786413319702,172
"50623","14PES0983O",529.273962232802,36,555.690878731864,35,528.208478546143,40,537.724439836936,111
"50624","14PES0984N",573.52016896215,29,599.408400102095,22,581.296222393329,26,584.741597152525,77
"50625","14PST0015S",569.016954375476,41,581.22444152832,62,591.476600842598,39,580.572665582132,142
"50626","14PES0980R",597.2646484375,16,590.669580078125,20,573.178375244141,15,587.037534586589,51
"50627","14PST0036E",509.815753173828,5,577.77040608724,3,552.88117980957,6,546.822446356879,14
"50628","14PES0900P",576.223030726115,48,628.227945530668,47,593.529513451361,31,599.326829902715,126
"50629","14DES0017T",491.225601300563,439,494.381794556522,427,491.059611481015,404,492.222335779367,1270
"50630","14DES0023D",472.786499398654,244,485.424343144128,218,503.754529219407,208,487.321790587396,670
"50631","14DES0044Q",478.130406280315,451,492.30280670166,400,498.515882651011,384,489.649698544329,1235
"50632","14DES0079F",475.07723497726,347,473.156806709397,355,493.0082375131,287,480.414093066586,989
"50633","14DES0093Z",455.045234369145,417,465.485987807765,363,495.965693406069,366,472.16563852766,1146
"50634","14DES0110Z",479.485983954536,324,483.664095707263,295,487.928530534695,271,483.692870065498,890
"50635","14PES0037L",551.753348650251,70,559.177351633708,72,603.152227274577,60,571.360975852845,202
"50636","14PES0051E",588.508827209473,32,552.521140603458,34,581.944267504143,33,574.324745105691,99
"50637","14PES0066G",520.47078704834,12,519.827846950955,9,560.095128676471,17,533.464587558588,38
"50638","14PES0122I",537.870272614235,43,525.133751317074,38,575.82475133096,31,546.276258420757,112
"50639","14PES0176M",559.082556647223,111,586.840183954654,115,615.786673666049,119,587.236471422642,345
"50640","14PES0198Y",465.328905378069,14,469.112217829778,13,460.667870016659,17,465.036331074835,44
"50641","14PES0213Z",587.122423957376,34,581.823527502635,63,631.633666144477,36,600.193205868163,133
"50642","14PES0251C",516.035091005523,29,498.812822614397,14,552.96396446228,16,522.603959360733,59
"50643","14PES0530N",602.412816969015,59,603.439198811849,45,544.673679517663,46,583.508565099509,150
"50644","14DST0105F",474.772119009367,93,472.435184247566,132,486.41701394786,115,477.874772401598,340
"50645","14DES0046O",470.740129519732,117,460.581304677327,120,458.934050897155,99,463.418495031405,336
"50646","14DES0009K",504.63914669968,127,534.854334838001,141,488.465095460877,129,509.319525666186,397
"50647","14DES0024C",484.108002658948,257,437.919377983941,270,459.715389422516,201,460.580923355135,728
"50648","14DES0087O",465.994529865931,269,500.33679560751,287,510.490211092193,232,492.273845521878,788
"50649","14DES0102Q",483.47379207225,247,445.413434072641,260,481.782757249702,249,470.223327798198,756
"50650","14PES0193C",617.95922701476,61,667.063862193714,66,675.603993007115,42,653.54236073853,169
"50651","14PES0207P",527.604936599731,48,539.81160736084,52,508.974139404297,40,525.463561121623,140
"50652","14PES0259V",528.666108644926,104,514.385684814453,125,537.0834400177,80,526.71174449236,309
"50653","14PES0271Q",518.324198404948,9,524.886940002441,8,0,0,347.737046135796,17
"50654","14PES0912U",527.439613758434,110,500.028672680412,97,530.945060101677,85,519.471115513508,292
"50655","14PES0913T",530.314146775466,26,597.804041708669,31,572.768329285739,57,566.962172589958,114
"50656","14PES0929U",602.730434711163,26,628.77218409947,28,655.213688964844,25,628.905435925159,79
"50657","14DES0113W",487.76862535573,396,502.617401849656,378,522.317369814272,270,504.234465673219,1044
"50658","14DES0121E",477.043562945198,153,478.783428729022,135,481.986097492155,61,479.271029722125,349
"50659","14PES0154A",487.509297338025,29,490.110946655273,30,488.043599982011,38,488.554614658436,97
"50660","14PES0161K",546.517941988432,39,601.78412697532,33,600.33269144694,30,582.87825347023,102
"50661","14PES0199X",583.623758951823,3,485.673881530762,4,481.075215657552,3,516.790952046712,10
"50662","14PES0223G",550.379777784471,77,546.435469150543,64,580.670347947341,52,559.161864960785,193
"50663","14PES0252B",514.963971886268,65,498.213313855623,38,487.738051641555,21,500.305112461149,124
"50664","14PES0272P",542.282418387277,14,518.450498453776,30,501.064416738657,26,520.599111193237,70
"50665","14PES0936D",551.095025104025,23,535.518011474609,25,493.568328857422,18,526.727121812019,66
"50666","14DES0011Z",469.469294293327,322,471.332972208659,252,488.429187188999,241,476.410484563662,815
"50667","14DES0022E",480.053776376199,298,486.209342984905,269,486.542924696399,248,484.268681352501,815
"50668","14DES0081U",497.454225830078,250,486.789662040908,271,484.298749258004,255,489.51421237633,776
"50669","14DES0114V",451.359708639292,104,476.875324681862,97,474.006812639134,93,467.413948653429,294
"50670","14DES0117S",455.512786082732,78,459.711239154522,78,475.198430871451,93,463.474152036235,249
"50671","14DST0013P",470.878770270315,147,468.566449039197,189,458.250079423953,156,465.898432911155,492
"50672","14DST0048E",532.021538322581,521,530.368962522413,488,565.970725158691,500,542.787075334562,1509
"50673","14DST0061Z",489.764381232435,303,476.509702296039,306,492.240290557538,283,486.17145802867,892
"50674","14DST0077Z",519.656386095156,507,501.479737984612,479,521.906101762203,456,514.34740861399,1442
"50675","14DST0108C",509.881227411151,418,498.815229492187,400,536.41336221741,414,515.036606373583,1232
"50676","14DST0111Q",460.525164711121,437,448.979191740835,413,466.635934047341,373,458.713430166432,1223
"50677","14DST0121X",490.089908108853,101,497.100165273629,102,478.746356670673,91,488.645476684385,294
"50678","14DST0131D",526.107102150141,86,506.998670906856,87,530.896329607282,70,521.334034221426,243
"50679","14DST0148D",484.474117917431,490,472.844146253798,450,508.77962780943,404,488.699297326886,1344
"50680","14DST0160Z",533.09631841132,235,520.591188693576,225,550.284588484331,220,534.657365196409,680
"50681","14DST0169Q",483.103218732561,140,487.038382393973,105,512.462684741919,138,494.201428622818,383
"50682","14PES0191E",548.959163120815,21,546.099155970982,28,637.219651963976,9,577.425990351924,58
"50683","14PES0208O",469.289778275923,11,474.7931640625,15,569.348286946615,6,504.477076428346,32
"50684","14PES0211B",504.24711390904,7,569.738891601562,3,0,0,357.995335170201,10
"50685","14PES0239H",570.769688415527,40,572.90422215955,58,574.776873136822,38,572.816927903966,136
"50686","14PST0045M",551.469408537212,19,544.886047363281,16,595.352037217882,18,563.902497706125,53
"50687","14DST0059K",466.640661716461,192,490.097270022156,186,516.507108960833,168,491.08168023315,546
"50688","14DST0112P",483.963067577731,124,485.467005259955,134,508.691167680044,126,492.707080172577,384
"50689","14DST0126S",455.129836954535,374,465.354759617856,342,479.090142822266,325,466.524913131552,1041
"50690","14DST0163W",453.789232727207,391,446.145074202551,422,474.964050221163,425,458.29945238364,1238
"50691","14DST0170F",502.02749506149,263,486.15489627469,248,526.731030642331,182,504.971140659504,693
"50692","14DST0045H",520.35672012079,610,495.715621777344,625,520.360316733176,637,512.14421954377,1872
"50693","14DST0060Z",445.496770358015,339,446.42155048554,374,458.196052806356,329,450.03812454997,1042
"50694","14DST0087G",480.732536438315,187,463.435043802067,196,460.752833469658,157,468.306804570013,540
"50695","14DST0088F",500.069771822416,325,503.660118151622,314,504.100126299028,293,502.610005424355,932
"50696","14DTV0018Y",465.400422159831,60,598.769570486886,56,528.784662420099,55,530.984885022272,171
"50697","14DTV0230R",529.213350931803,96,511.158819727151,83,520.912800644383,66,520.428323767779,245
"50698","14DTV0263I",460.26932558806,23,495.346158708845,28,490.263787163628,18,481.959757153511,69
"50699","14DTV0264H",529.338504188939,19,497.702012495561,22,504.419664382935,16,510.486727022478,57
"50700","14DTV0330Q",480.192391135476,55,507.805480321248,48,485.875874201457,48,491.291248552727,151
"50701","14DTV0359V",446.848824240945,11,550.853105333116,18,485.662376403809,16,494.45476865929,45
"50702","14DTV0447P",474.774160531851,13,573.377522786458,6,504.563693237305,10,517.571792185205,29
"50703","14DTV0448O",492.121037801107,12,439.476636614118,7,422.954256924716,11,451.517310446647,30
"50704","14DTV0466D",472.214258829753,6,451.782511393229,6,532.291900634766,8,485.429556952583,20
"50705","14DTV0577I",437.95514594184,9,542.72924041748,4,508.717878553602,9,496.467421637641,22
"50706","14DTV0629Y",483.686855740017,9,447.398888481988,9,546.885114881727,9,492.656953034577,27
"50707","14PST0020D",504.561710695469,463,514.824530255353,405,583.872680020972,522,534.419640323931,1390
"50708","14PTV0003A",485.406420539407,17,519.073333740234,17,469.014703369141,10,491.164819216261,44
"50709","14DST0068S",474.660698365629,178,494.152863552696,152,503.672857092531,149,490.828806336952,479
"50710","14DST0089E",548.385793481806,542,522.448879483021,538,543.369390653871,482,538.068021206233,1562
"50711","14DST0114N",474.219227528621,491,473.27201054891,480,496.98263473701,401,481.49129093818,1372
"50712","14DST0117K",471.696037815911,481,465.415095804902,391,494.268121751688,354,477.126418457501,1226
"50713","14DST0118J",512.012131591203,411,503.853739280068,362,524.199211573657,421,513.355027481643,1194
"50714","14DST0143I",476.441799187126,491,483.36560839276,430,493.877409747117,401,484.561605775667,1322
"50715","14DST0150S",498.927567087934,409,494.591137433733,350,503.243280257302,348,498.92066159299,1107
"50716","14DTV0030T",561.66862487793,22,515.721801757812,15,498.659713745117,16,525.35004679362,53
"50717","14DTV0064J",594.670435224261,28,510.67211383322,23,604.016746784079,29,569.786431947186,80
"50718","14DTV0065I",540.639177594866,7,573.256011962891,11,553.73545328776,12,555.876880948506,30
"50719","14DTV0181Z",523.342327880859,5,500.302764892578,4,552.624771118164,6,525.423287963867,15
"50720","14DTV0185V",555.989276885986,16,519.986602783203,15,564.895535555753,22,546.957138408314,53
