"","cct","cal_mat1","N1","cal_mat2","N2","cal_mat3","N3","PromedioSecundaria","NTotal"
"34095","11PES0207S",480.421362835428,23,460.774465387518,22,509.113808768136,21,483.436545663694,66
"34096","11PES0224I",502.62094744514,34,483.962371826172,36,535.002758395287,31,507.1953592222,101
"34097","11PES0307R",598.612830666935,85,626.906421606091,69,651.523515132436,57,625.680922468487,211
"34098","11PES0310E",544.754975538987,26,489.350943172679,17,527.249652099609,20,520.451856937092,63
"34099","11PES0311D",610.347257030254,49,636.458523220486,45,627.442857413456,29,624.749545888065,123
"34100","11PES0397Z",545.085961592825,38,532.09246190389,24,566.723630038175,22,547.967351178297,84
"34101","11PST0027Z",468.687138484075,13,618.010966907848,11,577.012520926339,7,554.570208772754,31
"34102","11ETV0011G",517.752145272714,54,457.998951159025,38,531.039813450405,42,502.263636627381,134
"34103","11ETV0016B",566.909931529652,22,523.690155029297,32,537.41516898019,35,542.67175184638,89
"34104","11ETV0063M",502.648861533717,57,502.417117235137,41,451.410258573644,68,485.492079114166,166
"34105","11ETV0064L",479.409298036157,41,431.325745338617,43,479.009385986328,50,463.248143120367,134
"34106","11ETV0065K",505.789003412774,94,508.555760470304,88,518.027234207956,95,510.790666030345,277
"34107","11ETV0206T",477.882972717285,4,628.287933349609,2,603.294769287109,2,569.821891784668,8
"34108","11ETV0208R",509.463594876803,65,518.370746010228,38,514.947241335499,49,514.26052740751,152
"34109","11ETV0390G",429.885864257812,45,425.036117553711,34,479.467626081194,35,444.796535964239,114
"34110","11ETV0432P",490.616009521484,65,482.146485445792,57,461.096174760298,66,477.952889909192,188
"34111","11ETV0438J",484.323388671875,25,506.083034515381,24,476.999357859294,24,489.13526034885,73
"34112","11ETV0460L",509.827403788664,49,532.500240418969,41,541.028298011193,52,527.785314072942,142
"34113","11ETV0534M",572.81990414574,42,510.42402787642,33,470.910031563895,35,518.051321195352,110
"34114","11ETV0707N",488.698369004991,45,510.985013326009,48,488.391425055427,37,496.024935795476,130
"34115","11ETV0921E",524.973957316081,30,508.146491472111,43,541.205517312755,23,524.775322033649,96
"34116","11ETV0922D",429.524833679199,20,420.376676119291,26,503.017276763916,16,450.972928854135,62
"34117","11ETV0979E",488.36624764705,69,502.36237359816,62,567.690760458669,62,519.473127234627,193
"34118","11ETV0982S",522.851690673828,20,532.968965802874,28,485.168729341947,26,513.663128606216,74
"34119","11DES0005R",483.826856493116,429,515.047693303861,409,548.164757693625,382,515.679769163534,1220
"34120","11PES0320L",431.059275309245,3,456.765426635742,8,525.834265136719,5,471.219655693902,16
"34121","11PES0363J",473.391446533203,25,555.503291538784,21,592.282251993815,12,540.392330021934,58
"34122","11ETV0069G",489.434293111165,48,572.770112304687,50,575.992959976196,32,546.065788464016,130
"34123","11ETV0070W",457.227615907968,83,575.72735526345,88,468.717608860561,70,500.557526677326,241
"34124","11ETV0071V",601.563167198032,51,686.065603468153,36,688.778465270996,44,658.80241197906,131
"34125","11ETV0072U",483.327448064631,77,548.355746141121,67,516.86427750126,62,516.182490569004,206
"34126","11ETV0073T",632.124425615583,56,632.947220865885,75,513.379204118756,71,592.816950200075,202
"34127","11ETV0209Q",495.852453138007,244,642.922118256058,207,510.606025695801,188,549.793532363289,639
"34128","11ETV0397Z",530.701407692649,33,533.885097337806,23,462.945463816325,24,509.177322948927,80
"34129","11ETV0433O",452.817074917331,101,501.793912517491,67,500.37734750601,65,484.996111646944,233
"34130","11ETV0463I",706.563948721256,53,720.19036013581,43,631.750837277143,39,686.168382044737,135
"34131","11ETV0487S",482.585687696319,97,479.692668868835,83,479.709992532169,85,480.662783032441,265
"34132","11ETV0499X",637.140583496094,25,636.370339133523,22,509.951188712284,29,594.4873704473,76
"34133","11ETV0500W",471.930377382221,33,459.808186192666,31,511.556681757388,23,481.098415110758,87
"34134","11ETV0516X",607.994608286265,37,534.216799054827,28,562.359356880188,32,568.190254740427,97
"34135","11ETV0562I",638.511202392578,50,441.57898793322,47,558.651406097412,40,546.247198807737,137
"34136","11ETV0563H",496.82526070731,7,647.083807373047,10,564.161608014788,7,569.356892031715,24
"34137","11ETV0564G",495.137645263672,25,466.729522705078,23,507.368365201083,22,489.745177723278,70
"34138","11ETV0712Z",449.697645399306,18,438.638249447471,19,559.784169006348,20,482.706687951041,57
"34139","11ETV0713Y",511.870800596295,33,568.636304069968,17,655.839445568266,21,578.78218341151,71
"34140","11ETV0714X",481.225017002651,14,416.804563082182,13,432.70544052124,16,443.578340202024,43
"34141","11ETV0854X",447.626436021593,18,473.58738899231,16,521.376312255859,14,480.863379089921,48
"34142","11ETV0855W",478.515926106771,15,474.32838003976,14,544.484741210938,8,499.109682452489,37
"34143","11ETV0891A",657.303680419922,10,603.035853794643,7,643.264533996582,12,634.534689403716,29
"34144","11ETV1067P",484.299242655436,12,476.594498854417,13,522.982014049183,11,494.625251853012,36
"34145","11DES0030Q",454.734696401677,284,504.271624223902,218,490.965168446034,222,483.323829690537,724
"34146","11PES0386U",570.559661865234,19,507.415821075439,24,549.000467936198,15,542.325316958957,58
"34147","11DST0012T",509.009249251018,516,527.046792858582,441,515.682526895274,460,517.246189668292,1417
"34148","11EES0021H",485.519594856234,273,498.431569919665,243,519.763460360891,246,501.23820837893,762
"34149","11PES0104W",596.56869577807,86,640.64009647093,69,594.185202933647,74,610.464665060882,229
"34150","11PES0136O",515.980721309267,29,593.808747725053,22,612.272426605225,16,574.020631879848,67
"34151","11PES0338K",592.3002195967,47,598.00725640191,45,597.692461590434,43,595.999979196348,135
"34152","11ETV0074S",507.175503104074,35,501.542307236615,34,563.385228083684,26,524.034346141458,95
"34153","11ETV0075R",511.008126395089,14,507.336357480004,21,581.341499328613,8,533.228661067902,43
"34154","11ETV0076Q",542.870937571806,51,504.647912730341,46,535.649824188977,41,527.722891497041,138
"34155","11ETV0077P",510.044932797081,95,520.480161156985,101,574.180952742293,74,534.902015565453,270
"34156","11ETV0256A",464.190565026325,46,515.802554859835,34,540.268573391822,31,506.753897759327,111
"34157","11ETV0257Z",485.267159877679,39,477.58931238511,34,453.416397620892,29,472.090956627894,102
"34158","11ETV0258Z",484.864796357996,17,537.431607055664,30,464.022549715909,22,495.43965104319,69
"34159","11ETV0259Y",537.396868254009,19,470.312832302517,18,529.327305094401,15,512.345668550309,52
"34160","11ETV0401W",598.158426557268,28,540.945329938616,21,536.657571645883,13,558.587109380589,62
"34161","11ETV0413A",406.337728227888,28,575.678060597387,29,575.621174687925,23,519.212321171066,80
"34162","11ETV0565F",499.396709095348,11,446.631572376598,11,495.523115158081,16,480.517132210009,38
"34163","11ETV0566E",460.417796790082,115,492.743245082619,113,500.053487543474,114,484.404843138725,342
"34164","11ETV0856V",642.717157999674,12,560.017817497253,32,611.065663057215,17,604.600212851381,61
"34165","11ETV0948L",415.773121553309,17,552.570249669692,17,806.125624436599,13,591.489665219866,47
"34166","11DES0033N",459.753841131506,426,469.262967559232,367,483.900476336833,337,470.972428342524,1130
"34167","11EES0119S",490.143363982323,257,494.297105577257,225,532.286136683022,205,505.575535414201,687
"34168","11ETV0166I",484.773924607497,52,521.127437375627,53,453.953596248183,43,486.618319410436,148
"34169","11ETV0167H",488.320597330729,42,466.71492739077,54,449.381061642669,43,468.138862121389,139
"34170","11ETV0354B",498.826305886974,23,549.97047490659,23,783.046470240543,19,610.614417011369,65
"34171","11ETV0355A",529.419931030273,60,500.163782986728,44,518.835566202799,42,516.139760073267,146
"34172","11ETV0445T",455.793187191612,57,476.908008503464,53,490.529607772827,48,474.410267822634,158
"34173","11ETV0446S",470.941764137962,33,451.386675008138,30,466.944565311555,31,463.091001485885,94
"34174","11ETV0523G",542.364906118697,119,492.40110859118,114,506.190750273147,101,513.652254994342,334
"34175","11ETV0524F",462.705295138889,18,651.54637218657,21,498.767547607422,17,537.673071644294,56
"34176","11ETV0550D",492.910523445376,31,502.523691449847,28,480.673076428865,19,492.035763774696,78
"34177","11ETV0609M",506.519134521484,26,503.967340642756,22,534.627362569173,12,515.037945911138,60
"34178","11ETV0610B",415.794876098633,18,476.882551193237,16,534.373894186581,17,475.68377382615,51
"34179","11ETV0720H",487.716917249891,18,481.9966668023,18,530.721836635045,14,500.145140229079,50
"34180","11ETV0721G",553.949476159137,23,519.071222305298,16,492.204811497738,19,521.741836654058,58
"34181","11ETV0861G",510.697591145833,27,462.460574951172,25,534.375818425959,22,502.511328174321,74
"34182","11ETV1048A",553.38178208295,17,515.398632473416,18,510.434820992606,14,526.405078516324,49
"34183","11ETV1050P",495.428605957031,25,0,0,0,0,165.142868652344,25
"34184","11ETV0168G",505.92868458141,22,648.199827406141,18,543.972863091363,18,566.033791692971,58
"34185","11ETV0356Z",509.086397672954,114,526.944320678711,96,502.979933033819,92,513.003550461828,302
"34186","11ETV0719S",451.303452809652,24,433.801952655499,26,481.889298148777,23,455.664901204643,73
"34187","11ETV0722F",498.259580339704,14,539.570348103841,18,508.136788108132,11,515.322238850559,43
"34188","11DES0009N",493.188295244395,461,500.082264123744,409,502.137765341502,397,498.46944156988,1267
"34189","11DES0081X",487.667352987519,141,485.353569138218,142,487.512309998956,131,486.844410708231,414
"34190","11EES0149M",506.968390059798,73,490.460497444059,81,484.049974038567,71,493.826287180808,225
"34191","11PES0404T",581.461972917829,14,549.916035970052,15,575.077397273137,13,568.818468720339,42
"34192","11ETV0191H",466.580695492098,87,507.695226598669,81,492.427909644874,74,488.901277245214,242
"34193","11ETV0192G",425.40222507053,9,501.428408668155,21,447.309469604492,20,458.046701114392,50
"34194","11ETV0298Z",503.869331605973,31,491.170870694247,33,515.648167790593,37,503.562790030271,101
"34195","11ETV0359X",501.76019406009,77,587.018579101563,50,488.639719212309,47,525.806164124654,174
"34196","11ETV0453B",514.355145772298,24,553.016481672014,28,532.919418334961,28,533.430348593091,80
"34197","11ETV0454A",488.811264679212,119,530.448695775082,95,519.706900319746,93,512.988953591346,307
"34198","11ETV0473P",521.563554890951,30,474.473426818848,20,506.122239056756,17,500.719740255518,67
"34199","11ETV0474O",505.251467536477,34,518.948334363042,49,517.596447753906,35,513.932083217809,118
"34200","11ETV0548P",519.608654446072,18,527.640791672927,13,547.649509205538,17,531.632985108179,48
"34201","11ETV0726B",463.95258585612,33,490.585167926291,23,462.565112885975,21,472.367622222795,77
"34202","11DES0026D",513.355194188987,314,494.860780536004,265,547.176767507615,277,518.464247410869,856
"34203","11DST0013S",462.395111578196,247,456.661285798446,230,500.611045653117,207,473.22248100992,684
"34204","11ETV0048U",533.222475918857,11,542.568220872145,13,638.090064415565,13,571.293587068856,37
"34205","11ETV0049T",539.662092729048,44,517.140355290593,37,590.087873077393,40,548.963440365678,121
"34206","11ETV0305T",713.177135233976,49,698.01278977167,42,580.341859061763,53,663.84392802247,144
"34207","11ETV0307R",615.195688662322,46,633.687014931127,38,683.149092610677,30,644.010598734708,114
"34208","11ETV0652A",551.161052562572,54,698.995882901278,44,542.722145589193,45,597.626360351014,143
"34209","11ETV0654Z",526.649741432884,22,515.045523507254,21,525.397699991862,18,522.364321644,61
"34210","11ETV0773M",532.432916977826,17,548.748016357422,21,718.494776407878,12,599.891903247708,50
"34211","11ETV0774L",523.181987673737,43,580.586838722229,32,598.099513612945,29,567.289446669637,104
"34212","11ETV0775K",428.882190206776,23,694.523063327955,23,553.625623430525,14,559.010292321752,60
"34213","11ETV0884R",531.619913736979,6,606.648810492622,9,531.76215616862,6,556.67696013274,21
"34214","11ETV1046C",455.619180297852,20,492.452373686291,21,585.083333333333,9,511.051629105825,50
"34215","11EES0016W",531.515197589833,186,543.009756452086,173,554.199436511024,177,542.908130184314,536
"34216","11ETV0022M",564.758913123089,46,674.295387550637,27,559.187093680246,35,599.41379811799,108
"34217","11ETV0023L",485.678877088759,18,520.70501310929,23,531.72841389974,12,512.704101365929,53
"34218","11ETV0046W",500.812701954561,34,556.497085571289,22,505.445463816325,24,520.918417114058,80
"34219","11ETV0047V",546.320033003644,82,562.30905653026,73,545.957413383152,46,551.528834305685,201
"34220","11ETV0302W",737.309894561768,16,569.973778134301,21,489.220770263672,15,598.834814319913,52
"34221","11ETV0303V",505.363413030451,44,502.142207126991,51,554.551905451594,37,520.685841869679,132
"34222","11ETV0304U",775.960965243253,11,685.218254089355,8,777.147717285156,10,746.108978872588,29
"34223","11ETV0306S",508.132323346819,35,596.714413346915,29,576.075906606821,26,560.307547766852,90
"34224","11ETV0651B",574.830303192139,8,552.603710174561,8,653.307824707031,10,593.580612691243,26
"34225","11ETV0653Z",551.782510610727,26,521.529171283428,26,545.926047877262,19,539.745909923806,71
"34226","11ETV0655Y",569.360574161305,17,541.626932779948,3,495.20361328125,9,535.397040074168,29
"34227","11ETV0768A",714.660452706473,7,694.355733235677,9,417.194957733154,8,608.737047891768,24
"34228","11ETV0769Z",606.10888671875,14,573.070919036865,8,612.486657036675,9,597.222154264097,31
"34229","11ETV0770P",526.088132858276,16,556.506669998169,16,581.948069254557,18,554.847624037001,50
"34230","11ETV0771O",495.841236659459,28,669.5795050727,18,472.911605834961,14,546.110782522373,60
"34231","11ETV0772N",697.980625152588,16,773.506018066406,5,525.327777099609,10,665.604806772868,31
"34232","11ETV0885Q",555.596707551376,23,525.68381690979,16,503.655397687639,14,528.311974049602,53
"34233","11DES0041W",530.458207001557,148,483.526793788856,142,507.334812889414,121,507.106604559943,411
"34234","11ETV0078O",521.953713734945,24,477.844848632812,21,614.882141113281,21,538.226901160346,66
"34235","11ETV0211E",600.791242811415,18,608.050512695312,10,524.876398259943,22,577.906051255557,50
"34236","11EES0022G",486.546574852683,176,483.459527828423,203,540.745250679596,171,503.583784453567,550
"34237","11PES0355A",590.409229951746,17,523.21076965332,12,580.90310309915,17,564.841034234739,46
"34238","11ETV0079N",429.601214090983,12,460.899661793428,17,465.869026877663,11,452.123300920692,40
"34239","11ETV0659U",587.994103325738,9,679.491651262556,14,677.5474609375,10,648.344405175265,33
"34240","11ETV0660J",560.022334048622,19,458.865023526278,11,510.766733269942,19,509.884696948281,49
"34241","11ETV0732M",479.329862976074,20,486.849553158409,19,515.24091832778,17,493.806778154088,56
"34242","11ETV0949K",480.32632895077,34,529.242284360139,23,518.650454566592,21,509.406355959167,78
"34243","11ETV0984Q",520.231142171224,15,455.53560144761,17,531.217510986328,15,502.328084868387,47
"34244","11ETV1054L",629.412747031764,19,654.148347742417,17,584.947888542624,17,622.836327772268,53
"34245","11DES0032O",488.433453329248,153,526.749868248249,145,495.612229003906,150,503.598516860468,448
"34246","11ETV0094F",567.862377078034,43,563.618357340495,30,587.23037522839,31,572.903703215639,104
"34247","11ETV0095E",562.457263946533,32,504.034218528054,11,540.802525446965,26,535.764669307184,69
"34248","11ETV0262L",590.582662527902,35,610.464269464666,22,749.1155128479,32,650.054148280156,89
"34249","11ETV0318X",759.345011393229,18,600.55849556301,23,592.153803898738,13,650.685770284992,54
"34250","11ETV0319W",492.260205586751,24,512.071983924279,13,485.99271937779,14,496.774969629607,51
"34251","11ETV0320L",538.549108886719,30,489.519355187049,13,476.120265197754,20,501.396243090507,63
"34252","11ETV0661I",721.936083112444,14,497.461991159539,19,589.036073957171,14,602.811382743051,47
"34253","11ETV0662H",455.592901611328,5,422.962852478027,4,542.475467681885,8,473.677073923747,17
"34254","11ETV0779G",523.772536057692,13,483.722222900391,20,507.187609863281,10,504.894122940455,43
"34255","11ETV0956U",766.783020019531,12,776.570771484375,25,563.223087565104,15,702.192293023003,52
"34256","11DES0113Z",517.603622436523,170,0,0,0,0,172.534540812174,170
"34257","11DES0022H",497.741751077292,572,498.153430989583,525,507.463026444285,475,501.119402837053,1572
"34258","11DES0043U",463.430023797668,303,473.035133912391,291,459.479681422568,234,465.314946377542,828
"34259","11DES0060K",459.630084991455,488,471.269848899696,526,482.754612437466,456,471.218182109539,1470
"34260","11DES0078J",470.354443275765,219,493.851719750298,216,537.361922838202,201,500.522695288088,636
"34261","11DES0087R",492.122882060304,463,471.094395088161,434,483.899613585653,316,482.372296911373,1213
"34262","11DST0014R",508.569518410948,338,496.116531263079,280,508.56447164521,262,504.416840439745,880
"34263","11DST0032G",512.436274808996,578,521.601865150559,568,532.1759419989,531,522.071360652818,1677
"34264","11DST0059N",503.352357303395,544,498.219594741009,507,525.106676181825,476,508.89287607541,1527
"34265","11DST0005J",506.98761977874,554,539.312760775457,499,486.905542144142,482,511.068640899446,1535
"34266","11DST0071I",493.76020802465,580,486.512251633864,559,494.720795091733,516,491.664418250082,1655
"34267","11DST0074F",485.734844554554,550,496.473952073317,507,520.254747954187,457,500.821181527353,1514
"34268","11DST0083N",470.02493182373,500,467.921210320441,455,629.65909590145,389,522.535079348541,1344
"34269","11PES0059Z",545.106806261786,29,564.391282217843,28,553.885147094727,30,554.461078524785,87
"34270","11PES0061O",548.110296205033,129,512.772920735677,120,542.635233894723,122,534.506150278478,371
"34271","11PES0062N",601.213124150815,46,600.859163786236,38,640.141040943287,27,614.071109626779,111
"34272","11PES0063M",571.135887562145,55,576.522275652204,70,643.516294967297,43,597.058152727215,168
"34273","11PES0065K",539.896522404597,65,518.883436562358,69,604.207274119059,48,554.329077695338,182
"34274","11PES0181A",587.859851292201,84,566.08479347229,80,599.408553314209,80,584.451066026233,244
"34275","11PES0236N",547.949672923369,17,555.812684279222,26,523.204571194119,18,542.32230946557,61
"34276","11PES0326F",485.066385605756,34,493.887829120343,26,564.122003173828,25,514.358739299976,85
"34277","11PES0337L",576.210528958228,31,589.855787707913,31,551.503756436435,22,572.523357700859,84
"34278","11PES0374P",594.330797918912,29,574.955524313039,29,621.496520996094,25,596.927614409348,83
"34279","11EES0024E",536.851335918883,577,538.441648275022,577,542.430911533308,559,539.241298575737,1713
"34280","11PES0005W",535.161840024202,46,591.284250640869,40,496.271551299513,57,540.905880654861,143
"34281","11PES0058A",477.671447753906,2,483.325856526693,6,461.068824768066,8,474.022043016222,16
"34282","11PES0060P",502.06582069397,32,534.531675277218,31,538.787385728624,36,525.128293899937,99
"34283","11PES0105V",561.505597686768,40,562.743050711496,49,594.651010567801,35,572.966552988688,124
"34284","11PES0157A",561.959191004435,96,583.349102906506,99,629.113740215151,127,591.474011375364,322
"34285","11PES0211E",485.485734180738,93,510.74454441777,108,544.394428855494,76,513.541569151334,277
"34286","11PES0313B",565.040598276499,37,563.711316426595,24,566.537543556907,22,565.096486086667,83
"34287","11PES0348R",547.290964226974,19,604.611578078497,21,508.721894637398,23,553.541478980956,63
"34288","11PES0426E",537.235297569862,26,484.646778106689,8,0,0,340.62735855885,34
"34289","11PST0031M",757.755828857422,8,647.659759521484,12,662.444913864136,16,689.286834081014,36
"34290","11ETV0001Z",464.812232971191,92,456.611080523619,97,485.453008512171,82,468.958774002327,271
"34291","11ETV0003Y",412.236864362444,14,409.395823669434,20,412.316788617302,17,411.316492216393,51
"34292","11ETV0096D",501.584491598195,58,485.457831210777,61,534.590424636315,58,507.210915815096,177
"34293","11ETV0097C",531.884439759335,59,503.984823960524,52,569.146699050377,58,535.005320923412,169
"34294","11ETV0098B",479.86366830221,41,586.248786232688,22,544.822920057509,36,536.978458197469,99
"34295","11ETV0103X",578.541451009115,60,560.454643249512,48,459.998537190755,60,532.998210483127,168
"34296","11ETV0104W",644.284966102013,65,453.718383244106,56,564.264586738918,46,554.089312028346,167
"34297","11ETV0106U",514.404350486962,74,585.861319517478,78,503.603522932026,71,534.623064312155,223
"34298","11ETV0109R",494.754899649784,87,476.059388131806,66,533.178439839681,60,501.330909207091,213
"34299","11ETV0112E",555.685503924335,54,546.579825337728,60,520.54617597472,53,540.937168412261,167
"34300","11ETV0363J",448.525245912613,31,647.721820286342,28,548.823492050171,16,548.356852749709,75
"34301","11ETV0377M",465.255416870117,46,510.223309834798,48,515.835983648533,41,497.104903451149,135
"34302","11ETV0378L",549.074566841125,32,626.805125517004,34,532.828503776999,34,569.569398711709,100
"34303","11ETV0402V",479.977553473579,72,609.409027099609,6,608.808579878374,33,566.065053483854,111
"34304","11ETV0420K",515.130684443883,56,522.918915393306,51,482.70666361964,43,506.918754485609,150
"34305","11ETV0518V",493.250367817126,95,525.35246977935,111,509.277308565028,85,509.293382053834,291
"34306","11ETV0520J",587.925478980655,42,566.00831773546,45,485.538496318616,38,546.49076434491,125
"34307","11ETV0576L",630.176675692472,55,623.522868129185,35,620.53929901123,48,624.746280944296,138
"34308","11ETV0663G",444.67410496303,14,512.367723083496,20,525.444228228401,17,494.162018758309,51
"34309","11ETV0684T",610.439266263522,130,603.597214608822,106,636.198629150391,75,616.745036674245,311
"34310","11ETV0780W",439.035125732422,28,517.613795979818,30,502.853491532175,38,486.500804414805,96
"34311","11ETV0781V",547.21641031901,15,463.422954358553,19,515.387104707606,17,508.675489795056,51
"34312","11ETV0782U",527.45124750552,23,638.498617238012,29,590.167421340942,32,585.372428694825,84
"34313","11ETV0783T",536.912687683105,20,476.016421847873,18,714.132400512695,12,575.687170014558,50
"34314","11ETV0881U",457.537984720866,60,626.030919189453,50,502.82941864758,41,528.799440852633,151
"34315","11ETV1055K",504.139107704163,32,734.402377319336,20,541.822334691098,19,593.454606571532,71
"34316","11ETV1084F",495.334429705585,27,0,0,0,0,165.111476568528,27
"34317","11ETV0002Z",467.20962636611,136,513.867833455404,114,486.708423961293,99,489.261961260936,349
"34318","11ETV0099A",485.063116146039,79,475.73152923584,72,563.614892384363,63,508.136512588747,214
"34319","11ETV0100Z",561.567585405097,83,525.154130571344,89,546.679538875431,77,544.467084950624,249
"34320","11ETV0101Z",550.332606903494,73,565.401874979989,61,609.717361717893,57,575.150614533792,191
"34321","11ETV0107T",525.427364236057,101,544.620310360623,97,638.063837763089,67,569.370504119923,265
"34322","11ETV0108S",507.763269162646,102,541.915217254121,118,535.389844148055,138,528.356110188274,358
"34323","11ETV0110G",542.395830426897,98,508.532938321431,96,657.367891115563,107,569.432219954631,301
"34324","11ETV0111F",564.013551500109,90,690.786482026305,79,651.450002902892,82,635.416678809769,251
"34325","11ETV0321K",481.132273027974,124,506.270757039388,90,600.854435377855,65,529.419155148405,279
"34326","11ETV0421J",663.974126815796,32,509.145352964048,27,582.57634862264,24,585.231942800828,83
"34327","11ETV0527C",676.766689724392,63,840.409584494198,68,641.919494628906,46,719.698589615832,177
"34328","11ETV0664F",600.757710224873,37,704.086106733842,22,445.496143541838,19,583.446653500185,78
"34329","11ETV0665E",428.925124104818,45,451.153512508311,47,526.715962727865,33,468.931533113664,125
"34330","11ETV0957T",542.397658736617,27,444.14159109933,35,466.801368408203,25,484.44687274805,87
"34331","11ETV1018G",656.055582682292,6,614.470794677734,2,629.938449859619,8,633.488275739882,16
"34332","11ETV1047B",551.042873606962,34,622.686779022217,32,563.035104048879,38,578.921585559353,104
"34333","11ETV0102Y",565.124618530273,14,538.876689081607,23,507.721081203885,18,537.240796271922,55
"34334","11ETV0105V",495.846115915399,19,528.77813541188,17,514.429237874349,15,513.017829733876,51
"34335","11DES0058W",442.436057970362,103,455.016124089559,96,473.196021150288,95,456.882734403403,294
"34336","11DES0075M",471.40723577276,222,488.057175687687,167,515.49796282087,175,491.654124760439,564
"34337","11DST0029T",472.936493084882,185,477.097430151214,159,506.287768669848,159,485.440563968648,503
"34338","11DST0009F",508.428208150981,324,527.233450529439,331,547.236559132673,323,527.632739271031,978
"34339","11EES0030P",526.521600682336,233,503.993961283814,227,536.574905930904,228,522.363489299018,688
"34340","11ETV0130U",547.807040483524,39,515.819221496582,32,584.491661580404,30,549.372641186836,101
"34341","11ETV0267G",690.810053710937,50,574.930734634399,32,520.158198637121,34,595.299662327486,116
"34342","11ETV0268F",582.328936369523,46,600.583440992567,36,607.790640830994,32,596.901006064361,114
"34343","11ETV0271T",639.374381400443,37,697.24951277108,29,680.755415174696,36,672.459769782073,102
"34344","11ETV0375O",745.155170147236,13,738.814318847656,10,489.631258010864,16,657.866915668585,39
"34345","11ETV0376N",560.63458814119,38,656.838645935059,28,769.632258300781,25,662.36849745901,91
"34346","11ETV0442W",603.844388834635,120,536.452653884888,96,541.108362252372,70,560.468468323965,286
"34347","11ETV0485U",713.496990966797,20,516.799178059896,15,593.693920135498,16,607.996696387397,51
"34348","11ETV0486T",627.201003074646,32,526.549312244762,22,570.038236264829,27,574.596183861412,81
"34349","11ETV0589P",533.931806836809,56,662.549252041903,55,516.415122680664,50,570.965393853126,161
"34350","11ETV0744R",566.481582641602,12,596.737113259055,11,520.645288467407,16,561.287994789355,39
"34351","11ETV0784S",523.350849498402,22,503.00635842716,17,428.453820270041,23,484.937009398534,62
"34352","11ETV0785R",699.807442719082,53,632.12575442292,43,585.344863479202,37,639.092686873734,133
"34353","11ETV0786Q",528.783630371094,13,554.688938685826,14,581.284354654948,15,554.918974570622,42
"34354","11ETV0903P",612.888793945312,19,513.629053452436,17,527.172155380249,16,551.230000925999,52
"34355","11ETV0998T",581.71130952381,21,652.431898328993,18,514.906630295974,13,583.016612716259,52
"34356","11ETV1013L",523.470926920573,12,654.418930053711,12,631.288838704427,9,603.059565226237,33
"34357","11ETV0128F",607.351168632507,32,439.506275377775,19,427.121987082741,22,491.326477031008,73
"34358","11ETV0131T",540.866689682007,64,534.271693452876,47,585.886275347541,51,553.674886160808,162
"34359","11ETV0132S",565.736145019531,29,578.234401157924,35,567.466977437337,24,570.479174538264,88
"34360","11ETV0133R",529.477412385761,53,599.7801472057,44,561.887445068359,40,563.715001553273,137
"34361","11ETV0134Q",521.787125587463,64,558.962213234823,61,612.891303652809,42,564.546880825032,167
"34362","11ETV0225H",414.864177703857,8,539.571811073705,19,658.429254705256,11,537.621747827606,38
"34363","11ETV0269E",689.349377280787,38,550.933529557853,29,665.449504394531,25,635.244137077724,92
"34364","11ETV0270U",709.479040527344,25,532.747678868911,34,627.104471206665,32,623.11039686764,91
"34365","11ETV0272S",562.962540690104,30,620.949588012695,20,494.833350287543,18,559.581826330114,68
"34366","11ETV0274Q",542.968958237592,51,725.380394912348,41,564.701240941098,57,611.016864697012,149
"34367","11ETV0326F",545.538957075639,22,481.631234169006,32,646.806777227493,21,557.992322824046,75
"34368","11ETV0328D",530.022062937419,24,506.115925788879,32,566.441054400276,34,534.193014375525,90
"34369","11ETV0329C",604.21634165446,36,536.51199798584,20,590.254771513097,17,576.994370384466,73
"34370","11ETV0373Q",729.301212855748,28,739.39316813151,27,657.857186057351,22,708.850522348203,77
"34371","11ETV0588Q",535.294305419922,35,540.764971733093,32,590.000039607921,47,555.353105586979,114
"34372","11ETV0668B",466.08477129255,14,494.849607027494,13,447.268049973708,13,469.400809431251,40
"34373","11ETV0966A",530.266573486328,25,724.112938190329,29,556.917716286399,22,603.765742654352,76
"34374","11ETV0129E",689.37766494751,40,504.953620605469,25,533.431369628906,25,575.920885060628,90
"34375","11ETV0273R",480.635345458984,32,499.980876575817,22,558.984674790326,17,513.200298941709,71
"34376","11ETV0275P",490.575505873736,17,558.520467122396,12,566.064029693604,16,538.386667563245,45
"34377","11ETV0327E",623.373330508961,17,667.583795166016,10,503.270985921224,12,598.076037198734,39
"34378","11ETV0330S",438.010908860427,26,425.135469055176,20,496.550740117612,23,453.232372677738,69
"34379","11ETV0331R",456.767648484972,36,492.098971366882,32,506.312187888406,22,485.059602580087,90
"34380","11ETV0332Q",568.507577514648,10,436.039781842913,7,424.244253540039,10,476.263870965867,27
"34381","11ETV0374P",529.191744123186,14,441.802876790365,12,502.124066162109,10,491.039562358553,36
"34382","11ETV0666D",499.876916067941,14,484.083385760968,13,509.182146344866,14,497.714149391258,41
"34383","11ETV0667C",596.154282419305,19,454.346494234525,13,719.247093200684,16,589.915956618171,48
"34384","11ETV0687Q",745.284253288718,34,579.174968518709,38,546.088354492187,25,623.515858766538,97
"34385","11ETV0742T",489.734400255927,29,615.865910456731,13,464.539079938616,14,523.379796883758,56
