"","cct","Promedio2011","Promedio2010","Promedio2009"
"4161","08EES0114J",492.843233489533,505.518897600504,523.42370622239
"4162","08EES0115I",450.186751944387,460.561547336938,458.346403252137
"4163","08EES0118F",478.436387083934,471.591053261549,445.017137671799
"4164","08EES0119E",516.861386913405,452.460984530979,474.909183855255
"4165","08EES0121T",463.711506881967,452.81553117831,478.877409774102
"4166","08EES0122S",453.403445278614,456.570781193503,484.372205361256
"4167","08EES0126O",452.629505237678,460.292537196281,495.814347728162
"4168","08EES0128M",423.599639454604,428.089010661644,451.168156806068
"4169","08EES0131Z",468.092973905977,479.012813036259,498.79352897548
"4170","08EES0147A",496.22608680619,431.446225326041,473.684983519597
"4171","08EES0151N",506.359162655023,494.62671805163,513.35757101874
"4172","08EES0164R",452.408561953478,395.070155168657,480.073156489207
"4173","08EES0165Q",438.266375924824,425.956167087665,466.014295368111
"4174","08EES0175X",437.938136723586,452.778445665961,487.131198138859
"4175","08EES0177V",468.883074496867,428.423073683471,466.052000058162
"4176","08EES0178U",501.531171990194,462.043442368601,515.834373804414
"4177","08EES0179T",449.522532378898,447.426246768355,470.491189907242
"4178","08EES0180I",478.132188764484,412.437747911726,441.635962285053
"4179","08EES0181H",438.230113904031,439.269582238637,459.668769319429
"4180","08EES0182G",417.769989993657,405.536631628394,451.720930379079
"4181","08EES0183F",388.751965827703,420.977228879533,439.604324829865
"4182","08EES0184E",419.652399145123,428.926372400092,473.085716319359
"4183","08EES0185D",522.618297830486,482.46788319256,495.370315616427
"4184","08EES0187B",463.665534466638,468.560679605062,476.621093878014
"4185","08EES0192N",475.552103665953,482.837212694626,505.549556525116
"4186","08EES0193M",452.049138515263,443.249420996687,456.218324738513
"4187","08EES0194L",590.289856970334,568.749119791014,556.540138306117
"4188","08EES0196J",411.195379628699,443.188640746993,446.34401008754
"4189","08EES0197I",447.897462428673,427.571950306444,446.019793586613
"4190","08EES0198H",468.443532221417,415.930284492383,472.290281893524
"4191","08EES0199G",462.675380073457,417.766600538874,459.923068422994
"4192","08EES0200F",496.127006826581,522.049855159083,540.352637472451
"4193","08EES0201E",442.14534048295,434.520829075823,474.288162457457
"4194","08EES0202D",453.736223031704,440.999210217608,473.896860159072
"4195","08EES0203C",474.177272649475,441.104602309323,474.973583837555
"4196","08EES0204B",444.886882798797,417.175650403181,446.87892974453
"4197","08EES0205A",429.297891124631,442.398625684016,428.733474269119
"4198","08EST0006U",494.893123969502,490.438949772823,489.748728749109
"4199","08EST0013D",465.543408154353,451.385436695289,484.733704693028
"4200","08ETV0001M",462.218093138475,397.298127536526,395.817253536648
"4201","08ETV0002L",455.980405171712,464.777200656467,511.577432832264
"4202","08ETV0003K",458.901189630682,544.412175282838,532.891025544385
"4203","08ETV0004J",378.856006113688,361.851797739665,466.347959827241
"4204","08ETV0005I",490.776938576065,570.145336704981,481.514173865775
"4205","08ETV0006H",561.28371477884,560.05734800643,542.990141524024
"4206","08ETV0007G",464.078293573289,528.61358918084,453.590277834292
"4207","08ETV0008F",492.361083015563,407.766131337484,505.915827824519
"4208","08ETV0009E",403.882685969426,482.356376054552,480.636119842529
"4209","08ETV0010U",400.446919217461,443.247192778411,438.424432260019
"4210","08ETV0011T",292.234428405762,465.23294321696,510.303295559353
"4211","08ETV0012S",432.100597591191,447.308320719401,449.298221075875
"4212","08ETV0013R",436.767636051884,419.380315015682,435.651476390002
"4213","08ETV0014Q",443.628891330295,297.726442972819,313.462389628092
"4214","08ETV0015P",539.887244855285,444.656719207764,524.006476280017
"4215","08ETV0016O",433.183593992203,490.402556101481,555.039774576823
"4216","08ETV0017N",489.246856961446,556.657011413227,563.482200952217
"4217","08ETV0019L",533.815740637727,466.095588386641,461.492724509063
"4218","08ETV0020A",482.821351024083,469.268274773492,496.276519581628
"4219","08ETV0021Z",393.728805977958,427.894680298328,449.676047939724
"4220","08ETV0022Z",346.915873826152,420.04363861084,465.604730224609
"4221","08ETV0023Y",565.870134480794,517.548521205357,509.540923403516
"4222","08ETV0024X",427.310909814772,607.195013640128,481.456901081821
"4223","08ETV0025W",398.801356239924,471.476688130697,431.164920043945
"4224","08ETV0026V",375.521928575304,417.456959895599,425.25100637824
"4225","08ETV0028T",462.353116237756,452.991932124882,483.456974518605
"4226","08ETV0029S",420.602106375667,399.720446873996,476.459292603308
"4227","08ETV0030H",397.484612358941,456.854742140997,474.05883611447
"4228","08ETV0031G",395.82710994147,404.013406920851,486.255014336069
"4229","08ETV0036B",552.067373509993,594.073021124108,575.021147437874
"4230","08ETV0037A",461.737036434724,501.616619514697,528.222963185423
"4231","08ETV0038Z",458.997918508826,412.543861510262,463.359985392299
"4232","08ETV0042M",483.155418535729,449.55390081296,487.719318691729
"4233","08ETV0043L",478.115921618892,485.073341374543,490.813514830574
"4234","08ETV0046I",382.039152841719,440.598990788536,452.17053283207
"4235","08ETV0047H",466.715442019934,469.178572808036,476.839310428778
"4236","08ETV0048G",441.4679514341,431.620963363991,490.029554818554
"4237","08ETV0049F",408.398681050913,389.685899183485,463.367230172251
"4238","08ETV0051U",538.909883930934,540.088827627677,585.449046721282
"4239","08ETV0052T",430.946766408284,419.274660164969,492.393852112785
"4240","08ETV0058N",488.825196329753,413.969595223886,425.540889033565
"4241","08ETV0059M",384.981110636393,405.653214214374,448.491974361359
"4242","08ETV0060B",496.630863511827,456.295940750462,516.556270771899
"4243","08ETV0063Z",495.076374667903,484.276868410464,493.820915985107
"4244","08ETV0064Y",473.887819772549,497.932329611803,540.084865146213
"4245","08ETV0066W",414.980019943059,412.635436164008,446.1552679094
"4246","08ETV0067V",359.611468844944,384.071287367079,457.55890689426
"4247","08ETV0068U",391.903967737268,412.533068298663,430.90225171286
"4248","08ETV0070I",393.693325433976,432.865378422207,472.632161220788
"4249","08ETV0071H",422.439730834961,454.731221323165,497.201804690891
"4250","08ETV0072G",432.065067264866,414.691061764672,433.803503359281
"4251","08ETV0073F",453.171989265002,454.207913787277,491.262812950498
"4252","08ETV0074E",499.1620746134,428.747285947092,473.055349286672
"4253","08ETV0075D",432.396590990898,412.771704947071,456.715646904326
"4254","08ETV0076C",413.740238048412,485.649436385543,468.289388868544
"4255","08ETV0077B",442.959807687904,436.483154918768,NA
"4256","08ETV0079Z",459.014913556631,452.202200760801,482.352756669193
"4257","08ETV0080P",378.231719631619,425.932122124566,466.224604712592
"4258","08ETV0082N",434.693394837556,416.024332197886,429.288061232794
"4259","08ETV0083M",512.032419574071,514.579844441447,569.295207341512
"4260","08ETV0086J",488.347118745027,471.906064860026,499.579917907715
"4261","08ETV0087I",512.169222089979,512.063391226309,526.920319212128
"4262","08ETV0088H",449.0253421844,451.694055466425,285.505728585379
"4263","08ETV0089G",540.91381458321,410.363985003847,433.217336384725
"4264","08ETV0091V",519.835563436586,507.661955091688,503.056821017795
"4265","08ETV0092U",452.910973442925,424.140823364258,420.908012390137
"4266","08ETV0093T",454.015930425108,468.120027087984,497.145016281693
"4267","08ETV0094S",445.389158884684,415.135610489618,465.877770414806
"4268","08ETV0095R",563.108352661133,557.605517069499,525.794330778576
"4269","08ETV0096Q",515.835128614638,479.921287254051,433.528837113153
"4270","08ETV0097P",480.088271247016,446.075371636285,451.880481126573
"4271","08ETV0098O",463.555825316272,478.354511168056,492.256822512221
"4272","08ETV0099N",456.950096130371,467.351076882983,490.744081285265
"4273","08ETV0100M",430.734295284937,401.096019864422,424.82977208778
"4274","08ETV0101L",397.939948187934,430.295710245768,428.588100857205
"4275","08ETV0102K",440.401878356934,416.882981363932,326.22859954834
"4276","08ETV0103J",432.961471703224,460.693834118965,467.476025284246
"4277","08ETV0104I",493.198477551099,475.923620259069,487.663119193362
"4278","08ETV0105H",419.962570917039,404.539255777995,433.250055101183
"4279","08ETV0106G",412.617590162489,434.355601840549,463.426559690445
"4280","08ETV0107F",427.528952434356,426.212442270915,448.155497120045
"4281","08ETV0108E",405.390526199341,449.095955557775,472.655622694227
"4282","08ETV0109D",490.665337335496,471.098984200614,504.815804012238
"4283","08ETV0110T",511.721797398158,548.559221176874,538.699476066468
"4284","08ETV0112R",471.494904936937,451.890931871202,428.934416852679
"4285","08ETV0113Q",464.601106673952,481.662959798177,527.89136505127
"4286","08ETV0114P",473.445784212469,412.298763776437,438.310781569708
"4287","08ETV0115O",409.430498758952,376.486289695457,434.637067159017
"4288","08ETV0116N",397.839281598244,410.518313258081,449.182378994338
"4289","08ETV0117M",448.88602542209,433.412690858037,450.291341313064
"4290","08ETV0118L",426.90320163303,438.862348937988,466.041540672666
"4291","08ETV0119K",455.224250321161,443.609854634603,501.984186566065
"4292","08ETV0120Z",518.967850014015,467.871231644242,434.717756615401
"4293","08ETV0121Z",485.696656082616,397.11993563213,481.139626905653
"4294","08ETV0122Y",458.585562388102,435.669046698676,305.459042019314
"4295","08ETV0123X",476.182237031259,502.797909728482,525.099316881849
"4296","08ETV0124W",430.723282422211,424.007345571367,477.296985035075
"4297","08ETV0125V",530.879039377948,508.418745765722,424.041375216495
"4298","08ETV0126U",518.745141004128,496.581841955117,489.876155320735
"4299","08ETV0127T",429.104041477505,446.197629778313,455.993013000488
"4300","08ETV0128S",534.210996132244,435.930138876194,418.645146341035
"4301","08ETV0129R",288.107714797511,380.054241725377,472.574931504991
"4302","08ETV0130G",431.661148270471,408.266831576593,409.856462222673
"4303","08ETV0131F",546.796465725369,454.237212075128,454.634478081597
"4304","08ETV0132E",442.110637036615,436.648078683378,509.038462306048
"4305","08ETV0133D",482.592613583519,463.013056194972,501.095988491512
"4306","08ETV0134C",428.68203261141,446.468979963945,461.974588377062
"4307","08ETV0135B",490.986950211472,485.188883570246,505.047749263405
"4308","08ETV0136A",424.196199205187,439.856261020237,488.229615783691
"4309","08ETV0137Z",461.546711298294,422.759349344097,428.097910778339
"4310","08ETV0138Z",429.959247858837,414.412320333814,490.125372023809
"4311","08ETV0139Y",459.837345935946,435.319002004149,438.137353299844
"4312","08ETV0140N",455.245704650879,490.101262410482,482.597391279917
"4313","08ETV0141M",376.635875701904,379.788296169705,435.002599080404
"4314","08ETV0142L",443.491704305013,490.738491482205,521.712309095595
"4315","08ETV0144J",538.666891376875,428.193582862315,481.501025432267
"4316","08ETV0145I",424.088508616966,428.458060272493,421.759643244616
"4317","08ETV0148F",484.93378014943,429.366922166612,431.207728491889
"4318","08ETV0150U",521.160046047635,567.73678576757,515.175022549099
"4319","08ETV0151T",481.14168043954,445.091359421303,522.883932981194
"4320","08ETV0152S",480.1476694339,458.852406124569,475.300834334462
"4321","08ETV0153R",404.536614917573,427.879935951838,490.782160683284
"4322","08ETV0154Q",402.680777674974,417.485490323817,430.690503819784
"4323","08ETV0155P",482.784236201534,496.360496097141,500.694341980154
"4324","08ETV0156O",380.916120402018,375.043806853118,377.707809448242
"4325","08ETV0157N",470.416144816081,456.117036114317,469.655753326416
"4326","08ETV0158M",436.131235865318,446.025444248744,494.891995202927
"4327","08ETV0159L",511.354114532471,527.35755352866,513.092523313036
"4328","08ETV0160A",555.35444615682,462.750054253472,536.405077253069
"4329","08ETV0161Z",471.453947605994,449.01726268746,480.208568839717
"4330","08ETV0162Z",424.594157135792,418.192156995812,484.216555802139
"4331","08ETV0163Y",387.093164872779,392.325330584657,393.300285248714
"4332","08ETV0164X",511.004371582226,516.777564033629,456.605417438582
"4333","08ETV0165W",493.846731771676,489.235989040799,509.97599366995
"4334","08ETV0166V",449.872467626248,472.42600505708,463.517770924288
"4335","08ETV0167U",545.256506856282,492.466994984945,560.740387101607
"4336","08ETV0168T",391.75127025936,392.005235578527,442.648277216955
"4337","08ETV0169S",450.312611756501,456.42087371261,490.237629869249
"4338","08ETV0170H",433.991713205973,453.773876524273,470.26263196981
"4339","08ETV0171G",486.65434026961,520.768401696929,481.547235849334
"4340","08ETV0172F",511.155414835612,517.156024509006,477.738943142361
"4341","08ETV0173E",529.997029743497,419.600206375122,468.399855356368
"4342","08ETV0174D",412.328141538515,420.806595012706,437.225552742275
"4343","08ETV0178Z",499.612624637664,449.37619124934,501.943737241957
"4344","08ETV0182M",457.35418218629,440.335198591488,473.740597921704
"4345","08ETV0190V",464.320823257689,454.760118999178,472.540920875186
"4346","08ETV0192T",471.18051767641,632.234646590298,619.190354421083
"4347","08ETV0196P",427.494605954448,420.507691505628,433.472108992319
"4348","08ETV0200L",454.209331258138,493.413408067491,427.547174072266
"4349","08ETV0202J",286.986612955729,497.80025990804,417.099431355794
"4350","08ETV0203I",451.705290014094,490.422656055137,443.449257623582
"4351","08ETV0204H",479.212682481796,432.585108624083,465.347960575649
"4352","08ETV0205G",431.512406000111,417.19018066028,452.036650167922
"4353","08ETV0206F",421.587418127373,436.166350220527,461.007809100681
"4354","08ETV0207E",506.598051398691,437.184864589146,463.191878871429
"4355","08KSC0001T",260.35302327474,124.151245117188,209.835703531901
"4356","08KSC0002S",264.640324910482,143.744659423828,153.437974717882
"4357","08KSC0003R",375.779793633355,239.394792344835,405.606441921658
"4358","08KSC0004Q",204.948394775391,202.727233886719,79.0430552164714
"4359","08KSC0005P",85.0888519287109,303.392391628689,327.133961995443
"4360","08KSC0007N",212.861075083415,226.630823771159,317.678888956706
"4361","08KSC0008M",330.999972873264,232.231791178385,357.739435831706
"4362","08KSC0009L",104.069132486979,116.040150960286,261.490142822266
"4363","08KSC0010A",204.633987426758,379.851140340169,312.032506306966
"4364","08KSC0013Y",124.050140380859,240.644324408637,211.965169270833
"4365","08KSC0014X",189.868158976237,118.542175292969,NA
"4366","08KSC0015W",269.896054585775,299.94310675727,271.514673868815
"4367","08KSC0016V",199.653387705485,217.291666666667,351.224802652995
"4368","08KSC0017U",105.683985392253,252.045252482096,220.094871520996
"4369","08KSC0018T",184.730226304796,349.28352271186,236.967374165853
"4370","08KSC0019S",334.336384752062,365.52897644043,428.011842564174
"4371","08KSC0021G",214.311551920573,108.390583583287,NA
"4372","08KSC0022F",182.141740587023,NA,NA
"4373","08KSC0023E",185.499323018392,106.135744094849,NA
"4374","08KSC51400",120.924916585286,NA,NA
"4375","08KTV0001X",411.484573025174,482.260558234321,NA
"4376","08KTV0002W",356.941566709488,391.466272989909,369.71883392334
"4377","08KTV0003V",251.553624471029,268.465881347656,393.726852077908
"4378","08KTV0004U",418.255294121636,431.350384424603,452.082602606879
"4379","08KTV0007R",476.259791056315,414.541266547309,316.364772542318
"4380","08KTV0008Q",226.609004380968,480.782686869303,300.052669949002
"4381","08KTV0009P",439.407220458984,497.507944742839,413.016427612305
"4382","08KTV0010E",345.069094218905,431.518377685547,380.063944498698
"4383","08KTV0011D",431.986846923828,NA,NA
"4384","08KTV0012C",329.077016194661,279.215148925781,245.223883734809
"4385","08KTV0016Z",297.096557617188,448.889865451389,432.217451307509
"4386","08KTV0020L",324.132603963216,223.346076117621,331.476480102539
"4387","08KTV0023I",410.462766520182,NA,452.186323377821
"4388","08KTV0026F",308.347042507595,NA,382.911967637804
"4389","08KTV0028D",441.345817565918,495.739704725477,NA
"4390","08KTV0030S",412.749362521701,388.057935926649,219.492174784342
"4391","08KTV0032Q",495.008577473958,360.088285658095,438.78884379069
"4392","08KTV0035N",123.774968465169,178.089050292969,257.180328369141
"4393","08KTV0036M",213.989161173503,338.27392578125,232.064562479655
"4394","08KTV0037L",323.684135437012,200.409105936686,100.260999043783
"4395","08KTV0039J",251.957336425781,413.588358803401,514.676044040256
"4396","08KTV0040Z",270.439224243164,296.368677775065,NA
"4397","08KTV0041Y",393.146799723307,538.403933207194,NA
"4398","08KTV0042X",371.812260945638,NA,NA
"4399","08KTV0043W",603.198823716905,379.573379516602,NA
"4400","08KTV0044V",432.981938680013,329.127608235677,NA
"4401","08KTV0045U",379.035137939453,381.341183132595,NA
"4402","08KTV0046T",282.880869547526,284.727530585395,NA
"4403","08KTV0047S",160.109049479167,469.281412760417,NA
"4404","08KTV0049Q",207.95854695638,385.572901650081,NA
"4405","08KTV0051E",463.211344401042,264.688912285699,NA
"4406","08KTV0052D",287.311594645182,NA,NA
"4407","08KTV0053C",340.397490607368,NA,NA
"4408","08KTV0054B",438.408474392361,NA,NA
"4409","08KTV0055A",209.791409810384,NA,NA
"4410","08KTV0057Z",293.135829219112,NA,NA
"4411","08KTV0058Y",287.615768432617,NA,NA
"4412","08KTV0059X",335.855941772461,NA,NA
"4413","08KTV0060M",347.363698323568,NA,NA
"4414","08KTV0061L",296.4447394477,NA,NA
"4415","08KTV0063J",134.201850043403,NA,NA
"4416","08KTV35112",132.565617152623,NA,NA
"4417","08KTV35113",503.829412841797,NA,NA
"4418","08KTV35114",431.593861897786,NA,NA
"4419","08KTV35115",270.187010793975,NA,NA
"4420","08KTV35116",313.825469970703,NA,NA
"4421","08KTV35117",114.587634277344,NA,NA
"4422","08KTV35118",158.849362691243,NA,NA
"4423","08KTV41305",340.639643351237,NA,NA
"4424","08KTV41306",226.23311191135,NA,NA
"4425","08KTV41702",335.733606974284,NA,NA
"4426","08KTV61308",259.432795206706,NA,NA
"4427","08KTV61902",398.152374267578,NA,NA
"4428","08KTV61903",486.116226196289,NA,NA
"4429","08KTV64507",133.195588611421,NA,NA
"4430","08PES0004J",470.042455221997,450.094780031629,479.869120035818
"4431","08PES0011T",557.993970932139,532.079520039104,562.487261868446
"4432","08PES0012S",530.156617308075,521.788115691884,522.004405173448
"4433","08PES0017N",403.500287867683,412.436439997504,439.040627328565
"4434","08PES0019L",549.586944567968,557.584254313024,587.15763874497
"4435","08PES0022Z",533.105919940425,521.027758534749,539.569602995974
"4436","08PES0026V",296.97235276964,443.633113606771,438.084420437283
"4437","08PES0028T",176.452377781723,313.47883549443,460.877919448919
"4438","08PES0034D",450.900149882005,470.974141220838,481.18546747832
"4439","08PES0054R",507.465208762033,507.299801890055,367.428151448568
"4440","08PES0055Q",639.895812712296,655.812512406764,639.235330810064
"4441","08PES0078A",584.36390362807,593.84281129818,577.423549084954
"4442","08PES0084L",577.322407980243,569.954139628107,614.488427244346
"4443","08PES0087I",568.351196714616,554.559161617642,576.871941728936
"4444","08PES0088H",531.515708037382,546.899330914802,559.379787801724
"4445","08PES0093T",579.478769074949,598.748481535619,571.638623895719
"4446","08PES0095R",548.036879731311,569.119541596525,552.366676786873
"4447","08PES0101L",451.214837068047,439.513413671426,490.669417716706
"4448","08PES0146H",562.226174020427,566.173811857882,594.422166844829
"4449","08PES0152S",526.257367632368,497.279245360285,477.163959209736
"4450","08PES0171G",531.367478172452,530.008417256673,551.089871342977
"4451","08PES0181N",384.47878492478,410.248661001725,493.905139562509
"4452","08PES0182M",565.177865140012,604.665230133322,624.859656784406
"4453","08PES0186I",465.792517768012,396.015984308152,434.345301158844
"4454","08PES0191U",630.799644148263,649.030374952352,645.054444463821
"4455","08PES0192T",542.82036820669,561.945135102449,580.782291327582
"4456","08PES0195Q",502.280278015137,479.352162686303,501.603456858383
"4457","08PES0199M",464.554920497992,484.51860632518,535.445656749891
"4458","08PES0201K",519.56919417752,484.622929911054,498.009190441613
"4459","08PES0202J",572.998295678033,571.359402907168,557.8283899219
"4460","08PES0208D",611.057750964412,565.915862070024,596.765022053892
"4461","08PES0210S",501.480959352673,549.394228632914,579.118098871832
"4462","08PES0211R",517.757167789849,521.526566656375,525.903960397527
"4463","08PES0212Q",584.809389604589,616.739604170496,642.120039130094
"4464","08PES0214O",523.45242743108,544.93142679553,360.596438301934
"4465","08PES0215N",620.851896383497,618.436496916271,733.650002496893
"4466","08PES0216M",512.940104068361,525.496644388272,537.028879593299
"4467","08PES0217L",572.548056564411,594.669502551636,611.247366539779
"4468","08PES0218K",507.676733935756,558.474412134915,558.926904661107
"4469","08PES0219J",482.271595110212,517.158540228493,517.784438521774
"4470","08PES0221Y",557.10076877049,537.670378496142,549.795663694744
"4471","08PES0223W",517.165025707799,539.630592538529,576.556580498105
"4472","08PES0224V",507.892640042413,495.859445415018,516.243938113281
"4473","08PES0226T",609.820936035763,628.268069137617,608.598986670283
"4474","08PES0227S",397.353535715739,389.688749912807,421.733756422004
"4475","08PES0228R",524.727908759128,502.219259721805,513.509193946575
"4476","08PES0231E",576.600878825941,575.545410882859,614.607090787383
"4477","08PES0233C",228.885542127821,419.817529635959,406.76146613227
"4478","08PES0235A",427.298426946004,414.209599473741,430.321764119466
"4479","08PES0236Z",535.748372190328,467.57038099724,516.052845259091
"4480","08PES0239X",492.220927895213,467.146687151206,506.707903959652
"4481","08PES0240M",507.417179632019,517.423512917621,544.084317515747
"4482","08PES0243J",506.422524485869,506.061680385045,547.633047739665
"4483","08PES0244I",549.713346766899,572.101108518042,574.728011991706
"4484","08PES0245H",616.323627216841,632.237632550317,617.754454739232
"4485","08PES0246G",538.683341185971,537.660781702764,572.120005762066
"4486","08PES0247F",544.325408003204,560.360546325116,569.253654919013
"4487","08PES0248E",568.647224225902,554.823722013663,588.270392637325
"4488","08PES0250T",658.179744512385,561.053051919648,588.149817233616
"4489","08PES0251S",483.566592974873,468.799660416167,536.866786980295
"4490","08PES0252R",515.079453596488,476.161194351145,555.254722934299
"4491","08PES0253Q",508.547881576406,512.635703872912,568.064799991041
"4492","08PES0255O",558.086542474656,590.472117877114,583.669779403121
"4493","08PES0256N",444.225269317627,487.168927086724,460.693769373445
"4494","08PES0257M",545.955430231509,524.926289762187,573.773036737552
"4495","08PES0258L",487.847918446859,486.949314089909,533.02971688883
"4496","08PES0259K",576.811521685565,578.16334316856,589.843172370063
"4497","08PES0260Z",542.336466341463,535.726207519611,559.819220892377
"4498","08PES0261Z",544.4763800727,496.996826742153,530.139309070728
"4499","08PES0262Y",448.412686067469,436.0255540212,486.578256960268
"4500","08PES0263X",491.775891605204,506.523568632074,343.156941895012
"4501","08PES0264W",501.750280319983,514.214962637344,564.496352064345
"4502","08PES0265V",498.697374286074,490.161072681568,508.547880775908
"4503","08PES0266U",564.131195280287,613.508603169687,590.138236721691
"4504","08PES0268S",429.709153917101,504.677204308143,553.05352651808
"4505","08PES0269R",532.804224056668,588.336199563647,626.15798469826
"4506","08PES0270G",523.588355434577,600.544580397859,529.126586330334
"4507","08PES0271F",489.506155395508,516.511474805,523.513779733917
"4508","08PES0272E",382.37775792831,394.379361046685,598.188590155708
"4509","08PES0273D",449.811099763901,450.646166749985,353.219828796387
"4510","08PES0274C",414.759903244745,498.175588605459,540.440108127117
"4511","08PES0275B",410.718226114909,350.245707448324,174.653209867932
"4512","08PES0276A",500.526333109538,417.55115169949,457.702819824219
"4513","08PES0277Z",537.125488885461,529.367078335258,569.548803723365
"4514","08PES0278Z",503.954994455973,623.803884548611,368.283934416594
"4515","08PES0279Y",486.484389329147,504.722911539302,NA
"4516","08PES0280N",347.866902294247,NA,NA
"4517","08PES0281M",505.024320968474,NA,NA
"4518","08PES0282L",327.913833997564,NA,NA
"4519","08PES0283K",246.770265851702,NA,NA
"4520","08PST0001E",572.930710772556,594.851810475111,616.794882474217
"4521","08PST0009X",499.776444243156,495.782502482296,515.633334957368
"4522","08PST0020T",544.284798694455,497.614833404888,498.006387366172
"4523","08PST0024P",549.993837356567,566.014811650029,547.312593402285
"4524","08PTB0001E",428.162534868684,427.120499858881,461.190918405076
"4525","08SES0001J",549.157144628148,494.024472268175,437.203444430473
"4526","08SES0002I",401.644144497123,461.10441132261,496.018674088043
"4527","08SES0003H",469.086516398936,476.882260093095,491.050790846083
"4528","08SES0006E",462.697997923572,461.876657318651,493.417720526085
"4529","08SES0007D",449.373678458456,440.359526001798,453.756663055635
"4530","08SES0008C",402.173457548904,427.855812737994,469.292167778038
"4531","08SES0009B",451.947157897097,455.806580465468,485.925742711181
"4532","08SES0010R",474.224198132365,462.416354548841,502.569187792159
"4533","08SES0012P",435.744831192956,426.853552603134,457.626399883142
"4534","08SES0013O",416.250075678465,491.603272230729,517.454280053364
"4535","08SES0015M",488.245660545712,484.513113186354,469.872851349741
"4536","08SES0016L",437.886635518082,440.651516935695,459.854050707549
"4537","08SES0017K",414.614990586501,432.973951290815,413.243958173479
"4538","08SES0018J",414.650145775307,414.875050350119,466.478398510096
"4539","08SES0019I",649.330881101938,564.967165520875,574.124828340277
"4540","08SES0021X",564.19934454226,431.809396035867,463.883451249864
"4541","08SES0024U",436.360841469896,457.77154815198,462.187320774271
"4542","08SES0025T",377.292587505945,408.013848223299,411.034853163149
"4543","08SES0027R",432.46473193627,417.363002882711,474.54076158317
"4544","08SES0028Q",444.664296574978,468.252151559632,489.943607676878
"4545","08SES0029P",444.224740181527,446.248247105656,487.86787274986
"4546","08SES0030E",433.84959505131,450.800496019919,492.086444554483
"4547","08SES0031D",516.849316318252,455.749369780141,469.759873436115
"4548","08SES0032C",476.483293234545,473.956899158373,506.945482934998
"4549","08SES0033B",364.882292319071,387.632135912241,453.142758053866
"4550","09DES0001G",433.092083302323,451.438406880256,478.584536680421
"4551","09DES0002F",532.607393390374,551.131723272086,568.003446068932
"4552","09DES0003E",501.963084351625,527.201221017411,556.636918720533
"4553","09DES0004D",544.924940032834,533.027652656905,567.801365095562
"4554","09DES0005C",445.1281810808,465.945003401528,508.675810376463
"4555","09DES0006B",454.683015321338,470.163079302209,503.026957443402
"4556","09DES0007A",490.229137237203,505.492011605117,551.200708605058
"4557","09DES0008Z",574.911490752815,581.370976468637,590.943090869393
"4558","09DES0009Z",477.17768710894,478.944907230072,544.392314863062
"4559","09DES0010O",625.114039128646,621.518014559718,645.994651896852
"4560","09DES0011N",515.456322196254,476.560196384085,509.893091582038
"4561","09DES0012M",434.850358804976,448.04944172969,480.297296986582
"4562","09DES0013L",466.432875261064,461.843415941719,513.665413622846
"4563","09DES0014K",417.619375299206,424.799353201676,454.758209476713
"4564","09DES0015J",498.235151044646,512.619405492462,545.150138927958
"4565","09DES0016I",470.636064134682,474.710636485587,529.888399436248
"4566","09DES0017H",455.052460864015,474.060594286577,528.585405313915
"4567","09DES0018G",522.154168291748,512.673864020241,557.598846810778
"4568","09DES0019F",542.429890936269,550.918909184971,573.257349317506
"4569","09DES0020V",432.353401346636,420.299941771691,473.979019474973
"4570","09DES0021U",453.823636713986,457.588337221413,487.701917410466
"4571","09DES0022T",446.956750412609,457.055435061346,492.400826503206
"4572","09DES0023S",525.543922418935,517.330623701491,558.109922913006
"4573","09DES0024R",476.996851415132,502.169910893806,514.897772070374
"4574","09DES0025Q",444.051894421292,472.292220428105,496.398776931647
"4575","09DES0026P",464.872617239175,450.078710762621,503.820776869544
"4576","09DES0027O",553.533949005755,568.927219782607,601.360338002089
"4577","09DES0028N",465.852777725532,470.698076543078,504.273677156953
"4578","09DES0029M",569.925728166662,579.554499274335,608.266848377626
"4579","09DES0030B",543.272189911008,580.492995602702,585.689589456417
"4580","09DES0031A",507.526559760315,529.891465080577,565.00911184278
"4581","09DES0032Z",555.942097520376,557.775531883489,592.977702176589
"4582","09DES0033Z",501.156793716444,505.215764431088,519.512206986189
"4583","09DES0034Y",505.633311576723,518.490162748972,563.245490942448
"4584","09DES0035X",558.930524364017,587.358184829354,608.445609368145
"4585","09DES0036W",537.582142856547,541.714844913228,594.842575615841
"4586","09DES0037V",512.055169353362,514.689499161087,557.682811443758
"4587","09DES0038U",526.300173020874,495.827097469945,542.68594145529
"4588","09DES0039T",541.580698513141,547.93265198542,590.965521057746
"4589","09DES0040I",447.618006950288,473.583197909081,519.607864080025
"4590","09DES0041H",511.041809370821,522.91591650386,544.453606649324
"4591","09DES0042G",452.035797418241,465.962062529502,515.665309488272
"4592","09DES0043F",549.385443496215,516.279479517321,552.871145644934
"4593","09DES0044E",529.963781980608,534.340191587258,565.359594615921
"4594","09DES0045D",471.560069412627,491.534473140164,510.087080152245
"4595","09DES0046C",574.985272411754,557.148689240947,595.78825034747
"4596","09DES0047B",500.746256773178,480.469109487796,519.146829770302
"4597","09DES0048A",516.991336510986,483.138145396013,505.946435297106
"4598","09DES0049Z",571.687747007326,549.666390105931,577.726588943712
