"","cct","cal_new1","N1","cal_new2","N2","cal_new3","N3","PromedioSecundaria","NTotal"
"2757","02ETV0031M",436.983439127604,3,0,5,0,1,145.661146375868,9
"2758","02ETV0032L",486.731377643088,23,0,21,0,20,162.243792547696,64
"2759","02ETV0033K",425.328149414063,5,0,5,0,2,141.776049804688,12
"2760","02ETV0034J",492.857070922852,2,0,3,0,0,164.285690307617,5
"2761","02ETV0036H",474.103995768229,15,0,15,0,7,158.034665256076,37
"2762","02ETV0044Q",516.238422817654,72,0,79,0,59,172.079474272551,210
"2763","02ETV0046O",511.831756591797,53,0,42,0,31,170.610585530599,126
"2764","02ETV0047N",545.73633595002,39,0,23,0,18,181.91211198334,80
"2765","02ETV0056V",456.24813079834,4,0,0,0,2,152.082710266113,6
"2766","02ETV0059S",545.325174967448,3,0,7,0,1,181.775058322483,11
"2767","02ETV0060H",435.403221130371,4,0,3,0,3,145.134407043457,10
"2768","02ETV0061G",460.358022054036,3,0,6,0,3,153.452674018012,12
"2769","02ETV0062F",458.300648082386,11,0,4,0,6,152.766882694129,21
"2770","02ETV0063E",565.643310546875,2,0,1,0,1,188.547770182292,4
"2771","02ETV0064D",599.730109320747,9,0,2,0,2,199.910036440249,13
"2772","02ETV0072M",466.166580200195,10,0,1,0,3,155.388860066732,14
"2773","02ETV0073L",510.653296334403,14,0,23,0,13,170.217765444801,50
"2774","02ETV0074K",481.818432715631,62,0,59,0,43,160.606144238544,164
"2775","02ETV0075J",544.390869140625,4,0,5,0,5,181.463623046875,14
"2776","02ETV0076I",467.971096801758,10,0,9,0,9,155.990365600586,28
"2777","02ETV0077H",445.031938750168,58,0,53,0,71,148.343979583389,182
"2778","02ETV0081U",463.793718338013,16,0,9,0,10,154.597906112671,35
"2779","02ETV0084R",474.220936414931,45,0,42,0,30,158.073645471644,117
"2780","02ETV0085Q",501.494502597385,72,0,57,0,49,167.164834199128,178
"2781","02ETV0086P",598.910926818848,8,0,13,0,14,199.636975606283,35
"2782","02ETV0088N",432.818379720052,6,0,7,0,8,144.272793240017,21
"2783","02PES0001S",540.146957962601,27,0,31,0,16,180.048985987534,74
"2784","02PES0014W",584.997380574544,18,0,26,0,30,194.999126858181,74
"2785","02PES0015V",528.271573893229,15,0,21,0,38,176.090524631076,74
"2786","02PES0031M",558.438712486854,26,0,31,0,30,186.146237495618,87
"2787","02PES0044Q",509.310363769531,13,0,30,0,14,169.77012125651,57
"2788","02PES0050A",574.665570882161,75,0,66,0,72,191.555190294054,213
"2789","02PES0055W",497.637251536051,24,0,31,0,35,165.87908384535,90
"2790","02PES0056V",449.671496582031,20,0,13,0,12,149.890498860677,45
"2791","02PES0075J",546.423270730411,34,0,37,0,49,182.14109024347,120
"2792","02PES0077H",657.005504063198,28,0,23,0,16,219.001834687733,67
"2793","02PES0083S",483.580593224728,33,0,25,0,16,161.193531074909,74
"2794","02PES0090B",503.031799316406,8,0,9,0,10,167.677266438802,27
"2796","02PES0100S",465.299938964844,10,0,0,0,0,155.099979654948,10
"2797","02PES0136G",480.775393399325,11,0,4,0,13,160.258464466442,28
"2798","02PES0180U",585.246197509766,10,0,19,0,22,195.082065836589,51
"2799","02PES0194X",473.055023193359,4,0,7,0,19,157.68500773112,30
"2800","02PES0208J",583.970754394531,50,0,46,0,46,194.65691813151,142
"2801","02DES0002M",512.427045898438,375,0,336,0,344,170.809015299479,1055
"2802","02DES0007H",458.695089975993,96,0,89,0,119,152.898363325331,304
"2803","02DES0008G",476.161840591839,187,0,194,0,194,158.720613530613,575
"2804","02DES0009F",426.799891153971,108,0,109,0,134,142.266630384657,351
"2805","02DES0011U",486.127843555651,152,0,121,0,111,162.04261451855,384
"2806","02DES0013S",473.012376731801,428,0,391,0,370,157.670792243934,1189
"2807","02DES0016P",481.783250916679,212,0,187,0,210,160.594416972226,609
"2808","02DES0023Z",478.175214242244,207,0,199,0,224,159.391738080748,630
"2809","02DES0028U",505.669197188483,288,0,275,0,303,168.556399062828,866
"2810","02DES0029T",476.451296369606,214,0,250,0,237,158.817098789869,701
"2811","02DES0030I",460.515316094293,270,0,226,0,242,153.505105364764,738
"2812","02DES0035D",466.456795151914,277,0,243,0,216,155.485598383971,736
"2813","02DES0040P",477.581009864807,320,0,296,0,250,159.193669954936,866
"2814","02DES0048H",488.05257543362,293,0,266,0,201,162.684191811207,760
"2815","02DES0053T",490.430070446384,217,0,103,0,0,163.476690148795,320
"2816","02DST0002E",479.53865365555,335,0,359,0,351,159.846217885183,1045
"2817","02DST0003D",472.228762922616,29,0,24,0,19,157.409587640872,72
"2818","02DST0004C",467.206364072602,116,0,105,0,80,155.735454690867,301
"2819","02DST0006A",453.319633597758,134,0,121,0,108,151.106544532586,363
"2820","02DST0009Y",451.726138945549,124,0,103,0,83,150.575379648516,310
"2821","02DST0012L",449.521721418514,43,0,52,0,45,149.840573806171,140
"2822","02DST0016H",443.15451408835,68,0,66,0,53,147.718171362783,187
"2823","02DST0018F",522.56375751004,427,0,404,0,389,174.187919170013,1220
"2824","02DST0023R",467.487505077261,113,0,108,0,97,155.829168359087,318
"2825","02DST0033Y",536.059656362065,244,0,232,0,246,178.686552120688,722
"2826","02DST0044D",520.020682843279,257,0,243,0,233,173.340227614426,733
"2827","02EES0005I",428.225993477958,175,0,161,0,160,142.741997825986,496
"2828","02EES0006H",468.690936426963,124,0,126,0,121,156.230312142321,371
"2829","02EES0007G",654.012567693537,33,0,32,0,15,218.004189231179,80
"2830","02EES0009E",431.891299404941,273,0,299,0,300,143.963766468314,872
"2831","02EES0010U",459.357895527989,121,0,93,0,107,153.11929850933,321
"2832","02EES0011T",456.127133739238,98,0,94,0,75,152.042377913079,267
"2833","02EES0013R",516.351061139788,119,0,116,0,126,172.117020379929,361
"2834","02EES0018M",444.47477161817,177,0,153,0,155,148.158257206057,485
"2835","02EES0020A",465.784425281343,84,0,66,0,49,155.261475093781,199
"2836","02EES0022Z",505.294310196586,207,0,159,0,143,168.431436732195,509
"2837","02EES0023Y",485.51608432423,176,0,178,0,171,161.838694774743,525
"2838","02EES0027U",474.787589897544,118,0,122,0,119,158.262529965848,359
"2839","02EES0028T",480.070413547092,90,0,86,0,107,160.023471182364,283
"2840","02EES0030H",476.572458902995,51,0,71,0,68,158.857486300998,190
"2841","02EES0032F",431.059232330322,80,0,79,0,57,143.686410776774,216
"2842","02EES0034D",451.517505625568,189,0,186,0,184,150.505835208523,559
"2843","02EES0035C",495.196204876078,87,0,60,0,62,165.065401625359,209
"2844","02EES0037A",464.745146807502,136,0,112,0,116,154.915048935834,364
"2845","02EES0039Z",478.681149618966,56,0,54,0,44,159.560383206322,154
"2846","02EES0043L",480.839201760948,109,0,105,0,105,160.279733920316,319
"2847","02EES0053S",438.892226905154,114,0,125,0,95,146.297408968385,334
"2848","02EES0055Q",478.898923387714,51,0,45,0,25,159.632974462571,121
"2849","02EES0056P",468.770523211278,109,0,117,0,136,156.256841070426,362
"2850","02EES0057O",495.467081867198,189,0,191,0,199,165.155693955733,579
"2851","02EES0058N",460.792606271428,139,0,138,0,117,153.597535423809,394
"2852","02EES0060B",442.152953742532,85,0,84,0,91,147.384317914177,260
"2853","02EES0065X",469.697650411855,69,0,80,0,91,156.565883470618,240
"2854","02EES0067V",449.62582277313,127,0,127,0,105,149.87527425771,359
"2855","02EES0070I",427.807169031214,216,0,186,0,150,142.602389677071,552
"2856","02EES0071H",497.884367971709,33,0,43,0,47,165.96145599057,123
"2857","02EES0079Z",490.750624558021,58,0,41,0,54,163.58354151934,153
"2858","02EES0082N",448.337338765462,96,0,112,0,96,149.445779588487,304
"2859","02EES0083M",593.642300489472,123,0,121,0,113,197.880766829824,357
"2860","02EES0088H",469.59175563503,111,0,84,0,69,156.530585211677,264
"2861","02EES0095R",435.643621030061,69,0,61,0,56,145.214540343354,186
"2862","02EES0096Q",452.812475514966,172,0,152,0,155,150.937491838322,479
"2863","02EES0100M",451.50762575482,109,0,114,0,95,150.502541918273,318
"2864","02EES0105H",462.707294464111,32,0,36,0,35,154.23576482137,103
"2865","02EES0106G",502.644869246573,318,0,285,0,284,167.548289748858,887
"2866","02EES0108E",472.648598371233,140,0,115,0,115,157.549532790411,370
"2867","02EES0109D",480.484365178251,87,0,90,0,68,160.161455059417,245
"2868","02EES0121Z",469.230281907685,49,0,37,0,37,156.410093969228,123
"2869","02EES0125V",571.751529072606,86,0,65,0,60,190.583843024202,211
"2870","02EES0127T",476.245485941569,36,0,28,0,32,158.748495313856,96
"2871","02EES0131F",430.32062535638,298,0,275,0,213,143.440208452127,786
"2872","02EES0138Z",458.826003301711,231,0,222,0,231,152.94200110057,684
"2873","02EES0139Y",457.55439347071,282,0,245,0,251,152.518131156903,778
"2874","02EES0147G",455.069066316179,103,0,97,0,81,151.68968877206,281
"2875","02EES0149E",445.488697446626,116,0,137,0,118,148.496232482209,371
"2876","02EES0152S",465.008296681874,67,0,53,0,60,155.002765560625,180
"2877","02EES0159L",448.831529754953,97,0,98,0,79,149.610509918318,274
"2878","02EES0160A",520.362026427844,161,0,152,0,132,173.454008809281,445
"2879","02EES0163Y",434.009144444619,62,0,38,0,59,144.669714814873,159
"2880","02EES0164X",468.51921661377,100,0,87,0,90,156.17307220459,277
"2881","02EES0166V",438.505554623074,72,0,61,0,68,146.168518207691,201
"2882","02EES0167U",469.349196741136,236,0,231,0,211,156.449732247045,678
"2883","02EES0171G",502.734051225523,233,0,211,0,200,167.578017075174,644
"2884","02EES0174D",470.727090502542,189,0,145,0,149,156.909030167514,483
"2885","02EES0177A",447.615413022845,89,0,95,0,68,149.205137674282,252
"2886","02EES0178Z",465.401288620969,94,0,98,0,83,155.133762873656,275
"2887","02EES0179Z",448.676669166202,21,0,20,0,26,149.558889722067,67
"2888","02EES0180O",482.244504780349,193,0,178,0,170,160.748168260116,541
"2889","02EES0181N",466.540672188375,67,0,56,0,43,155.513557396125,166
"2890","02EES0183L",430.225987973421,23,0,28,0,37,143.408662657807,88
"2891","02EES0200L",451.196478028961,151,0,138,0,93,150.398826009654,382
"2892","02EES0201K",444.14786659799,41,0,52,0,37,148.049288865997,130
"2893","02EES0208D",446.103968856358,101,0,79,0,60,148.701322952119,240
"2894","02EES0211R",461.615477554441,127,0,120,0,120,153.87182585148,367
"2895","02EES0214O",450.132027110834,87,0,97,0,76,150.044009036945,260
"2896","02ESN0018U",441.319127400716,6,0,13,0,6,147.106375800239,25
"2897","02EST0001E",466.667268695253,33,0,30,0,37,155.555756231751,100
"2898","02EST0010M",551.445507231213,147,0,151,0,129,183.815169077071,427
"2899","02EST0012K",489.399659898546,90,0,79,0,78,163.133219966182,247
"2900","02EST0013J",438.67079271589,28,0,38,0,30,146.223597571963,96
"2901","02EST0016G",459.020211452908,45,0,51,0,45,153.006737150969,141
"2902","02EST0019D",530.004624852594,159,0,162,0,145,176.668208284198,466
"2903","02ETV0002R",540.282428559803,21,0,29,0,16,180.094142853268,66
"2904","02ETV0009K",472.497769165039,20,0,15,0,10,157.499256388346,45
"2905","02ETV0041T",456.08341217041,12,0,8,0,8,152.027804056803,28
"2906","02ETV0042S",451.56434413365,7,0,6,0,8,150.52144804455,21
"2907","02ETV0055W",409.849212646484,5,0,0,0,6,136.616404215495,11
"2908","02ETV0066B",431.201941596137,9,0,8,0,11,143.733980532046,28
"2909","02ETV0067A",404.330240885417,3,0,2,0,1,134.776746961806,6
"2910","02ETV0068Z",466.764729817708,15,0,13,0,15,155.588243272569,43
"2913","02PES0004P",560.655213051654,47,0,31,0,54,186.885071017218,132
"2914","02PES0007M",581.435367402576,84,0,84,0,80,193.811789134192,248
"2915","02PES0009K",515.704870314825,21,0,19,0,19,171.901623438275,59
"2916","02PES0012Y",464.669741423234,23,0,18,0,21,154.889913807745,62
"2917","02PES0020G",590.215204606976,57,0,66,0,68,196.738401535659,191
"2918","02PES0025B",640.23432526765,27,0,30,0,21,213.411441755883,78
"2919","02PES0029Y",520.915530250186,21,0,29,0,36,173.638510083395,86
"2920","02PES0032L",555.813221042439,59,0,53,0,57,185.271073680813,169
"2921","02PES0033K",527.984110514323,12,0,12,0,10,175.994703504774,34
"2922","02PES0045P",575.204392343197,53,0,65,0,57,191.734797447732,175
"2923","02PES0047N",528.726469894935,29,0,27,0,21,176.242156631645,77
"2924","02PES0048M",525.26762191109,23,0,25,0,44,175.089207303697,92
"2925","02PES0059S",584.779343143586,31,0,31,0,30,194.926447714529,92
"2926","02PES0061G",535.77096973766,44,0,35,0,34,178.590323245887,113
"2927","02PES0071N",568.20546076848,26,0,15,0,17,189.40182025616,58
"2928","02PES0074K",525.853731873215,93,0,99,0,131,175.284577291072,323
"2929","02PES0080V",454.790547688802,12,0,8,0,7,151.596849229601,27
"2930","02PES0094Y",536.428603322882,19,0,6,0,9,178.809534440961,34
"2931","02PES0108K",535.289790696364,65,0,21,0,0,178.429930232121,86
"2932","02PES0167Z",615.967509577825,65,0,61,0,54,205.322503192608,180
"2933","02PES0176H",469.228578954711,133,0,138,0,114,156.409526318237,385
"2934","02PES0187N",547.32638168335,24,0,27,0,28,182.442127227783,79
"2935","02PES0191Z",562.676463317871,20,0,20,0,28,187.558821105957,68
"2936","02PES0192Z",545.631708318537,66,0,34,0,43,181.877236106179,143
"2937","02PES0195W",524.868304628314,33,0,30,0,29,174.956101542771,92
"2938","02PES0206L",623.144803365072,84,0,88,0,91,207.714934455024,263
"2939","02PES0207K",439.058744731702,19,0,32,0,28,146.352914910567,79
"2940","02PES0215T",542.645308129581,81,0,48,0,71,180.881769376527,200
"2941","02DES0004K",529.191581171557,399,0,404,0,335,176.397193723852,1138
"2942","02DES0026W",449.970719586764,241,0,283,0,200,149.990239862255,724
"2943","02DES0027V",492.270361037481,315,0,226,0,170,164.090120345827,711
"2944","02DST0017G",473.953019949106,52,0,44,0,41,157.984339983035,137
"2945","02DST0026O",466.547476103812,33,0,34,0,27,155.515825367937,94
"2946","02DST0031Z",468.269818802954,71,0,56,0,50,156.089939600985,177
"2947","02DTV0014X",518.331019810268,7,0,0,0,0,172.777006603423,7
"2948","02EES0048G",467.876658402754,181,0,180,0,162,155.958886134251,523
"2949","02EES0076C",470.564520835876,32,0,0,0,0,156.854840278625,32
"2950","02EES0170H",498.40677798373,309,0,303,0,268,166.135592661243,880
"2951","02ETV0010Z",467.162322998047,1,0,10,0,0,155.720774332682,11
"2952","02ETV0011Z",508.33896484375,15,0,11,0,9,169.446321614583,35
"2953","02ETV0038F",672.416334364149,9,0,8,0,6,224.138778121383,23
"2954","02ETV0069Z",432.774226597377,14,0,20,0,9,144.258075532459,43
"2955","02ETV0078G",451.121856689453,31,0,41,0,33,150.373952229818,105
"2956","02PES0022E",562.624575528232,11,0,8,0,11,187.541525176077,30
"2957","02PES0181T",596.081158447266,35,0,23,0,29,198.693719482422,87
"2958","02PES0198T",516.938659667969,12,0,15,0,11,172.31288655599,38
"2959","02DES0003L",565.019084367068,474,0,459,0,473,188.339694789023,1406
"2960","02DES0010V",478.563594590749,453,0,418,0,459,159.521198196916,1330
"2961","02DES0012T",520.923087325751,459,0,455,0,446,173.641029108584,1360
"2962","02DES0014R",452.067186118913,137,0,114,0,96,150.689062039637,347
"2963","02DES0015Q",463.472065158007,328,0,224,0,227,154.490688386002,779
"2964","02DES0017O",507.87432671441,450,0,424,0,427,169.291442238137,1301
"2965","02DES0018N",490.636343508351,294,0,295,0,266,163.545447836117,855
"2966","02DES0020B",492.448865797913,412,0,398,0,343,164.149621932638,1153
"2967","02DES0021A",461.205896323412,317,0,319,0,262,153.735298774471,898
"2968","02DES0022Z",489.764743233648,207,0,191,0,170,163.254914411216,568
"2969","02DES0032G",482.698387032125,201,0,161,0,161,160.899462344041,523
"2970","02DES0033F",484.122852507919,439,0,441,0,384,161.374284169306,1264
"2971","02DES0034E",453.697124085016,337,0,319,0,279,151.232374695005,935
"2972","02DES0036C",460.008782808898,244,0,232,0,227,153.336260936299,703
"2973","02DES0037B",484.599369684855,384,0,331,0,282,161.533123228285,997
"2974","02DES0038A",508.51445276597,272,0,261,0,251,169.504817588657,784
"2975","02DES0042N",472.050165567856,229,0,197,0,166,157.350055189285,592
"2976","02DES0043M",469.215426296658,45,0,34,0,31,156.405142098886,110
"2977","02DES0046J",510.092708322454,374,0,270,0,182,170.030902774151,826
"2978","02DES0047I",475.65127106575,354,0,380,0,281,158.550423688583,1015
"2979","02DES0050W",491.905362599456,217,0,203,0,184,163.968454199819,604
"2980","02DES0051V",488.1889852636,136,0,92,0,50,162.729661754533,278
"2981","02DES0052U",427.263532421257,79,0,64,0,43,142.421177473752,186
"2982","02DES0054S",423.562683783637,90,0,47,0,17,141.187561261212,154
"2983","02DSC0001P",455.608031021921,76,0,65,0,0,151.869343673974,141
"2984","02DSN0010C",345.233947753906,1,0,0,0,0,115.077982584635,1
"2985","02DST0001F",505.5445581329,445,0,421,0,384,168.514852710967,1250
"2986","02DST0015I",492.447551791951,472,0,485,0,459,164.14918393065,1416
"2987","02DST0021T",503.0652343344,451,0,419,0,431,167.6884114448,1301
"2988","02DST0027N",477.425543780659,430,0,375,0,278,159.141847926886,1083
"2989","02DST0028M",465.006969105114,110,0,103,0,111,155.002323035038,324
"2990","02DST0030A",501.919495248552,394,0,410,0,387,167.306498416184,1191
"2991","02DST0032Z",486.589345593399,445,0,441,0,382,162.196448531133,1268
"2992","02DST0034X",475.135852085071,534,0,491,0,435,158.37861736169,1460
"2993","02DST0035W",430.179677327474,156,0,154,0,124,143.393225775825,434
"2994","02DST0037U",485.02900615019,340,0,327,0,322,161.676335383397,989
"2995","02DST0040H",488.656715515276,437,0,498,0,585,162.885571838425,1520
"2996","02DST0041G",484.270888656866,244,0,213,0,191,161.423629552289,648
"2997","02DST0042F",489.238227174993,171,0,173,0,147,163.079409058331,491
"2998","02DST0043E",490.104213624204,211,0,187,0,183,163.368071208068,581
"2999","02DST0045C",486.345161068282,454,0,364,0,255,162.115053689427,1073
"3000","02DST0046B",489.548776818881,367,0,330,0,259,163.182925606294,956
"3001","02DST0047A",469.72007195798,173,0,159,0,108,156.573357319327,440
"3002","02DST0049Z",439.669864230686,72,0,53,0,34,146.556621410229,159
"3003","02DST0051N",457.888508004853,165,0,62,0,43,152.629502668284,270
"3004","02DTV0013Y",474.125494639079,24,0,28,0,7,158.04183154636,59
"3005","02EES0012S",459.275705437911,209,0,212,0,177,153.091901812637,598
"3006","02EES0014Q",474.051458740234,185,0,187,0,183,158.017152913411,555
"3007","02EES0031G",575.100065717046,322,0,259,0,251,191.700021905682,832
"3008","02EES0033E",484.041573524475,128,0,75,0,79,161.347191174825,282
"3009","02EES0038Z",498.923971020613,233,0,234,0,211,166.307990340204,678
"3010","02EES0041N",472.905551474812,289,0,222,0,207,157.635183824937,718
"3011","02EES0042M",519.518557243946,191,0,181,0,182,173.172852414649,554
"3012","02EES0044K",481.270901997884,348,0,314,0,274,160.423633999295,936
"3013","02EES0046I",483.789890938375,335,0,216,0,197,161.263296979458,748
"3014","02EES0047H",466.748781242219,251,0,274,0,236,155.58292708074,761
"3015","02EES0051U",488.85543117947,225,0,209,0,178,162.951810393157,612
"3016","02EES0054R",479.669755182346,119,0,100,0,103,159.889918394115,322
"3017","02EES0069T",512.705572808539,286,0,244,0,167,170.901857602846,697
"3018","02EES0072G",463.766574079819,181,0,172,0,130,154.588858026606,483
"3019","02EES0073F",439.198747253418,40,0,34,0,45,146.399582417806,119
"3020","02EES0075D",464.471149846127,152,0,102,0,0,154.823716615376,254
"3021","02EES0086J",482.876047606109,186,0,154,0,169,160.95868253537,509
"3022","02EES0098O",483.131314853214,227,0,247,0,199,161.043771617738,673
"3023","02EES0112R",509.105842758804,317,0,301,0,279,169.701947586268,897
