"","cct","cal_esp1","N1","cal_esp2","N2","cal_esp3","N3","PromedioSecundaria","NTotal"
"73166","20DTV0950I",471.703804016113,16,626.714693509615,13,492.805823830997,17,530.408107118909,46
"73167","20DTV0956C",430.586695744441,13,541.528165181478,12,423.66622543335,8,465.260362119756,33
"73168","20DTV0960P",428.932783647017,22,440.474107530382,18,425.914348602295,8,431.773746593231,48
"73169","20DTV0973T",420.780326843262,8,384.892028808594,10,446.410494486491,12,417.360950046115,30
"73170","20DTV0974S",453.749160766602,2,543.606899261475,8,528.555368041992,10,508.637142690023,20
"73171","20DTV0979N",469.019920797909,17,475.041267903646,15,465.6382422814,13,469.899810327652,45
"73172","20DTV0980C",384.241907392229,14,429.374687194824,20,443.91592172476,13,419.177505437271,47
"73173","20DTV0982A",465.501092529297,10,467.139539930556,9,448.789506700304,9,460.476713053385,28
"73174","20DTV0995E",418.173989432199,7,336.711322021484,5,440.464475504557,15,398.44992898608,27
"73175","20DTV1009H",467.409732394748,18,485.859194847845,31,470.278232740319,23,474.515719994304,72
"73176","20DTV1035F",420.305526733398,4,362.322001139323,3,662.037667410714,7,481.555065094479,14
"73177","20DTV1043O",401.081404742073,17,422.668084280831,14,424.848175048828,8,416.199221357244,39
"73178","20DTV1051X",363.092742919922,12,416.931124600497,11,415.519436645508,10,398.514434721976,33
"73179","20DTV1086M",570.202522277832,4,459.625717163086,6,459.406326293945,8,496.411521911621,18
"73180","20DTV1092X",431.214653015137,4,499.395572238498,9,511.851597377232,14,480.820607543622,27
"73181","20DTV1096T",408.354374476842,21,485.275183783637,18,615.061118231879,18,502.896892164119,57
"73182","20DTV1098R",453.194787597656,15,508.549655490451,18,490.926683698382,14,484.22370892883,47
"73183","20DTV1100P",470.401560465495,24,392.79161529541,20,457.804811176501,19,440.332662312469,63
"73184","20DTV1101O",360.70576331729,21,436.006410297595,19,463.696020943778,14,420.136064852887,54
"73185","20DTV1105K",482.932861328125,13,510.563060215541,14,488.426116943359,11,493.974012829009,38
"73186","20DTV1109G",520.250623430525,7,325.865155029297,5,478.186515808105,8,441.434098089309,20
"73187","20DTV1111V",409.899662017822,24,447.333575778537,18,448.414238424862,17,435.215825407074,59
"73188","20DTV1123Z",406.672847202846,14,383.511211048473,11,381.478628305288,13,390.554228852202,38
"73189","20DTV1124Z",373.469321114676,7,365.11457824707,10,373.528133392334,8,370.704010918027,25
"73190","20DTV1143N",496.266217912946,7,529.491536458333,6,587.101832798549,7,537.619862389943,20
"73191","20DTV1180R",334.201363699777,7,419.740214029948,12,442.208110264369,14,398.716562664698,33
"73192","20DTV1215Q",414.393391200474,14,377.080667495728,16,392.1929800851,14,394.555679593767,44
"73193","20DTV1220B",332.319755554199,14,383.708856201172,15,417.001177469889,12,377.67659640842,41
"73194","20DTV1222Z",381.439774946733,11,441.393380301339,14,495.373110089983,14,439.402088446018,39
"73195","20DTV1227V",343.99670715332,10,341.431403266059,9,402.064730557528,11,362.497613658969,30
"73196","20DTV1237B",360.52933078342,9,445.835429798473,11,0,0,268.788253527298,20
"73197","20DTV1240P",376.86994934082,12,414.57671101888,9,408.952106182392,13,400.132922180697,34
"73198","20DTV1244L",393.885759436566,23,426.709041248668,22,415.615386962891,21,412.070062549375,66
"73199","20DTV1247I",365.099475860596,12,399.475842285156,10,410.171924591064,8,391.582414245605,30
"73200","20DTV1264Z",464.454550606864,14,561.278612409319,14,452.721451979417,13,492.818204998533,41
"73201","20DTV1265Y",378.78130086263,3,403.30305480957,4,451.145816379123,9,411.076724017108,16
"73202","20DTV1267W",407.788184271918,9,379.976402282715,12,359.153731126052,13,382.306105893562,34
"73203","20DTV1287J",399.632326993075,11,407.639612371271,11,430.935193743025,7,412.73571103579,29
"73204","20DTV1299O",404.530462265015,16,421.332558768136,14,442.607109069824,12,422.823376700992,42
"73205","20DTV1312S",402.863255310059,20,453.372334798177,15,407.737592061361,12,421.324394056532,47
"73206","20DTV1313R",433.065024636009,11,462.715711805556,18,575.850520207332,13,490.543752216299,42
"73207","20DTV1317N",447.391499110631,14,435.718258666992,10,466.403418404715,14,449.837725394113,38
"73208","20DTV1321Z",434.438148312452,41,434.351215503834,27,481.166321672712,35,449.985228496333,103
"73209","20DTV1325W",522.64306233724,15,602.155953543527,7,515.803274403448,23,546.867430094738,45
"73210","20DTV1353S",378.251468658447,8,412.815795898438,9,346.866431342231,9,379.311231966372,26
"73211","20DTV1359M",441.68293762207,14,460.993025037977,9,432.850938276811,11,445.17563364562,34
"73212","20DTV1375D",284.103804694282,18,304.700063069661,15,299.179219172551,13,295.994362312165,46
"73213","20DTV1380P",438.087459988064,9,382.967681884766,14,395.043518066406,4,405.366219979745,27
"73214","20DTV1383M",467.732811422909,17,437.149806722005,15,470.169473748458,19,458.350697297791,51
"73215","20DTV1385K",430.968269348145,24,416.757800292969,20,392.011846368963,11,413.245972003359,55
"73216","20DTV1394S",376.458103724888,7,474.052679443359,5,450.693549262153,9,433.7347774768,21
"73217","20DTV1398O",537.397521972656,9,580.707804361979,12,497.032076154436,14,538.379134163024,35
"73218","20DTV1400M",391.176871163504,7,387.569061279297,4,365.529910617405,9,381.425281020069,20
"73219","20DTV1404I",516.781715393066,8,529.556396484375,6,516.138098144531,10,520.825403340658,24
"73220","20DTV1415O",0,0,346.603367396763,21,321.013375600179,12,222.538914332314,33
"73221","20DTV1425V",586.114860534668,16,407.135220614347,11,457.064588274275,14,483.438223141096,41
"73222","20DTV1434C",543.413127552379,11,547.227600097656,16,534.17680867513,12,541.605845441722,39
"73223","20DTV1435B",417.788836669922,15,448.667809226296,22,452.177786434398,17,439.544810776872,54
"73224","20DTV1442L",471.760052998861,12,577.086303710938,16,533.386706034342,12,527.411020914714,40
"73225","20DTV1452S",413.782135009766,3,462.52528889974,6,460.196311950684,4,445.50124528673,13
"73226","20DTV1459L",406.046407599198,19,415.845683506557,14,456.452209472656,16,426.11476685947,49
"73227","20DTV1475C",481.052467346191,4,501.198959350586,4,447.852249145508,4,476.701225280762,12
"73228","20DTV1477A",410.890983581543,12,407.626824012169,13,403.101373845881,11,407.206393813198,36
"73229","20DTV1523W",448.311411539714,3,427.579643249512,4,494.311724853516,5,456.734259880914,12
"73230","20DTV1531E",574.812330457899,9,603.931793212891,8,459.647427368164,10,546.130517012985,27
"73231","20DTV1532D",488.342572530111,12,547.065213290128,11,559.422955322266,5,531.610247047501,28
"73232","20DTV1537Z",505.493606567383,8,408.173549107143,7,376.77773030599,3,430.148295326838,18
"73233","20DTV1539X",509.431507457386,11,420.713897705078,11,490.157786051432,6,473.434397071299,28
"73234","20DTV1540M",593.682804652623,14,506.297428131104,8,330.285505022321,7,476.755245935349,29
"73235","20DTV1542K",454.836833408901,14,460.935401916504,12,499.669490269252,7,471.813908531552,33
"73236","20DTV1554P",417.301643371582,8,419.679941813151,6,348.27060953776,3,395.084064907498,17
"73237","20DTV1573D",418.040616353353,12,410.171129499163,7,407.852912902832,8,412.021552918449,27
"73238","20DTV1578Z",473.274713134766,10,418.22123336792,8,443.588416205512,9,445.028120902733,27
"73239","20DTV1582L",365.212089538574,4,417.832574462891,5,459.348449707031,3,414.131037902832,12
"73240","20DTV1601J",446.265683855329,14,367.217953152127,9,0,0,271.161212335819,23
"74022","20KTV0004P",407.668334960938,2,475.940673828125,6,543.807006835938,2,475.805338541667,10
"74023","20KTV0005O",465.796035766602,4,475.887886047363,4,615.848978678385,3,519.17763349745,11
"74024","20KTV0006N",483.976928710938,1,453.701843261719,1,479.500396728516,3,472.393056233724,5
"74025","20KTV0007M",442.75244140625,1,406.454223632812,1,459.163269042969,3,436.123311360677,5
"74026","20KTV0008L",450.758046468099,3,544.349975585938,2,369.473815917969,2,454.860612657335,7
"74027","20KTV0009K",558.378234863281,1,577.434722900391,4,593.002014160156,1,576.271657307943,6
"74028","20KTV0010Z",634.943023681641,2,440.273284912109,2,507.455375671387,4,527.557228088379,8
"74029","20KTV0011Z",0,0,532.366661071777,4,434.699890136719,2,322.355517069499,6
"74030","20KTV0012Y",503.98100789388,3,456.116577148438,5,380.133209228516,2,446.743598090278,10
"74031","20KTV0013X",529.581405639648,2,536.130859375,1,478.441024780273,4,514.717763264974,7
"74032","20KTV0015V",474.210540771484,1,512.501576741536,3,0,0,328.904039171007,4
"74033","20KTV0016U",436.660209655762,4,405.463760375977,2,551.563293457031,1,464.562421162923,7
"74034","20KTV0019R",499.213897705078,2,0,0,598.067810058594,2,365.760569254557,4
"74035","20KTV0021F",445.430511474609,6,381.337860107422,1,444.591331481934,12,423.786567687988,19
"74036","20KTV0022E",524.026382446289,4,512.504870605469,5,506.895690917969,1,514.475647989909,10
"74037","20KTV0023D",533.061480712891,5,496.944305419922,1,448.740313720703,5,492.915366617839,11
"74038","20KTV0024C",387.086822509766,3,434.004974365234,1,382.12646484375,2,401.07275390625,6
"74039","20KTV0025B",364.4150390625,1,491.597646077474,6,540.916158040365,3,465.642947726779,10
"74040","20KTV0026A",0,0,503.804634094238,4,465.835693359375,1,323.213442484538,5
"74041","20KTV0034J",367.080459594727,6,451.944552951389,9,390.215301513672,3,403.080104686596,18
"74042","20KTV0035I",500.994323730469,3,435.528982979911,7,401.500549316406,3,446.007952008929,13
"74043","20KTV0037G",385.349721272786,9,483.387563069661,3,377.833374023438,3,415.523552788628,15
"74044","20KTV0038F",480.466674804688,1,431.014333089193,6,475.593338012695,6,462.358115302192,13
"74045","20KTV0039E",0,0,389.345367431641,7,384.699259440104,9,258.014875623915,16
"74046","20KTV0040U",499.56169128418,2,404.392463684082,4,382.731323242188,2,428.895159403483,8
"74047","20KTV0042S",324.221091134208,7,411.813507080078,8,423.219838460286,3,386.418145558191,18
"74048","20KTV0044Q",421.244842529297,1,673.662719726562,2,520.736145019531,3,538.54790242513,6
"74049","20KTV0047N",424.093877156576,6,541.739980061849,3,440.475545247396,6,468.76980082194,15
"74050","20KTV0048M",413.311571393694,7,435.102800641741,7,388.598307291667,6,412.337559775701,20
"74051","20KTV0049L",416.02528889974,3,408.618395124163,7,477.002166748047,6,433.881950257316,16
"74052","20KTV0051Z",577.222534179688,4,458.440155029297,4,454.014872233073,3,496.559187147352,11
"74053","20KTV0052Z",460.771286010742,2,294.341979980469,1,489.574727376302,3,414.895997789171,6
"74054","20KTV0054X",537.132049560547,2,524.200576782227,4,441.569625854492,4,500.967417399089,10
"74055","20KTV0055W",634.309061686198,3,521.879447937012,4,0,0,385.396169874403,7
"74056","20KTV0056V",509.580078125,3,521.204849243164,4,534.307006835938,1,521.697311401367,8
"74057","20KTV0057U",504.372589111328,4,0,0,539.145278930664,2,347.839289347331,6
"74058","20KTV0058T",571.970703125,1,514.8994140625,3,399.134063720703,1,495.334726969401,5
"74059","20KTV0059S",534.089538574219,1,503.273063659668,4,403.2529296875,5,480.205177307129,10
"74060","20KTV0060H",362.488927205404,12,383.483196258545,8,380.225208282471,8,375.39911058214,28
"74061","20KTV0062F",0,0,405.055948893229,3,373.537673950195,4,259.531207614475,7
"74062","20KTV0064D",355.616709391276,3,292.771697998047,1,389.586364746094,2,345.991590711806,6
"74063","20KTV0065C",419.912354689378,13,495.094150119358,9,400.355981445313,5,438.454162084683,27
"74064","20KTV0068Z",549.887405395508,2,497.467269897461,2,434.932963053385,3,494.095879448785,7
"74065","20KTV0070O",503.881616210938,5,461.989196777344,1,451.94945526123,4,472.606756083171,10
"74066","20KTV0071N",450.670742034912,8,494.077262878418,4,519.453659057617,4,488.067221323649,16
"74067","20KTV0072M",462.226208496094,5,523.824234008789,6,534.684448242188,2,506.911630249023,13
"74068","20KTV0073L",450.320790608724,3,466.368642171224,6,511.582431369358,9,476.090621383102,18
"74069","20KTV0076I",605.520887586806,9,480.766467285156,5,493.282318115234,3,526.523224329065,17
"74070","20KTV0078G",473.38542175293,4,471.546320597331,6,499.993200683594,5,481.641647677951,15
"74071","20KTV0080V",585.453552246094,2,529.562723795573,3,593.50057220459,4,569.505616082085,9
"74072","20KTV0082T",393.80466570173,7,446.484049479167,3,437.539093017578,1,425.942602732825,11
"74073","20KTV0084R",426.634162902832,4,465.11723836263,3,527.044732666016,5,472.932044643826,12
"74074","20KTV0085Q",524.819847106934,4,670.252075195312,1,501.524032592773,2,565.531984965006,7
"74075","20KTV0086P",482.679244995117,2,442.099481201172,5,430.795751953125,5,451.858159383138,12
"74076","20KTV0087O",447.912322998047,3,534.413452148438,1,0,0,327.441925048828,4
"74077","20KTV0088N",530.582641601562,1,503.810768127441,4,0,0,344.797803243001,5
"74078","20KTV0089M",356.042236328125,1,519.504409790039,2,473.059967041016,5,449.535537719727,8
"74079","20KTV0090B",363.937438964844,3,385.380523681641,1,433.464286804199,4,394.260749816895,8
"74080","20KTV0091A",0,0,448.742828369141,1,378.385498046875,1,275.709442138672,2
"74081","20KTV0092Z",442.07145690918,5,473.921709333147,7,338.670817057292,3,418.22132776654,15
"74082","20KTV0094Y",500.980438232422,1,411.182807922363,4,408.141743977865,6,440.10166337755,11
"74083","20KTV0096V",467.652642822266,5,476.188766479492,2,513.618103027344,1,485.819837443034,8
"74084","20KTV0097V",528.687474568685,6,0,0,502.724670410156,1,343.80404832628,7
"74085","20KTV0098U",526.436965942383,2,0,0,437.214141845703,2,321.217035929362,4
"74086","20KTV0100S",431.720748901367,4,520.034108479818,3,395.683616638184,4,449.146158006456,11
"74087","20KTV0102Q",351.483551025391,1,566.970092773438,2,467.57948811849,3,462.011043972439,6
"74088","20KTV0103P",358.531768798828,3,363.450927734375,2,365.613464355469,3,362.532053629557,8
"74089","20KTV0104Q",597.558532714844,1,0,0,512.599334716797,4,370.052622477214,5
"74090","20KTV0105N",0,0,412.334136962891,1,456.001666259766,5,289.445267740885,6
"74091","20KTV0106M",532.879592895508,2,0,0,495.025901794434,4,342.635164896647,6
"74092","20KTV0108K",517.583068847656,2,0,0,428.87028503418,4,315.484451293945,6
"74093","20KTV0111Y",0,0,538.458638509115,3,561.567199707031,2,366.675279405382,5
"74094","20KTV0112X",388.022260393415,7,347.969403948103,7,398.744590759277,4,378.245418366932,18
"74095","20KTV0113W",291.927090454102,5,364.602518717448,3,416.56987508138,3,357.69982808431,11
"74096","20KTV0114V",551.886291503906,2,625.473693847656,7,606.920959472656,1,594.760314941406,10
"74097","20KTV0115U",368.012222290039,2,421.810455322266,2,388.627296447754,4,392.81665802002,8
"74098","20KTV0117S",303.566335042318,3,344.43408203125,3,0,0,216.000139024523,6
"74099","20KTV0119Q",471.642761230469,3,470.558202107747,6,397.318293253581,6,446.506418863932,15
"74100","20KTV0121E",321.824020385742,2,337.08408610026,3,0,0,219.636035495334,5
"74101","20KTV0122D",499.586517333984,1,425.320098876953,2,522.953186035156,2,482.619934082031,5
"74102","20KTV0123C",580.292785644531,1,483.305322265625,5,0,0,354.532702636719,6
"74103","20KTV0124B",497.578559875488,4,619.071166992188,2,556.839263916016,2,557.829663594564,8
"74104","20KTV0125A",493.064392089844,4,430.481491088867,2,591.051025390625,2,504.865636189779,8
"74105","20KTV0126Z",610.991027832031,1,440.111595153809,4,0,0,350.36754099528,5
"74106","20KTV0128Y",486.692881266276,3,534.812393188477,4,0,0,340.501758151584,7
"74107","20KTV0129X",470.989959716797,5,546.650695800781,1,559.995422363281,3,525.878692626953,9
"74108","20KTV0130M",481.605346679688,2,459.309814453125,1,423.108116149902,4,454.674425760905,7
"74109","20KTV0131L",551.559366861979,3,587.182708740234,2,518.957641601562,1,552.566572401259,6
"74110","20KTV0132F",402.397750854492,4,392.497314453125,1,391.178039550781,1,395.357701619466,6
"74111","20KTV0132K",420.403869628906,1,325.94849395752,4,349.462463378906,1,365.271608988444,6
"74112","20KTV0133J",548.514292399089,3,556.876118977865,3,589.348876953125,1,564.913096110026,7
"74113","20KTV0134I",0,0,376.222681681315,6,355.007232666016,1,243.743304782444,7
"74114","20KTV0135H",487.526000976562,3,503.502197265625,3,557.55810546875,1,516.195434570312,7
"74115","20KTV0136G",501.226201375326,6,568.004710606166,14,535.437652587891,4,534.889521523127,24
"74116","20KTV0138E",556.937591552734,4,547.813602023655,9,0,0,368.250397858796,13
"74117","20KTV0139D",368.249328613281,1,607.214782714844,2,0,0,325.154703776042,3
"74118","20KTV0140T",384.687377929688,1,372.745574951172,1,461.694305419922,2,406.375752766927,4
"74119","20KTV0141S",394.244415283203,1,440.123512268066,4,0,0,278.12264251709,5
"74120","20KTV0144P",587.507141113281,1,434.952880859375,2,556.255004882812,1,526.238342285156,4
"74121","20KTV9272P",442.881546020508,2,0,0,0,0,147.627182006836,2
"74122","20KTV9278P",452.107727050781,3,594.542846679688,1,468.207061767578,2,504.952545166016,6
"74123","20KTV9279P",552.511749267578,2,478.212636311849,3,386.619506835938,1,472.447964138455,6
"74124","20KTV9280P",445.393859863281,3,433.038757324219,3,0,0,292.810872395833,6
"74125","20KTV9281P",549.064229329427,3,493.464813232422,3,511.13053894043,2,517.886527167426,8
"74126","20KTV9299P",481.048500061035,4,512.45068359375,1,0,0,331.166394551595,5
"74127","20KTV9304P",449.290878295898,2,378.22737121582,2,393.443084716797,1,406.987111409505,5
"74128","20KTV9444P",464.421813964844,4,0,0,573.167297363281,1,345.863037109375,5
"74129","20KTV9445P",403.259511311849,9,0,0,0,0,134.41983710395,9
"74130","20KTV9446P",353.551124572754,4,0,0,359.722900390625,1,237.758008321126,5
"74131","20KTV9447P",618.589721679688,1,474.940246582031,4,0,0,364.509989420573,5
"74132","20KTV9448P",486.795127868652,4,489.429372151693,6,526.663889567057,3,500.962796529134,13
"74133","20KTV9449P",438.256134033203,3,466.30224609375,1,0,0,301.519460042318,4
"74134","20KTV9450P",289.703755696615,3,456.895172119141,1,0,0,248.866309271918,4
"74135","20KTV9451P",536.419692993164,4,0,0,488.109110514323,3,341.509601169162,7
"74136","20KTV9452P",394.271704779731,9,0,0,0,0,131.423901593244,9
"74137","20KTV9453P",537.132667541504,4,595.156188964844,1,0,0,377.429618835449,5
"74138","20KTV9454P",337.524426269531,5,0,0,0,0,112.508142089844,5
"74139","20KTV9455P",364.200790405273,4,317.845092773438,1,0,0,227.348627726237,5
"74140","20PES0003F",506.45187090028,53,550.968994140625,56,564.819766512784,55,540.746877184563,164
"74141","20PES0011O",452.080751419067,16,495.320818219866,21,531.129048009073,31,492.843539216002,68
"74142","20PES0014L",595.803920057953,61,645.676119717685,44,653.372480330929,62,631.617506702189,167
"74143","20PES0016J",531.678779079489,73,543.015115261078,64,593.422561153289,62,556.038818497952,199
"74144","20PES0018H",533.143609619141,5,552.483898925781,5,525.239298502604,9,536.955602349175,19
"74145","20PES0021V",534.095873746005,22,581.294860839844,25,558.70671875,25,558.032484445283,72
"74146","20PES0034Z",538.272571958345,58,553.417508125305,32,541.040863861909,37,544.243647981853,127
"74147","20PES0038V",487.726025248683,43,532.291871207101,28,561.008233972498,37,527.008710142761,108
"74148","20PES0043G",511.569185994466,75,528.040457407633,72,588.933324323382,105,542.847655908494,252
"74149","20PES0053N",582.658436557703,57,568.106465339661,48,621.890376499721,35,590.885092799028,140
"74150","20PES0056K",594.856128893401,19,608.25331233098,13,633.566407945421,18,612.2252830566,50
"74151","20PES0057J",499.092718505859,5,535.828773498535,8,469.467292785645,4,501.462928263346,17
"74152","20PES0061W",512.934845733643,20,504.974480262169,13,489.912907918294,12,502.607411304702,45
"74153","20PES0063U",512.019817005504,11,579.256032307943,6,558.0606195359,21,549.778822949782,38
"74154","20PES0064T",584.339589972245,19,588.263561746349,23,607.887625301585,17,593.496925673393,59
"74155","20PES0066R",537.260200269295,33,564.715997314453,25,616.35795375279,49,572.778050445513,107
"74156","20PES0070D",527.34710295304,46,546.075777053833,32,556.926744414539,41,543.449874807137,119
"74157","20PES0072B",571.244993943434,26,540.505709196392,38,602.16826171875,35,571.306321619525,99
"74158","20PES0076Y",519.092878977458,24,615.209910999645,22,570.904753766741,35,568.402514581281,81
"74159","20PES0077X",525.69782409668,10,507.141288757324,8,542.799472384983,9,525.212861746329,27
"74160","20PES0079V",606.190801130022,70,596.673639025007,56,612.848922729492,64,605.237787628174,190
"74161","20PES0080K",524.992992644614,47,545.978911428741,33,595.442471152858,38,555.471458408737,118
"74162","20PES0081J",561.41709391276,12,658.438860212054,7,563.15567779541,12,594.337210640075,31
"74163","20PES0082I",534.264725905198,26,559.813433837891,10,561.992291259766,20,552.023483667618,56
"74164","20PES0084G",557.039354596819,42,600.956709120009,36,643.231259553329,23,600.409107756719,101
"74165","20PES0085F",0,0,409.997268676758,2,572.024462018694,7,327.340576898484,9
"74166","20PES0086E",625.250470479329,24,653.628310354132,19,652.753794352214,27,643.877525061892,70
"74167","20PES0087D",483.381423052619,17,407.621292114258,12,458.148101806641,9,449.716938991173,38
"74168","20PES0088C",0,0,0,0,502.127879423254,17,167.375959807751,17
"74169","20PES0089B",507.251525878906,22,516.609489109205,23,593.259168836806,18,539.040061274972,63
"74170","20PES0092P",462.560389592097,13,561.535308837891,25,509.948201497396,15,511.347966642461,53
"74171","20PES0093O",485.854170057509,18,564.803671700614,14,538.500947740343,18,529.719596499488,50
"74172","20PES0095M",455.226623535156,4,0,0,742.549987792969,1,399.258870442708,5
"74173","20PES0097K",440.112640380859,16,486.170783409706,13,509.749734731821,26,478.677719507462,55
"74174","20PES0099I",517.084580365349,17,504.421419583834,13,572.984336159446,11,531.496778702876,41
"74175","20PES0101G",554.742254805891,73,577.37585401535,64,623.277137756348,52,585.131748859196,189
"74176","20PES0104D",433.549803161621,20,377.672344970703,20,466.881481933594,40,426.034543355306,80
"74177","20PES0106B",375.754224504743,7,472.464727783203,5,532.431518554688,7,460.216823614211,19
"74178","20PES0107A",496.545082092285,12,447.60927734375,10,436.749314528245,13,460.30122465476,35
"74179","20PES0108Z",579.395541381836,20,561.473258463542,30,604.283111572266,19,581.717303805881,69
"74180","20PES0110O",0,0,508.884124755859,4,518.45361328125,14,342.445912679036,18
"74181","20PES0111N",502.419217427572,24,610.528765164889,26,598.319361368815,18,570.422447987092,68
"74182","20PES0112M",506.977360775596,19,481.075275767933,11,565.963382720947,8,518.005339754826,38
"74183","20PES0113L",539.507705078125,25,538.645056830512,18,562.734072004046,14,546.962277970894,57
"74184","20PES0114K",491.860900878906,7,487.167008620042,13,526.644384384155,16,501.890764627701,36
"74185","20PES0115J",409.482187271118,16,479.068484219638,11,551.42224386464,23,479.990971785132,50
"74186","20PES0117H",566.026473999023,6,515.660308837891,4,546.736618041992,18,542.807800292969,28
"74187","20PES0118G",441.212636311849,3,612.523834228516,2,0,0,351.245490180122,5
"74188","20PES0119F",544.84150390625,5,631.166397094727,4,597.784103393555,4,591.264001464844,13
"74189","20PES0120V",517.687164306641,2,575.057647705078,5,679.753033447266,5,590.832615152995,12
"74190","20PES0121U",453.637320382254,7,565.108317057292,6,0,0,339.581879146515,13
"74191","20PES0122T",606.302038339468,26,523.416754150391,15,602.533660888672,20,577.41748445951,61
"74192","20PES0123S",512.299558199369,13,541.575337727865,9,474.394201660156,5,509.42303252913,27
"74193","20PES0124R",461.743783133371,7,475.534278869629,20,570.314804077148,6,502.530955360049,33
"74284","20PST0003Y",550.817028608478,61,540.949041239421,60,518.056674471768,55,536.607581439889,176
"74285","20PST0005W",494.718801645132,13,520.742424858941,9,521.371196400036,22,512.27747430137,44
"74286","20PST0009S",527.424783029864,31,597.13045477098,31,607.927432060242,32,577.494223287029,94
"74287","20PST0010H",586.259320466415,46,581.255021528764,55,626.64453125,72,598.052957748393,173
"74323","21DES0001B",509.293911568153,558,520.839803351059,559,546.243299283686,485,525.4590047343,1602
"74324","21DES0002A",503.063594782014,317,515.569661526377,299,526.672156612889,294,515.101804307093,910
"74325","21DES0003Z",476.235091047826,301,495.315712075484,304,521.624080052869,290,497.724961058726,895
"74326","21DES0004Z",494.618415307999,320,485.567066249563,335,509.180955116793,322,496.455478891452,977
"74327","21DES0005Y",493.053977193461,385,487.529896536273,334,513.813864585081,326,498.132579438272,1045
"74328","21DES0006X",496.858479303573,277,503.008718342799,271,509.950694869321,249,503.272630838564,797
"74329","21DES0007W",481.943046534005,213,500.339702933175,210,481.013822713475,157,487.765524060219,580
"74330","21DES0008V",477.234688675372,377,487.188713517974,395,497.968793431818,397,487.464065208388,1169
"74331","21DES0010J",504.293372186238,596,496.893087423073,530,509.860505624251,528,503.682321744521,1654
"74332","21DES0013G",486.083033393411,170,486.922127599302,184,504.181056263683,182,492.395405752132,536
"74333","21DES0014F",524.900417638167,209,544.302496512277,175,525.225450764532,184,531.476121638325,568
"74334","21DES0015E",465.003029201342,69,429.341796148391,84,469.823806334879,107,454.722877228204,260
"74335","21DES0016D",508.707473697947,536,530.178468700386,497,554.101454175752,464,530.995798858028,1497
"74336","21DES0017C",456.867491519812,66,437.917545318604,80,466.092881323586,71,453.625972720667,217
"74337","21DES0019A",453.109957967486,112,463.531171715778,138,455.341600730202,110,457.327576804489,360
"74338","21DES0021P",498.655033078401,230,478.689841169652,246,499.266566594442,240,492.203813614165,716
"74339","21DES0022O",566.649007243495,620,575.555379726743,596,573.597308030769,536,571.933898333669,1752
"74340","21DES0023N",485.448382681155,487,473.839124740531,438,507.62456703186,416,488.970691484516,1341
"74341","21DES0024M",491.113841912685,78,495.61260806813,68,481.944209971326,47,489.556886650714,193
"74342","21DES0026K",476.682972857827,304,478.276939055048,249,490.285539049331,241,481.748483654068,794
"74343","21DES0027J",501.30622621683,208,497.890934170229,191,498.072006503018,165,499.089722296692,564
"74344","21DES0028I",498.385761478404,193,490.459131240845,160,500.046507886176,169,496.297133535142,522
"74345","21DES0029H",521.632742456643,166,458.114667474656,210,504.656357869063,202,494.801255933454,578
"74346","21DES0030X",406.893891143799,40,437.019961473418,41,397.266268343539,37,413.726706986919,118
"74347","21DES0033U",470.835709571838,160,426.243803536551,175,484.531104719135,142,460.536872609175,477
"74348","21DES0034T",458.819648898378,98,429.625207519531,90,448.317451713011,97,445.58743604364,285
"74349","21DES0035S",435.107452392578,31,422.966950734456,24,413.439659381735,29,423.838020836256,84
"74350","21DES0036R",432.744682422583,69,493.905064086914,50,455.769037373861,60,460.806261294452,179
"74351","21DES0037Q",456.885440602022,306,452.727037820116,259,453.692749294946,281,454.435075905695,846
"74352","21DES0038P",453.154447069355,102,455.923315289377,87,490.785346807435,86,466.621036388722,275
"74353","21DES0039O",479.506787938396,254,457.251748812401,236,477.520749374175,213,471.426428708324,703
"74354","21DES0040D",480.199444651604,256,489.284197308528,239,502.032486837418,244,490.50537626585,739
"74355","21DES0041C",483.572948338116,551,494.446842429643,501,507.32439891079,456,495.114729892849,1508
"74356","21DES0042B",458.137593429526,387,403.660925533897,380,444.858308074295,372,435.552275679239,1139
"74357","21DES0043A",475.433708687852,261,474.197535907521,272,479.972185266163,247,476.534476620512,780
"74358","21DES0044Z",457.320861884526,224,444.533658819684,236,462.005583400352,255,454.620034701521,715
"74359","21DES0045Z",494.24195866265,343,481.63969904973,325,474.397332998422,364,483.426330236934,1032
"74360","21DES0047X",468.307749720982,70,470.965158267897,98,494.478301687339,97,477.917069892073,265
"74361","21DES0048W",460.575089617473,41,440.325070800781,25,426.068461418152,32,442.322873945469,98
"74362","21DES0049V",482.692091612689,226,492.38112217212,247,500.499086010364,258,491.857433265058,731
"74363","21DES0057D",521.929996441662,547,531.780554680703,431,538.46429310353,413,530.724948075298,1391
"74364","21DES0060R",434.956683591115,139,424.224174849484,109,440.992409654843,93,433.391089365147,341
"74365","21DES0061Q",458.144669272683,88,437.897554787256,93,478.970402308873,77,458.337542122937,258
"74366","21DES0067K",469.726183079415,417,473.693471495746,365,484.518218542697,338,475.979291039286,1120
"74367","21DES0070Y",460.578435804023,244,437.633296165146,238,458.933580126081,224,452.381770698417,706
"74368","21DES0073V",474.065618810519,213,447.166629702546,172,467.662760416667,186,462.965002976577,571
